,Group,Values
20725,AZM,0.283303708393192
20726,AZM,0.52690546552788
20727,AZM,0.377632194665419
20728,AZM,0.501685122773231
20729,AZM,0.372322378446764
20730,AZM,0.284663271080928
20731,AZM,0.513184185528514
20732,AZM,0.53614651074626
20733,AZM,0.631994473502418
20734,AZM,0.498245489667884
20735,AZM,0.260800799134271
20736,AZM,0.495647786047685
20737,AZM,0.33636036036036
20738,AZM,0.257477746447725
20739,AZM,0.236909095885911
20724,AZM,0.844404254666953
20723,AZM,0.767779289177217
20722,AZM,0.623175265209901
20721,AZM,0.191335154285096
20705,AZM,0.383254755324338
20706,AZM,0.495388753682593
20707,AZM,0.276551799108599
20708,AZM,0.247568965010723
20709,AZM,0.676920058424713
20710,AZM,0.221803895891308
20711,AZM,0.651289439562023
20740,AZM,0.479636326765133
20712,AZM,0.347720174890693
20714,AZM,0.182203156794808
20715,AZM,0.296136429838731
20716,AZM,0.370419569091204
20717,AZM,0.310069899519441
20718,AZM,0.501566820276498
20719,AZM,0.626377501542802
20720,AZM,0.35989417989418
20713,AZM,0.425036567528035
20704,AZM,0.778943746774471
20741,AZM,0.747580332946187
20743,AZM,0.47823205085716
20764,AZM,0.440787988259201
20765,AZM,0.907362763308699
20766,AZM,0.476977359600118
20767,AZM,0.644177824146525
20768,AZM,0.43311342962597
20769,AZM,0.796893238753704
20770,AZM,0.744685630844402
20771,AZM,0.562007465781833
20772,AZM,0.444213272055399
20773,AZM,0.452638311480652
20774,AZM,0.598499873787458
20775,AZM,0.469792672958312
20776,AZM,0.758890654340604
20777,AZM,0.385764885338297
20778,AZM,0.518250903201694
20763,AZM,0.349582218699429
20762,AZM,0.339359947212141
20761,AZM,0.296384549760245
20760,AZM,0.569044781202111
20744,AZM,0.24731406390795
20745,AZM,0.732932423576578
20746,AZM,0.342223715149479
20747,AZM,0.321909700693309
20748,AZM,0.417540486134062
20749,AZM,0.320001451747541
20750,AZM,0.532434973362582
20742,AZM,0.582248520710059
20751,AZM,0.502433972035215
20753,AZM,0.307953125929451
20754,AZM,0.476771425963674
20755,AZM,0.233386558281318
20756,AZM,0.666168880505122
20757,AZM,0.743725231175694
20758,AZM,0.534351972258344
20759,AZM,0.331839321429432
20752,AZM,0.209122093761911
20703,AZM,0.246328049175024
20702,AZM,0.478181443177465
20701,AZM,0.686019507663725
20646,AZM,0.523723274402488
20647,AZM,0.357138878056933
20648,AZM,0.845419625189151
20649,AZM,0.393415557929494
20650,AZM,0.524245196706313
20651,AZM,0.377562430115542
20652,AZM,0.765027322404372
20653,AZM,0.695241262714448
20654,AZM,0.49567353623584
20655,AZM,0.281608667707281
20656,AZM,0.328922495274102
20657,AZM,0.462714088152902
20658,AZM,0.470347648261759
20659,AZM,0.738064700014251
20660,AZM,0.229865386089044
20645,AZM,0.497317744154058
20644,AZM,0.498681306851822
20643,AZM,0.492483463619964
20642,AZM,0.523422606956467
20626,AZM,0.405199570741164
20627,AZM,0.463399108847868
20628,AZM,0.382064241259764
20629,AZM,0.743199543465855
20630,AZM,0.397674699279881
20631,AZM,0.437534757434002
20632,AZM,0.38597109622841
20661,AZM,0.474676161827
20633,AZM,0.403621908127208
20635,AZM,0.436022191236242
20636,AZM,0.365097286515374
20637,AZM,0.282454979274792
20638,AZM,0.474602947488911
20639,AZM,0.38893403765407
20640,AZM,0.661294202549916
20641,AZM,0.757125772373929
20634,AZM,0.526317739008038
20662,AZM,0.773745457890621
20663,AZM,0.426445884329254
20664,AZM,0.413035330993833
20685,AZM,0.432425105056256
20686,AZM,0.368076300161958
20687,AZM,0.342964188071691
20688,AZM,0.378530685176277
20689,AZM,0.505818856468207
20690,AZM,0.286630158942166
20691,AZM,0.267537022603274
20684,AZM,0.408878978309345
20692,AZM,0.309930478070552
20694,AZM,0.21922681170072
20695,AZM,0.210341600374357
20696,AZM,0.396100550478618
20697,AZM,0.195548587414307
20698,AZM,0.232033158167419
20699,AZM,0.553721129170231
20700,AZM,0.296289952382584
20693,AZM,0.189482445054098
20624,AZM,0.450595768825484
20683,AZM,0.387160272127638
20681,AZM,0.385037443464077
20665,AZM,0.880932825605416
20666,AZM,0.349014336917563
20667,AZM,0.655062544253009
20668,AZM,0.320642931592517
20669,AZM,0.46316270245582
20670,AZM,0.622230497114131
20671,AZM,0.887720433586798
20682,AZM,0.518663975041292
20672,AZM,0.682113650660516
20674,AZM,0.623767464268508
20675,AZM,0.358021221277493
20676,AZM,0.334216647528192
20677,AZM,0.840383161078901
20678,AZM,0.233100807003146
20679,AZM,0.494389327001894
20680,AZM,0.519644900648472
20673,AZM,0.620587109501516
20467,AZM,0.40383158957673
20466,AZM,0.277606973631859
20465,AZM,0.552242537896546
20253,AZM,0.791523581830037
20254,AZM,0.486318897637795
20255,AZM,0.55474521689714
20256,AZM,0.615097705343388
20257,AZM,0.685454475693512
20258,AZM,0.435220453952518
20259,AZM,0.577515647568609
20260,AZM,0.356888168557536
20261,AZM,0.181685781904242
20262,AZM,0.670574712643678
20263,AZM,0.632946947818175
20264,AZM,0.462444487352771
20265,AZM,0.755111661068882
20266,AZM,0.865698035654543
20267,AZM,0.622867649562464
20252,AZM,0.58291255910876
20251,AZM,0.812765210266015
20250,AZM,0.563633108017369
20249,AZM,0.661380299649347
20233,AZM,0.685583867011854
20234,AZM,0.515847417537522
20235,AZM,0.487874258714623
20236,AZM,0.536903428187318
20237,AZM,0.514671883336297
20238,AZM,0.62894705485165
20239,AZM,0.500312064909501
20268,AZM,0.544859372544912
20240,AZM,0.694794159470052
20242,AZM,0.485220970784975
20243,AZM,0.872699682050294
20244,AZM,0.505283510949233
20245,AZM,0.466319625195211
20246,AZM,0.806195530244197
20247,AZM,0.625924954080294
20248,AZM,0.6764645637034
20241,AZM,0.342465753424658
20232,AZM,0.471832529592284
20269,AZM,0.407179712372379
20271,AZM,0.502664760171585
20292,AZM,0.505690252350322
20293,AZM,0.727563150074294
20294,AZM,0.502021835826931
20295,AZM,0.644740443390202
20296,AZM,0.459965043223582
20297,AZM,0.515058254561442
20298,AZM,0.776115455816238
20299,AZM,0.697010767261501
20300,AZM,0.612089481199429
20301,AZM,0.604751837309977
20302,AZM,0.428579661700718
20303,AZM,0.877919752584032
20304,AZM,0.431770274032534
20305,AZM,0.586760221452468
20306,AZM,0.374109263657957
20291,AZM,0.558569355957863
20290,AZM,0.58300514293657
20289,AZM,0.639391136153393
20288,AZM,0.426784726065302
20272,AZM,0.589404494824261
20273,AZM,0.490466833076637
20274,AZM,0.536364038776504
20275,AZM,0.750693673695893
20276,AZM,0.424090110821777
20277,AZM,0.605160442088829
20278,AZM,0.643386432790406
20270,AZM,0.5158833364295
20279,AZM,0.64812030075188
20281,AZM,0.542060967261305
20282,AZM,0.437580365628669
20283,AZM,0.725615239964026
20284,AZM,0.682352941176471
20285,AZM,0.648876273789028
20286,AZM,0.595196455637169
20287,AZM,0.711396671582052
20280,AZM,0.632017651385143
20231,AZM,0.299267643142477
20230,AZM,0.467417538213998
20229,AZM,0.430356445584872
20174,AZM,0.410028156195785
20175,AZM,0.674956586454974
20176,AZM,0.374726279901322
20177,AZM,0.431477182990739
20178,AZM,0.391209901490275
20179,AZM,0.494743059657413
20180,AZM,0.371222230944344
20181,AZM,0.651968749304427
20182,AZM,0.304278796538858
20183,AZM,0.444964812542263
20184,AZM,0.381611190524811
20185,AZM,0.245484884177464
20186,AZM,0.654915010342657
20187,AZM,0.685822040398875
20188,AZM,0.428306994608853
20173,AZM,0.47779634411869
20172,AZM,0.663101204278555
20171,AZM,0.697756010266312
20170,AZM,0.357998551289909
20154,AZM,0.778063190341639
20155,AZM,0.340763255656873
20156,AZM,0.363450134770889
20157,AZM,0.392518978605935
20158,AZM,0.42638913477832
20159,AZM,0.313537458014896
20160,AZM,0.296263878011701
20189,AZM,0.52210561110652
20161,AZM,0.345097187533934
20163,AZM,0.617156642968466
20164,AZM,0.425898030127462
20165,AZM,0.249752042695886
20166,AZM,0.483827434591441
20167,AZM,0.342860719352416
20168,AZM,0.433299592759116
20169,AZM,0.299719887955182
20162,AZM,0.319375338686635
20190,AZM,0.690186882683152
20191,AZM,0.74261656403167
20192,AZM,0.591768345076474
20213,AZM,0.918902651503152
20214,AZM,0.689853319219719
20215,AZM,0.701477788258546
20216,AZM,0.502444044250064
20217,AZM,0.354253669013244
20218,AZM,0.582715716659929
20219,AZM,0.864569181265642
20212,AZM,0.603332358959369
20220,AZM,0.658660229330115
20222,AZM,0.37445293808718
20223,AZM,0.407227969097813
20224,AZM,0.411772274043101
20225,AZM,0.333256070000579
20226,AZM,0.452229299363057
20227,AZM,0.380166217430368
20228,AZM,0.386757848927572
20221,AZM,0.575911144896322
20307,AZM,0.767680686460211
20211,AZM,0.420390144962119
20209,AZM,0.872738587367205
20193,AZM,0.648129772639027
20194,AZM,0.881925685815475
20195,AZM,0.742176284811944
20196,AZM,0.547062362141568
20197,AZM,0.50755733562199
20198,AZM,0.468263473053892
20199,AZM,0.463668868553421
20210,AZM,0.646013409806931
20200,AZM,0.643203264473349
20202,AZM,0.595759408357317
20203,AZM,0.479260465561835
20204,AZM,0.886224907180165
20205,AZM,0.68267255745456
20206,AZM,0.406152625913546
20207,AZM,0.920502826644194
20208,AZM,0.679327003165084
20201,AZM,0.774727389352149
20308,AZM,0.667507597041454
20309,AZM,0.515012981149114
20310,AZM,0.424350257355277
20410,AZM,0.269325633158876
20411,AZM,0.674438734108737
20412,AZM,0.675384744764948
20413,AZM,0.674124268473665
20414,AZM,0.395434243176179
20415,AZM,0.618086394832459
20416,AZM,0.542295293359123
20417,AZM,0.890287683691542
20418,AZM,0.534193077698861
20419,AZM,0.736824616202565
20420,AZM,0.47001366803347
20421,AZM,0.835060793302771
20422,AZM,0.759094842783423
20423,AZM,0.639467136963436
20424,AZM,0.479255874203879
20409,AZM,0.54493211240922
20408,AZM,0.3948123245844
20407,AZM,0.208254911672445
20406,AZM,0.625344058149168
20390,AZM,0.2951205510907
20391,AZM,0.560568217296285
20392,AZM,0.298471280858853
20393,AZM,0.261472480343102
20394,AZM,0.347257598913228
20395,AZM,0.583556432295336
20396,AZM,0.715470640391271
20425,AZM,0.551939831707499
20397,AZM,0.623937916014846
20399,AZM,0.252214789369011
20400,AZM,0.660496322043489
20401,AZM,0.387840817612264
20402,AZM,0.346439926494181
20403,AZM,0.420521132028425
20404,AZM,0.391591409273735
20405,AZM,0.499853472697079
20398,AZM,0.449487371842961
20426,AZM,0.609159912517689
20427,AZM,0.462625544396054
20428,AZM,0.779227229083204
20449,AZM,0.678230014610728
20450,AZM,0.498460981350715
20451,AZM,0.630371595939722
20452,AZM,0.530633437175493
20453,AZM,0.637158116200032
20454,AZM,0.608543815479574
20455,AZM,0.402087062830197
20448,AZM,0.707512214316162
20456,AZM,0.552232774297838
20458,AZM,0.527981310396092
20459,AZM,0.296257879198915
20460,AZM,0.30452811411511
20461,AZM,0.550796448405441
20462,AZM,0.349468413222541
20463,AZM,0.215940685820204
20464,AZM,0.391265779597407
20457,AZM,0.580842279108175
20389,AZM,0.505737765603021
20447,AZM,0.354844820509582
20445,AZM,0.52106186169664
20429,AZM,0.44640616336417
20430,AZM,0.621244945118429
20431,AZM,0.833367875647668
20432,AZM,0.54967658870053
20433,AZM,0.561812906126119
20434,AZM,0.902711278578916
20435,AZM,0.500810898475511
20446,AZM,0.861791422329539
20436,AZM,0.738445964093135
20438,AZM,0.653619439379161
20439,AZM,0.710137507314219
20440,AZM,0.909339585775694
20441,AZM,0.763450556056507
20442,AZM,0.642309411643341
20443,AZM,0.719193996876547
20444,AZM,0.48117048346056
20437,AZM,0.407271345325564
20779,AZM,0.799079326699526
20388,AZM,0.686624462919177
20386,AZM,0.629389703375384
20331,AZM,0.401782444146014
20332,AZM,0.797249876530373
20333,AZM,0.293868084624958
20334,AZM,0.640784084259801
20335,AZM,0.559012953180404
20336,AZM,0.441008729388943
20337,AZM,0.61782999308915
20338,AZM,0.442827293032639
20339,AZM,0.591112363111377
20340,AZM,0.446465788265216
20341,AZM,0.390431053938163
20342,AZM,0.507738849022091
20343,AZM,0.567573379206537
20344,AZM,0.487054225696141
20345,AZM,0.277331385439494
20330,AZM,0.443714924989913
20329,AZM,0.679783538214858
20328,AZM,0.572945916249542
20327,AZM,0.673477119584337
20311,AZM,0.411807079008546
20312,AZM,0.56929116361751
20313,AZM,0.392323849532175
20314,AZM,0.708139054476775
20315,AZM,0.359683794466403
20316,AZM,0.49807195895344
20317,AZM,0.812785280136225
20346,AZM,0.308427628772863
20318,AZM,0.489643014543852
20320,AZM,0.846382760389944
20321,AZM,0.440674528438559
20322,AZM,0.701479763954264
20323,AZM,0.334467795456479
20324,AZM,0.481147300469484
20325,AZM,0.605504882843975
20326,AZM,0.849529333460112
20319,AZM,0.479468599033816
20347,AZM,0.464596788528767
20348,AZM,0.309647269701043
20349,AZM,0.234702584105314
20370,AZM,0.323542282026037
20371,AZM,0.49376390480685
20372,AZM,0.280959774170783
20373,AZM,0.58643832446193
20374,AZM,0.668636850188486
20375,AZM,0.520614190869102
20376,AZM,0.229694225501705
20369,AZM,0.231438564563369
20377,AZM,0.586940888824968
20379,AZM,0.792069755600815
20380,AZM,0.440782543265613
20381,AZM,0.65952557950936
20382,AZM,0.42748702949267
20383,AZM,0.452939156494865
20384,AZM,0.459976176295414
20385,AZM,0.310905647766514
20378,AZM,0.705882352941177
20387,AZM,0.627583706031669
20368,AZM,0.521586488281621
20366,AZM,0.661135319047335
20350,AZM,0.317794683720789
20351,AZM,0.414989629463535
20352,AZM,0.297286945419726
20353,AZM,0.332740123048762
20354,AZM,0.565483972769487
20355,AZM,0.317590740211489
20356,AZM,0.691852073599692
20367,AZM,0.468933519353687
20357,AZM,0.575931582162492
20359,AZM,0.734730841176995
20360,AZM,0.373798890242252
20361,AZM,0.543774351460255
20362,AZM,0.338820687136556
20363,AZM,0.40121802679659
20364,AZM,0.722107808022923
20365,AZM,0.192948808348611
20358,AZM,0.29642220053179
20153,AZM,0.712676539539139
20780,AZM,0.547052628736532
20782,AZM,0.885416404341585
21197,AZM,0.82584719951268
21198,AZM,0.884585835016931
21199,AZM,0.490467778567987
21200,AZM,0.696875093807222
21201,AZM,0.499352611135088
21202,AZM,0.588722309241441
21203,AZM,0.531998176894823
21204,AZM,0.423120599591188
21205,AZM,0.67260734061545
21206,AZM,0.66716470620195
21207,AZM,0.742311623153396
21208,AZM,0.659844466859727
21209,AZM,0.442464794211468
21210,AZM,0.620543233305658
21211,AZM,0.182784007248839
21196,AZM,0.711774757913581
21195,AZM,0.253310378003393
21194,AZM,0.614980158730159
21193,AZM,0.725620883916528
21177,AZM,0.372898594077176
21178,AZM,0.832076581635382
21179,AZM,0.518918106686702
21180,AZM,0.652305321796847
21181,AZM,0.425017804456201
21182,AZM,0.469569736590169
21183,AZM,0.792730053109049
21212,AZM,0.305215278854603
21184,AZM,0.320927145555726
21186,AZM,0.556340474811812
21187,AZM,0.617047769979624
21188,AZM,0.343979838502289
21189,AZM,0.139885311421692
21190,AZM,0.569686985172982
21191,AZM,0.148732883711424
21192,AZM,0.667127677517288
21185,AZM,0.724862323707186
21176,AZM,0.599166186675444
21213,AZM,0.370342867385348
21215,AZM,0.835065405097978
21236,AZM,0.266098081023454
21237,AZM,0.515534010183237
21238,AZM,0.34811200678829
21239,AZM,0.182428441007465
21240,AZM,0.667355130353455
21241,AZM,0.227949712253316
21242,AZM,0.874422988616864
21243,AZM,0.972926267281106
21244,AZM,0.65561797752809
21245,AZM,0.804306444834491
21246,AZM,0.573425187094216
21247,AZM,0.556611807577288
21248,AZM,0.45702185003369
21249,AZM,0.641225362146759
21250,AZM,0.861119849009122
21235,AZM,0.331525757949224
21234,AZM,0.65569737044441
21233,AZM,0.469638110815784
21232,AZM,0.678484479610469
21216,AZM,0.646861233480176
21217,AZM,0.575536949399345
21218,AZM,0.333078345126538
21219,AZM,0.795298829977864
21220,AZM,0.461876742025395
21221,AZM,0.286563865059734
21222,AZM,0.520878138703461
21214,AZM,0.64661911732644
21223,AZM,0.470687992551458
21225,AZM,0.608799222168206
21226,AZM,0.375779320079991
21227,AZM,0.427757180012174
21228,AZM,0.614399954788211
21229,AZM,0.380927904774787
21230,AZM,0.764752144314188
21231,AZM,0.807207010654158
21224,AZM,0.661864652918966
21175,AZM,0.62151935178711
21174,AZM,0.385891331083851
21173,AZM,0.635135135135135
21118,AZM,0.368820291305608
21119,AZM,0.286022881830546
21120,AZM,0.639296187683284
21121,AZM,0.532351257092291
21122,AZM,0.905206234757714
21123,AZM,0.507971484121841
21124,AZM,0.688286750586729
21125,AZM,0.49843578705313
21126,AZM,0.823046825697337
21127,AZM,0.786326779098987
21128,AZM,0.635346699016728
21129,AZM,0.478930469127383
21130,AZM,0.506421482778751
21131,AZM,0.633866085088376
21132,AZM,0.559858212948101
21117,AZM,0.516790706117263
21116,AZM,0.33982167145232
21115,AZM,0.37597911227154
21114,AZM,0.639395439144173
21098,AZM,0.417243668784976
21099,AZM,0.859590472210614
21100,AZM,0.363404516822861
21101,AZM,0.241027785764697
21102,AZM,0.581119307781907
21103,AZM,0.423568979161171
21104,AZM,0.588871270001442
21133,AZM,0.804600452067544
21105,AZM,0.675806256794299
21107,AZM,0.439294447344561
21108,AZM,0.54129727303333
21109,AZM,0.412681354110693
21110,AZM,0.806418522860492
21111,AZM,0.873684969015708
21112,AZM,0.530173608486406
21113,AZM,0.391697158603243
21106,AZM,0.390641875127704
21134,AZM,0.413136864335597
21135,AZM,0.561399509943587
21136,AZM,0.816225381505152
21157,AZM,0.538901420084506
21158,AZM,0.604396288685472
21159,AZM,0.579430498313975
21160,AZM,0.475466094703844
21161,AZM,0.510312004230566
21162,AZM,0.584845993295807
21163,AZM,0.568836712913554
21156,AZM,0.66531160759281
21164,AZM,0.3658371319453
21166,AZM,0.495103140928135
21167,AZM,0.356196905122851
21168,AZM,0.286766114684549
21169,AZM,0.396546088472434
21170,AZM,0.504835393557885
21171,AZM,0.308682130731262
21172,AZM,0.402364527442919
21165,AZM,0.329263814944006
21251,AZM,0.846889695015451
21155,AZM,0.497999593137587
21153,AZM,0.656877490171245
21137,AZM,0.56909776878295
21138,AZM,0.575225126290358
21139,AZM,0.920653879481955
21140,AZM,0.51443816698054
21141,AZM,0.63217795178873
21142,AZM,0.453281338190774
21143,AZM,0.624761966239551
21154,AZM,0.616417386867366
21144,AZM,0.738444713060496
21146,AZM,0.775275373721479
21147,AZM,0.687032316421347
21148,AZM,0.710592779676125
21149,AZM,0.509844425795623
21150,AZM,0.519776334183044
21151,AZM,0.881772931974402
21152,AZM,0.379910428662828
21145,AZM,0.920283049773953
21097,AZM,0.629650225212701
21252,AZM,0.868511699726808
21254,AZM,0.404684418145957
21354,AZM,0.809383914505897
21355,AZM,0.891324610763973
21356,AZM,0.825884260666869
21357,AZM,0.886600530948721
21358,AZM,0.891704424679756
21359,AZM,0.867214203162269
21360,AZM,0.869243973430853
21361,AZM,0.909840648588202
21362,AZM,0.942359928180102
21363,AZM,0.898487970917174
21364,AZM,0.626007167729965
21365,AZM,0.919353734510851
21366,AZM,0.478753231620726
21367,AZM,0.571752088918968
21368,AZM,0.436064718162839
21353,AZM,0.924646707716989
21352,AZM,0.55588389808248
21351,AZM,0.486619008340207
21350,AZM,0.810270541082164
21334,AZM,0.894305846505428
21335,AZM,0.870971422052364
21336,AZM,0.461584648269568
21337,AZM,0.915162316995544
21338,AZM,0.528526353902653
21339,AZM,0.866060764950916
21340,AZM,0.526546982429335
21369,AZM,0.375513320539012
21341,AZM,0.909036742800397
21343,AZM,0.71820011352495
21344,AZM,0.929574906140245
21345,AZM,0.790878694663635
21346,AZM,0.739562308651775
21347,AZM,0.807949349278931
21348,AZM,0.866997467836407
21349,AZM,0.855414145629042
21342,AZM,0.941890275166638
21333,AZM,0.864870705178996
21370,AZM,0.253023632407267
21372,AZM,0.596776873234757
21393,AZM,0.587958507111539
21394,AZM,0.419544895734267
21395,AZM,0.567206720672067
21396,AZM,0.721483771251932
21397,AZM,0.772910341409009
21398,AZM,0.653789248725958
21399,AZM,0.746659714527798
21400,AZM,0.615963948391876
21401,AZM,0.630497291080239
21402,AZM,0.640717472457434
21403,AZM,0.815794530199193
21404,AZM,0.642191847102939
21405,AZM,0.648157821958639
21406,AZM,0.762860404315646
21407,AZM,0.755248734613196
21392,AZM,0.7495533335423
21391,AZM,0.766774641369736
21390,AZM,0.241792321676826
21389,AZM,0.309691534633232
21373,AZM,0.580171115090532
21374,AZM,0.69496239175779
21375,AZM,0.528694241686942
21376,AZM,0.290660852411359
21377,AZM,0.632120216013149
21378,AZM,0.738637941086649
21379,AZM,0.780576689469983
21371,AZM,0.422696875935722
21380,AZM,0.513726064869089
21382,AZM,0.457496561210454
21383,AZM,0.570607616274615
21384,AZM,0.652693357684369
21385,AZM,0.475826461816086
21386,AZM,0.521815446339017
21387,AZM,0.295314997056102
21388,AZM,0.488096257600411
21381,AZM,0.686630885581849
21332,AZM,0.799787685774947
21331,AZM,0.874129904677455
21330,AZM,0.72669460904755
21275,AZM,0.922650967591513
21276,AZM,0.881783722148602
21277,AZM,0.890281173594132
21278,AZM,0.853914962825279
21279,AZM,0.920052462007812
21280,AZM,0.79247062859103
21281,AZM,0.906013229104029
21282,AZM,0.8994929063871
21283,AZM,0.894380657662608
21284,AZM,0.847555753485663
21285,AZM,0.897354825960534
21286,AZM,0.867486192001032
21287,AZM,0.89101612743643
21288,AZM,0.910591834581707
21289,AZM,0.900987591795391
21274,AZM,0.92509913349978
21273,AZM,0.766595289079229
21272,AZM,0.509713146527855
21271,AZM,0.824889700289061
21255,AZM,0.867918608820366
21256,AZM,0.932935642393504
21257,AZM,0.468758298098331
21258,AZM,0.721857694634464
21259,AZM,0.831103198759547
21260,AZM,0.525956104612958
21261,AZM,0.811979508097215
21290,AZM,0.864421307383972
21262,AZM,0.786512135718485
21264,AZM,0.746419942247628
21265,AZM,0.432004456115222
21266,AZM,0.551967502359362
21267,AZM,0.48449354757375
21268,AZM,0.428317866017547
21269,AZM,0.926358918328326
21270,AZM,0.900521554645372
21263,AZM,0.714163069658741
21291,AZM,0.785039667548168
21292,AZM,0.89653720660983
21293,AZM,0.710311250217354
21314,AZM,0.912574127339228
21315,AZM,0.79738879260543
21316,AZM,0.85597851691322
21317,AZM,0.793992663349435
21318,AZM,0.398523985239852
21319,AZM,0.412830069819938
21320,AZM,0.77625472671021
21313,AZM,0.843006134969325
21321,AZM,0.940002205801257
21323,AZM,0.91567416746325
21324,AZM,0.821632632781835
21325,AZM,0.708421398713071
21326,AZM,0.90001110987668
21327,AZM,0.920786601619474
21328,AZM,0.498032908035734
21329,AZM,0.808893374495369
21322,AZM,0.903088181278784
21253,AZM,0.681974497093643
21312,AZM,0.897242214779448
21310,AZM,0.902308154863777
21294,AZM,0.915855137757754
21295,AZM,0.915882997749957
21296,AZM,0.775245242348339
21297,AZM,0.787892626985335
21298,AZM,0.826686821492373
21299,AZM,0.451887096374495
21300,AZM,0.741374551476677
21311,AZM,0.764281783159053
