,Visit,Values,Arm
6974,0m,32.4565511754321,AZM
6975,0m,27.3977422087982,AZM
6976,0m,32.8701396516518,AZM
6969,0m,38.1402607021077,AZM
6977,0m,38.7747316576051,AZM
6979,0m,35.9589397172955,AZM
6980,0m,46.8817758490828,AZM
6981,0m,26.7095508828282,AZM
6982,0m,34.1856432603787,AZM
6983,0m,78.4133975611492,AZM
6984,0m,92.4101965127459,AZM
6985,0m,37.4288070991393,AZM
6978,0m,91.8214599537781,AZM
6968,0m,40.0449443230319,AZM
6967,0m,40.0772819523072,AZM
6966,0m,26.3425278644943,AZM
6949,0m,34.4107537065047,AZM
6950,0m,31.0224908463137,AZM
6951,0m,31.2302139073225,AZM
6952,0m,43.4680751322437,AZM
6953,0m,35.1971646569713,AZM
6954,0m,39.5955436638077,AZM
6955,0m,37.3144952067708,AZM
6956,0m,59.1096098215116,AZM
6957,0m,33.7434122891296,AZM
6958,0m,27.7289861406546,AZM
6959,0m,32.1150146875014,AZM
6960,0m,29.9891064015377,AZM
6961,0m,30.1275841058018,AZM
6962,0m,46.1621522336865,AZM
6963,0m,33.8944979711217,AZM
6964,0m,29.8282412893588,AZM
6965,0m,33.9410211260865,AZM
6986,0m,43.6314672003534,AZM
6987,0m,45.5863595141787,AZM
6988,0m,37.6854608053443,AZM
6989,0m,36.4342681178933,AZM
7011,0m,28.2656662630451,AZM
7012,0m,30.0324105999859,AZM
7013,0m,29.3811684026254,AZM
7014,0m,21.9459476862804,AZM
7015,0m,42.2817968652948,AZM
7016,0m,41.9064595731309,AZM
7017,0m,39.8634092096219,AZM
7018,0m,40.41645470911,AZM
7019,0m,27.4454740994564,AZM
7020,0m,29.3486759768656,AZM
7021,0m,47.982414843675,AZM
7022,0m,45.4957808709555,AZM
7023,0m,53.1781757079058,AZM
7024,0m,49.2342769467277,AZM
7025,0m,24.4095181332406,AZM
7026,0m,14.8248708294008,AZM
7027,0m,28.0185335556168,AZM
7010,0m,38.034616951758,AZM
7110,0m,29.3800336480111,AZM
7009,0m,39.5433071554314,AZM
7007,0m,43.2164827504297,AZM
6990,0m,36.8421547568477,AZM
6991,0m,60.7620168340306,AZM
6992,0m,39.5965340638714,AZM
6993,0m,30.1380931655483,AZM
6994,0m,32.0315990029714,AZM
6995,0m,39.0101319698602,AZM
6996,0m,29.2618593050885,AZM
6997,0m,35.478798795283,AZM
6998,0m,45.889917336706,AZM
6999,0m,39.0745294155973,AZM
7000,0m,40.4681317160699,AZM
7001,0m,30.5852620679774,AZM
7002,0m,29.4298084225603,AZM
7003,0m,37.4964407756875,AZM
7004,0m,26.0007410341603,AZM
7005,0m,29.4961126039036,AZM
7006,0m,49.3201613811026,AZM
7008,0m,29.4308807880294,AZM
6948,0m,36.6998744279224,AZM
7111,0m,24.4842444064314,AZM
7113,0m,34.3283619960852,AZM
7218,0m,41.4796876315041,AZM
7219,0m,30.3611596640228,AZM
7220,0m,85.063419037764,AZM
7221,0m,103.349544372235,AZM
7222,0m,49.7396589137877,AZM
7223,0m,53.8475133907571,AZM
7224,0m,49.936180023061,AZM
7217,0m,44.1009753157193,AZM
7225,0m,41.4969417544768,AZM
7227,0m,35.6602253953013,AZM
7228,0m,71.3755458102338,AZM
7229,0m,41.4453271417034,AZM
7230,0m,24.4512453765571,AZM
7231,0m,36.0625785764858,AZM
7232,0m,28.2574368872997,AZM
7233,0m,23.6025437436657,AZM
7226,0m,31.328626840519,AZM
7216,0m,41.7522006598366,AZM
7215,0m,100.857703013863,AZM
7214,0m,44.2794443507676,AZM
7197,0m,32.3389169199205,AZM
7198,0m,38.8788692887332,AZM
7199,0m,42.8570372119193,AZM
7200,0m,30.2713841857496,AZM
7201,0m,47.9283015458317,AZM
7202,0m,27.369456330034,AZM
7203,0m,31.5913417922258,AZM
7204,0m,54.6878852016347,AZM
7205,0m,41.1769403698805,AZM
7206,0m,33.6096262049747,AZM
7207,0m,38.4366803031004,AZM
7208,0m,56.1142346184539,AZM
7209,0m,37.4926260496451,AZM
7210,0m,57.9098396261202,AZM
7211,0m,33.388048388353,AZM
7212,0m,28.4196569844854,AZM
7213,0m,32.2331544872749,AZM
7234,0m,37.7194570572283,AZM
7196,0m,22.1735197428991,AZM
7235,0m,44.9197717468076,AZM
7237,0m,44.0791932213728,AZM
7259,0m,27.2154500240974,AZM
7260,0m,51.7621380431248,AZM
7261,0m,53.2980257958789,AZM
7262,0m,63.7249006693922,AZM
7263,0m,45.4462364050677,AZM
7264,0m,38.1281212953436,AZM
7265,0m,40.2836496748892,AZM
7258,0m,35.1566469801228,AZM
7266,0m,26.1112848425647,AZM
7268,0m,35.461824399295,AZM
7269,0m,40.4321536484105,AZM
7270,0m,40.0319231477385,AZM
7271,0m,38.1897979936671,AZM
7272,0m,50.7522209256684,AZM
7273,0m,45.3122569815096,AZM
7274,0m,66.9053601790454,AZM
7267,0m,45.3384697964691,AZM
7257,0m,19.898716631947,AZM
7256,0m,23.0662373478675,AZM
7255,0m,34.0224801201456,AZM
7238,0m,29.7804185905583,AZM
7239,0m,28.3658835532686,AZM
7240,0m,42.9522486979669,AZM
7241,0m,34.037690140388,AZM
7242,0m,39.6603790060075,AZM
7243,0m,60.7103359948183,AZM
7244,0m,50.9444433479735,AZM
7245,0m,35.4886033572474,AZM
7246,0m,34.3130325593217,AZM
7247,0m,30.3334769501731,AZM
7248,0m,35.5583165439453,AZM
7249,0m,39.8573752502747,AZM
7250,0m,35.3933331673141,AZM
7251,0m,26.0243275544797,AZM
7252,0m,46.5023755781198,AZM
7253,0m,33.7224286600998,AZM
7254,0m,27.4350711034884,AZM
7236,0m,26.589498182019,AZM
7195,0m,34.8681717692846,AZM
7194,0m,46.5469713014053,AZM
7193,0m,50.2355347612744,AZM
7135,0m,32.3338494662308,AZM
7136,0m,48.0662428522547,AZM
7137,0m,21.5338975265123,AZM
7138,0m,20.6778802738164,AZM
7139,0m,31.5526767401296,AZM
7140,0m,49.1617518335494,AZM
7141,0m,53.9450343169788,AZM
7134,0m,46.0581955065443,AZM
7142,0m,49.7204647409687,AZM
7144,0m,28.3761616995776,AZM
7145,0m,22.9250882320009,AZM
7146,0m,46.8484060656528,AZM
7147,0m,40.0771734754381,AZM
7148,0m,54.9208061552813,AZM
7149,0m,32.6936226153694,AZM
7150,0m,44.9642160147997,AZM
7143,0m,64.2866656210485,AZM
7133,0m,45.4154081308277,AZM
7132,0m,25.0866561028082,AZM
7131,0m,27.4848984686611,AZM
7114,0m,13.4441546599613,AZM
7115,0m,32.2763870281773,AZM
7116,0m,38.9206908990303,AZM
7117,0m,32.5010203543795,AZM
7118,0m,49.4745176844602,AZM
7119,0m,37.2263891315689,AZM
7120,0m,29.1658967634712,AZM
7121,0m,38.5725097120505,AZM
7122,0m,33.5014139239194,AZM
7123,0m,25.3964074870902,AZM
7124,0m,51.1501586035949,AZM
7125,0m,41.3490173500125,AZM
7126,0m,29.1436586017576,AZM
7127,0m,40.3642811644716,AZM
7128,0m,31.1239368731732,AZM
7129,0m,33.5752302508697,AZM
7130,0m,36.818704866664,AZM
7151,0m,29.8292852937271,AZM
7152,0m,34.4667313260701,AZM
7153,0m,46.973840108164,AZM
7154,0m,64.8134500180262,AZM
7176,0m,41.5787419764686,AZM
7177,0m,44.412493020758,AZM
7178,0m,38.3288267520266,AZM
7179,0m,46.5956751056225,AZM
7180,0m,54.9797783893153,AZM
7181,0m,29.2539837329015,AZM
7182,0m,38.773447424656,AZM
7183,0m,46.9228717124571,AZM
7184,0m,62.4918937489392,AZM
7185,0m,45.0757710283991,AZM
7186,0m,29.5397368109867,AZM
7187,0m,34.7891406479641,AZM
7188,0m,34.6513267013094,AZM
7189,0m,40.1176100084054,AZM
7190,0m,34.2938868523891,AZM
7191,0m,31.88014966569,AZM
7192,0m,40.6482123226833,AZM
7175,0m,37.2116423916402,AZM
7112,0m,20.9921678117401,AZM
7174,0m,49.4959938480411,AZM
7172,0m,44.6757183492693,AZM
7155,0m,30.5561609009206,AZM
7156,0m,47.3186036965045,AZM
7157,0m,53.2682229363578,AZM
7158,0m,32.890725635193,AZM
7159,0m,56.0696520256238,AZM
7160,0m,66.5956603750909,AZM
7161,0m,34.6976577803425,AZM
7162,0m,41.4252920387483,AZM
7163,0m,41.9520265012001,AZM
7164,0m,28.9144110086601,AZM
7165,0m,27.6142709219462,AZM
7166,0m,46.1752278581175,AZM
7167,0m,48.552680661951,AZM
7168,0m,47.4806260061057,AZM
7169,0m,32.7581582817368,AZM
7170,0m,42.1784067958587,AZM
7171,0m,74.9742639879573,AZM
7173,0m,28.4086312481419,AZM
6947,0m,53.0931889445648,AZM
6946,0m,42.7551812174451,AZM
6945,0m,27.9476481746226,AZM
6722,0m,38.460967868991,AZM
6723,0m,59.8900521299814,AZM
6724,0m,40.6359085827244,AZM
6725,0m,35.0508518410146,AZM
6726,0m,16.6686905164957,AZM
6727,0m,33.1474560188798,AZM
6728,0m,36.4963953976212,AZM
6721,0m,35.5173546105507,AZM
6729,0m,48.5306441780927,AZM
6731,0m,41.2625730865976,AZM
6732,0m,29.7813109779087,AZM
6733,0m,28.8017356450082,AZM
6734,0m,49.8651663284455,AZM
6735,0m,46.3534786270614,AZM
6736,0m,37.8955273818975,AZM
6737,0m,31.0084370010512,AZM
6730,0m,34.7419289486663,AZM
6720,0m,38.2442038040321,AZM
6719,0m,45.0435266119992,AZM
6718,0m,35.8449473258014,AZM
6701,0m,70.0124910162811,AZM
6702,0m,39.2896737671603,AZM
6703,0m,33.3026773924412,AZM
6704,0m,41.830832637962,AZM
6705,0m,31.5406645090188,AZM
6706,0m,36.5243638393289,AZM
6707,0m,32.2139520841426,AZM
6708,0m,33.552176895647,AZM
6709,0m,44.642272558664,AZM
6710,0m,53.0205447192896,AZM
6711,0m,17.6007463153714,AZM
6712,0m,31.3498643428787,AZM
6713,0m,52.0704898394508,AZM
6714,0m,61.8901180266484,AZM
6715,0m,43.6290602692706,AZM
6716,0m,33.3214757372367,AZM
6717,0m,29.5741054714454,AZM
6738,0m,48.8526374028752,AZM
6700,0m,42.0935001853721,AZM
6739,0m,27.7838475897416,AZM
6741,0m,37.63843455547,AZM
6763,0m,14.02894607758,AZM
6764,0m,33.9641259814615,AZM
6765,0m,47.6587055158496,AZM
6766,0m,30.4207676236915,AZM
6767,0m,42.230120133796,AZM
6768,0m,31.9824498026919,AZM
6769,0m,31.6135474760202,AZM
6762,0m,36.7179555047651,AZM
6770,0m,36.2241801569016,AZM
6772,0m,29.2437116659358,AZM
6773,0m,55.2151936400379,AZM
6774,0m,48.7237923452543,AZM
6775,0m,26.7537737526853,AZM
6776,0m,34.6731291391573,AZM
6777,0m,34.8496638725222,AZM
6778,0m,35.8635256150874,AZM
6771,0m,28.8778562324457,AZM
6761,0m,30.1065560783545,AZM
6760,0m,25.6008120804507,AZM
6759,0m,31.6665040303991,AZM
6742,0m,15.6441333371246,AZM
6743,0m,18.8881615299646,AZM
6744,0m,47.7208993193575,AZM
6745,0m,95.8348590631059,AZM
6746,0m,38.4492225075463,AZM
6747,0m,36.6205885193171,AZM
6748,0m,40.675653604664,AZM
6749,0m,30.5787323905801,AZM
6750,0m,79.3053318993213,AZM
6751,0m,96.6157179359829,AZM
6752,0m,45.503809406142,AZM
6753,0m,42.3036627399995,AZM
6754,0m,51.0996746816377,AZM
6755,0m,40.215416252916,AZM
6756,0m,37.1435905332332,AZM
6757,0m,37.8119526028767,AZM
6758,0m,63.5950656643447,AZM
6740,0m,57.7732197350736,AZM
6699,0m,22.2082001842735,AZM
6698,0m,47.1060885071703,AZM
6697,0m,42.608793095827,AZM
6639,0m,60.7236236012723,AZM
6640,0m,54.4670334130195,AZM
6641,0m,41.4967596856131,AZM
6642,0m,46.4536227227948,AZM
6643,0m,83.0528444471041,AZM
6644,0m,58.8953376235337,AZM
6645,0m,39.3904103002008,AZM
6638,0m,63.3594914782879,AZM
6646,0m,49.9165323813003,AZM
6648,0m,45.684951804475,AZM
6649,0m,53.3399351512035,AZM
6650,0m,57.7733320104479,AZM
6651,0m,39.7830746599066,AZM
6652,0m,51.2512492995797,AZM
6653,0m,31.6675240551567,AZM
6654,0m,39.0932002341069,AZM
6647,0m,38.3436401367822,AZM
6637,0m,61.8037266465118,AZM
6636,0m,114.45203860816,AZM
6635,0m,97.7713035757263,AZM
6618,0m,43.1141309729381,AZM
6619,0m,62.0163011164195,AZM
6620,0m,46.7858176319366,AZM
6621,0m,45.1748497367101,AZM
6622,0m,47.4355241619911,AZM
6623,0m,70.0034636178434,AZM
6624,0m,50.6822062823456,AZM
6625,0m,68.0759843724715,AZM
6626,0m,35.6218965567652,AZM
6627,0m,46.9785683816376,AZM
6628,0m,52.281198107633,AZM
6629,0m,46.6718697295723,AZM
6630,0m,111.81968959341,AZM
6631,0m,56.7322507211009,AZM
6632,0m,54.3096778661633,AZM
6633,0m,49.203446916666,AZM
6634,0m,44.3365946707163,AZM
6655,0m,51.2898826962042,AZM
6656,0m,43.5690130774125,AZM
6657,0m,56.7517973623944,AZM
6658,0m,75.1789622336007,AZM
6680,0m,35.6571348871734,AZM
6681,0m,32.3316366009316,AZM
6682,0m,22.4532360816777,AZM
6683,0m,48.5891354337969,AZM
6684,0m,56.4687091967407,AZM
6685,0m,21.1332625266207,AZM
6686,0m,49.1140967984746,AZM
6687,0m,47.2423059821374,AZM
6688,0m,20.5906120582106,AZM
6689,0m,61.5215102133682,AZM
6690,0m,71.9927859588924,AZM
6691,0m,38.3940430602324,AZM
6692,0m,35.6023264684438,AZM
6693,0m,33.0325270909083,AZM
6694,0m,16.7532976192647,AZM
6695,0m,25.2761784639995,AZM
6696,0m,36.6005991447813,AZM
6679,0m,33.2447235760702,AZM
6779,0m,39.3375412611955,AZM
6678,0m,54.6878881252074,AZM
6676,0m,39.0741450261587,AZM
6659,0m,62.1947441208105,AZM
6660,0m,50.716254890402,AZM
6661,0m,36.0708217272799,AZM
6662,0m,43.196419200662,AZM
6663,0m,41.1495286171125,AZM
6664,0m,43.2308064463788,AZM
6665,0m,49.1890040666738,AZM
6666,0m,38.5915587641484,AZM
6667,0m,43.5140690143641,AZM
6668,0m,35.1952214205266,AZM
6669,0m,42.0082615606771,AZM
6670,0m,45.7554020228029,AZM
6671,0m,45.6550891819039,AZM
6672,0m,54.3461941883342,AZM
6673,0m,55.3146456881828,AZM
6674,0m,30.8134687501729,AZM
6675,0m,17.6147158596062,AZM
6677,0m,37.643129702571,AZM
6780,0m,28.620634663055,AZM
6781,0m,22.6007515714708,AZM
6782,0m,47.42311460676,AZM
6887,0m,26.7563397436082,AZM
6888,0m,29.6958275603432,AZM
6889,0m,52.0872732824357,AZM
6890,0m,42.8818190795012,AZM
6891,0m,26.7066224606864,AZM
6892,0m,28.3590473747535,AZM
6893,0m,26.2836229399242,AZM
6886,0m,33.5480903259481,AZM
6894,0m,30.0594779863305,AZM
6896,0m,27.9876172970476,AZM
6897,0m,21.7916448600485,AZM
6898,0m,43.9017739251052,AZM
6899,0m,36.2837459686297,AZM
6900,0m,31.2282149121103,AZM
6901,0m,38.0521987977055,AZM
6902,0m,14.5823103799242,AZM
6895,0m,32.718536337107,AZM
6885,0m,27.0373201931327,AZM
6884,0m,27.0925164857671,AZM
6883,0m,40.1279773105151,AZM
6866,0m,76.7398885493721,AZM
6867,0m,94.4402672870075,AZM
6868,0m,43.1277759376379,AZM
6869,0m,41.3312830044659,AZM
6870,0m,44.6537612633443,AZM
6871,0m,32.9397909115463,AZM
6872,0m,28.8952342737613,AZM
6873,0m,28.1656390109346,AZM
6874,0m,62.3274620789198,AZM
6875,0m,33.0936564270139,AZM
6876,0m,18.7859198819725,AZM
6877,0m,30.1434851962254,AZM
6878,0m,26.9184437671146,AZM
6879,0m,16.6507080289361,AZM
6880,0m,28.745410102527,AZM
6881,0m,38.3921640164007,AZM
6882,0m,28.8326493962044,AZM
6903,0m,42.5985790363698,AZM
6904,0m,48.808362643202,AZM
6905,0m,48.8179195602983,AZM
6906,0m,53.2134830732693,AZM
6928,0m,32.1712610936386,AZM
6929,0m,37.3610060854157,AZM
6930,0m,42.5853982779494,AZM
6931,0m,41.0948217503654,AZM
6932,0m,36.6292361857173,AZM
6933,0m,41.6751395516018,AZM
6934,0m,63.209190201613,AZM
6935,0m,34.4254041567937,AZM
6936,0m,29.3292480832418,AZM
6937,0m,41.8593606190745,AZM
6938,0m,26.8780126771325,AZM
6939,0m,31.6816844536377,AZM
6940,0m,25.593241936606,AZM
6941,0m,38.9786386475461,AZM
6942,0m,35.7705730482384,AZM
6943,0m,45.8452651486411,AZM
6944,0m,23.9018926242948,AZM
6927,0m,29.2715349698965,AZM
6865,0m,27.4283502291763,AZM
6926,0m,30.8019136801104,AZM
6924,0m,35.35584796055,AZM
6907,0m,33.281974538206,AZM
6908,0m,32.7216495806242,AZM
6909,0m,40.3191024051142,AZM
6910,0m,34.4536246103051,AZM
6911,0m,47.5619234679723,AZM
6912,0m,28.2188535676763,AZM
6913,0m,33.5005788971865,AZM
6914,0m,36.2356975502645,AZM
6915,0m,34.3251278468449,AZM
6916,0m,41.8423353030853,AZM
6917,0m,56.0039474756185,AZM
6918,0m,31.5276664847998,AZM
6919,0m,46.8666310468318,AZM
6920,0m,45.0579036556368,AZM
6921,0m,32.7169754388482,AZM
6922,0m,58.1261862422874,AZM
6923,0m,62.4246770844956,AZM
6925,0m,29.1962525775755,AZM
7275,0m,38.5783012178079,AZM
6864,0m,35.6437883889594,AZM
6862,0m,34.3971428020556,AZM
6804,0m,25.1121391728337,AZM
6805,0m,56.0529871484887,AZM
6806,0m,66.6083463374168,AZM
6807,0m,33.7397004388682,AZM
6808,0m,32.5596191867598,AZM
6809,0m,30.9972397423602,AZM
6810,0m,19.5088054898896,AZM
6803,0m,45.037814439375,AZM
6811,0m,19.4173599563311,AZM
6813,0m,40.3178851293351,AZM
6814,0m,39.2391964593778,AZM
6815,0m,25.9657415676582,AZM
6816,0m,37.111892920087,AZM
6817,0m,65.681291672232,AZM
6818,0m,38.4492103493115,AZM
6819,0m,27.7069202383558,AZM
6812,0m,36.2815513444566,AZM
6802,0m,40.029287153242,AZM
6801,0m,23.4328676049776,AZM
6800,0m,54.5898377593755,AZM
6783,0m,44.6769289400097,AZM
6784,0m,36.8827839993956,AZM
6785,0m,40.2946205138216,AZM
6786,0m,42.4607762996159,AZM
6787,0m,46.2846099256064,AZM
6788,0m,50.9943578756864,AZM
6789,0m,54.9844137165013,AZM
6790,0m,25.6181058728951,AZM
6791,0m,15.6417525030941,AZM
6792,0m,37.1860640705932,AZM
6793,0m,33.621085418695,AZM
6794,0m,49.1113427053085,AZM
6795,0m,26.2350177297248,AZM
6796,0m,34.461418277119,AZM
6797,0m,25.4017405544627,AZM
6798,0m,29.3079876977124,AZM
6799,0m,39.1029504159814,AZM
6820,0m,39.6088322585119,AZM
6821,0m,28.3256686542584,AZM
6822,0m,33.1382321194856,AZM
6823,0m,33.8953789942622,AZM
6845,0m,40.0328254139655,AZM
6846,0m,27.7200233578844,AZM
6847,0m,39.8706901513309,AZM
6848,0m,26.9768893381252,AZM
6849,0m,28.741720741906,AZM
6850,0m,46.4727334300081,AZM
6851,0m,38.8174841869064,AZM
6852,0m,28.0276323364752,AZM
6853,0m,31.6995867881087,AZM
6854,0m,47.3545448095246,AZM
6855,0m,29.082466635148,AZM
6856,0m,51.567381272107,AZM
6857,0m,33.4421046217521,AZM
6858,0m,20.3274383235307,AZM
6859,0m,23.1163455389794,AZM
6860,0m,41.6129269739852,AZM
6861,0m,92.5879104312519,AZM
6844,0m,32.8489914774545,AZM
6863,0m,35.5788496549995,AZM
6843,0m,27.8201818658259,AZM
6841,0m,27.6346124833092,AZM
6824,0m,28.4533135116201,AZM
6825,0m,38.1970096263309,AZM
6826,0m,46.1632370092365,AZM
6827,0m,18.8981872143381,AZM
6828,0m,28.4337639188565,AZM
6829,0m,44.6588654410235,AZM
6830,0m,55.5824723628503,AZM
6831,0m,36.4394690309046,AZM
6832,0m,26.3519976728243,AZM
6833,0m,26.2345438504919,AZM
6834,0m,32.1385215837342,AZM
6835,0m,36.6228674887345,AZM
6836,0m,32.1655078749944,AZM
6837,0m,28.6596479420442,AZM
6838,0m,32.6772963470078,AZM
6839,0m,51.1871816268842,AZM
6840,0m,40.1856369259148,AZM
6842,0m,18.301132304012,AZM
7276,0m,34.7039214431112,AZM
7277,0m,45.7827163819149,AZM
7278,0m,44.3210204664058,AZM
7714,0m,42.4682389212684,AZM
7715,0m,43.8627570165491,AZM
7716,0m,34.7874025158594,AZM
7717,0m,43.5884633431778,AZM
7718,0m,39.0155536058241,AZM
7719,0m,43.4460640758748,AZM
7720,0m,24.8297669468447,AZM
7713,0m,32.1351304245462,AZM
7721,0m,37.9485765808294,AZM
7723,0m,44.298465913168,AZM
7724,0m,37.9133135177265,AZM
7725,0m,41.0657947567534,AZM
7726,0m,34.9582985135592,AZM
7727,0m,33.1689689169949,AZM
7728,0m,34.6730306282779,AZM
7729,0m,38.6213837701934,AZM
7722,0m,56.1382329357366,AZM
7712,0m,40.1051074685921,AZM
7711,0m,29.2365816601655,AZM
7710,0m,31.7871947123994,AZM
7693,0m,32.7894893937872,AZM
7694,0m,31.2947966054825,AZM
7695,0m,33.6740662269486,AZM
7696,0m,47.7602679780041,AZM
7697,0m,46.0654198078192,AZM
7698,0m,42.7001859819243,AZM
7699,0m,43.3726206082533,AZM
7700,0m,40.5693624458832,AZM
7701,0m,66.6075429087317,AZM
7702,0m,25.8246190605043,AZM
7703,0m,47.1300343224477,AZM
7704,0m,25.8448634501695,AZM
7705,0m,46.2604780877005,AZM
7706,0m,55.4292238749429,AZM
7707,0m,69.0072208767493,AZM
7708,0m,42.4143846863897,AZM
7709,0m,43.3521828948846,AZM
7730,0m,22.2999852209586,AZM
7692,0m,29.9593093918079,AZM
7731,0m,33.3740289211812,AZM
7733,0m,42.5797403531579,AZM
7755,0m,41.0931520445747,AZM
7756,0m,40.8446112804482,AZM
7757,0m,55.8409389646773,AZM
7758,0m,61.751164791082,AZM
7759,0m,47.1948096513956,AZM
7760,0m,52.2665213243369,AZM
7761,0m,49.4774594081444,AZM
7754,0m,49.6998349204504,AZM
7762,0m,53.4888044933672,AZM
7764,0m,69.4188151772853,AZM
7765,0m,44.8951023769379,AZM
7766,0m,57.4760031936387,AZM
7767,0m,60.8515471485701,AZM
7768,0m,42.5663383278557,AZM
7769,0m,53.6851347022649,AZM
7770,0m,73.5061766336589,AZM
7763,0m,46.1952739819541,AZM
7753,0m,59.7588484705954,AZM
7752,0m,57.0336304002069,AZM
7751,0m,60.7765704953098,AZM
7734,0m,38.5530648578008,AZM
7735,0m,34.7103904277857,AZM
7736,0m,42.0641466057676,AZM
7737,0m,42.8629205399036,AZM
7738,0m,55.5054632068281,AZM
7739,0m,45.535193471956,AZM
7740,0m,42.5095455648803,AZM
7741,0m,59.6493190720805,AZM
7742,0m,47.4668648633928,AZM
7743,0m,40.0781255428582,AZM
7744,0m,42.9883786449242,AZM
7745,0m,41.6233022111336,AZM
7746,0m,46.7624893404157,AZM
7747,0m,36.4403557066363,AZM
7748,0m,48.2709277366949,AZM
7749,0m,31.6137681487053,AZM
7750,0m,56.9284554527512,AZM
7732,0m,54.1220465092614,AZM
7691,0m,40.3644339445811,AZM
7690,0m,33.7834571764509,AZM
7689,0m,42.4410289313658,AZM
7631,0m,41.1917553750407,AZM
7632,0m,37.0423527077851,AZM
7633,0m,31.3272027708501,AZM
7634,0m,31.3573338221727,AZM
7635,0m,31.8154113908899,AZM
7636,0m,32.3330018445856,AZM
7637,0m,39.8141724907467,AZM
7630,0m,37.3286721496897,AZM
7638,0m,50.666596324869,AZM
7640,0m,49.7949969756949,AZM
7641,0m,45.5267876036792,AZM
7642,0m,32.5423158632605,AZM
7643,0m,31.5712929824764,AZM
7644,0m,46.5528853434053,AZM
7645,0m,61.3862240976207,AZM
7646,0m,67.8512972163145,AZM
7639,0m,35.6443752933753,AZM
7629,0m,39.7476977810313,AZM
7628,0m,68.8816675773584,AZM
7627,0m,51.3342224786684,AZM
7610,0m,34.0481664767005,AZM
7611,0m,33.7931621064002,AZM
7612,0m,33.6134432274202,AZM
7613,0m,45.1352420840896,AZM
7614,0m,37.8843099178529,AZM
7615,0m,53.0290276786075,AZM
7616,0m,34.3041637044716,AZM
7617,0m,32.4502620893812,AZM
7618,0m,46.3501075139136,AZM
7619,0m,39.9357121343361,AZM
7620,0m,33.5706005696988,AZM
7621,0m,38.9081440638341,AZM
7622,0m,37.5434419976964,AZM
7623,0m,34.0753491206076,AZM
7624,0m,41.1696003402246,AZM
7625,0m,48.4057014823846,AZM
