,Group,Values
7206,AZM,46.8662012705742
7208,AZM,48.9932298503006
7209,AZM,37.9727865221338
7210,AZM,55.6743490467093
7211,AZM,42.7691332278907
7212,AZM,20.8369139599716
7213,AZM,38.8290844875891
7214,AZM,61.505513125313
7215,AZM,52.8575615649799
7207,AZM,40.6962345239592
7238,AZM,53.7198275434408
7152,AZM,40.7116781397628
7150,AZM,27.2232069682293
7088,AZM,50.7990312991516
7089,AZM,47.362732355671
7090,AZM,63.1016912581291
7091,AZM,31.0938099093115
7092,AZM,34.1529646848823
7093,AZM,37.4853130044609
7094,AZM,42.5019010991783
7095,AZM,28.1206563275464
7087,AZM,37.8675205211908
7096,AZM,35.2274270119465
7098,AZM,29.4580035885055
7099,AZM,35.8622679928193
7100,AZM,37.3073134684091
7101,AZM,41.2748479368501
7102,AZM,42.5633429492407
7103,AZM,39.5449165484521
7104,AZM,49.8132694474415
7105,AZM,50.1743019385593
7097,AZM,44.5264199225609
7106,AZM,22.1327761913464
7086,AZM,31.4810130587592
7084,AZM,60.2744344565662
7066,AZM,63.5115036658821
7067,AZM,28.9587468501973
7068,AZM,36.0787220370356
7069,AZM,39.1261168106011
7070,AZM,44.8588531430051
7071,AZM,34.3843721002863
7072,AZM,37.6821972631184
7073,AZM,40.3334658973242
7085,AZM,48.5735323185401
7074,AZM,30.4488036995895
7076,AZM,42.9528556407725
7077,AZM,38.4311160052661
7078,AZM,46.7610737276272
7079,AZM,34.4494780616692
7080,AZM,49.8386686200962
7081,AZM,43.7590877796145
7082,AZM,20.1177713434062
7083,AZM,37.5297199449329
7075,AZM,36.8920829478503
7151,AZM,16.9211881534329
7107,AZM,29.9780657507378
7109,AZM,49.0961831114518
7132,AZM,38.9292312934052
7133,AZM,47.099630843526
7134,AZM,38.2294538709444
7135,AZM,29.0807646102503
7136,AZM,31.453980837558
7137,AZM,33.4206290268824
7138,AZM,45.9400912836862
7139,AZM,64.760492478692
7131,AZM,25.0267042770592
7140,AZM,47.6976467610768
7142,AZM,41.9593158034179
7143,AZM,36.8482498017559
7144,AZM,37.2669821976052
7145,AZM,35.9880735918847
7146,AZM,24.7226331586381
7147,AZM,32.2215315145102
7148,AZM,69.16359093243
7149,AZM,38.4050466131132
7141,AZM,48.4595608776056
7108,AZM,59.6104979784678
7130,AZM,43.5872179118341
7128,AZM,40.8317056357316
7110,AZM,15.6015126935893
7111,AZM,31.8640061869299
7112,AZM,35.6672573889913
7113,AZM,44.4125857531108
7114,AZM,40.5735115896318
7115,AZM,46.7019057144725
7116,AZM,30.5204320604884
7117,AZM,29.5404038681065
7129,AZM,36.3319804596581
7118,AZM,34.6282735830185
7120,AZM,32.3230275358364
7121,AZM,43.9747204454592
7122,AZM,52.4837520943223
7123,AZM,35.5506261698371
7124,AZM,28.7017803868471
7125,AZM,39.250563548051
7126,AZM,33.457781114632
7127,AZM,42.5077168579093
7119,AZM,39.9722645587806
7239,AZM,47.7466673583605
7240,AZM,58.1042283348508
7241,AZM,30.6181738423684
7353,AZM,29.7967731565371
7354,AZM,33.0201066453873
7355,AZM,37.2634692028675
7356,AZM,21.2411049906515
7357,AZM,31.8347496759199
7358,AZM,54.477860104326
7359,AZM,31.9384169703534
7360,AZM,28.0476384041353
7352,AZM,32.6633942025066
7361,AZM,27.4110763900417
7363,AZM,33.0958560263185
7364,AZM,45.8235817425062
7365,AZM,40.1707014023979
7366,AZM,51.783683491204
7367,AZM,25.6247860498601
7368,AZM,23.6919808445216
7369,AZM,45.2503305924962
7370,AZM,37.2231026638132
7362,AZM,35.4441785010272
7371,AZM,25.6631513231863
7351,AZM,51.0569091016584
7349,AZM,52.2681002300187
7331,AZM,41.5786203826885
7332,AZM,44.9979614791623
7333,AZM,51.200619286976
7334,AZM,22.8319584484201
7335,AZM,27.9421379743987
7336,AZM,54.7619328894466
7337,AZM,44.4176997630848
7338,AZM,21.2572430120631
7350,AZM,42.8988995557242
7339,AZM,15.981628828397
7341,AZM,27.3778065337072
7342,AZM,25.8865748074497
7343,AZM,24.2103242764672
7344,AZM,33.6836413948275
7345,AZM,30.2164472419886
7346,AZM,51.4383501612671
7347,AZM,26.6885950940321
7348,AZM,37.2700085949856
7340,AZM,29.3902346767679
7330,AZM,37.3133886026812
7372,AZM,21.9347951935859
7374,AZM,21.1411256003393
7397,AZM,40.3803009278837
7398,AZM,56.5725346852219
7399,AZM,51.8493130514018
7400,AZM,52.3822607522908
7401,AZM,32.9784763988257
7402,AZM,36.3707941265409
7403,AZM,44.2934285462782
7404,AZM,35.5445029950557
7396,AZM,25.3547130828881
7405,AZM,34.6064330043332
7407,AZM,31.2499120298939
7408,AZM,33.8234794254429
7409,AZM,35.0267997740261
7410,AZM,34.9510991220921
7411,AZM,32.9414679737795
7412,AZM,30.9338737373662
7413,AZM,46.7638017285091
7414,AZM,35.0085299042687
7406,AZM,35.3357137265709
7373,AZM,25.2575363215583
7395,AZM,40.1347949984777
7393,AZM,30.1631068165258
7375,AZM,23.1000288493543
7376,AZM,26.7616511175856
7377,AZM,33.8023171479524
7378,AZM,23.0785171672239
7379,AZM,42.7681727246223
7380,AZM,16.4424942903279
7381,AZM,28.4425228973955
7382,AZM,46.4688110327493
7394,AZM,32.6653886147523
7383,AZM,60.617068520214
7385,AZM,46.347539697522
7386,AZM,32.6615880945273
7387,AZM,40.9395145402798
7388,AZM,45.4989894205625
7389,AZM,42.6660293065738
7390,AZM,36.3635144387417
7391,AZM,36.581033684649
7392,AZM,64.0344994968632
7384,AZM,44.8240206367895
7329,AZM,40.9979631292758
7328,AZM,32.6307834764621
7327,AZM,30.7817487333731
7264,AZM,29.7079979653927
7265,AZM,27.367791024642
7266,AZM,32.5487800251613
7267,AZM,34.8217978461683
7268,AZM,51.4894644575105
7269,AZM,38.1714349612322
7270,AZM,55.3398632318332
7271,AZM,33.859813140034
7263,AZM,35.7563250888004
7272,AZM,30.6322210925006
7274,AZM,31.6271128132237
7275,AZM,34.2574217157748
7276,AZM,32.8509079972852
7277,AZM,25.6048156281506
7278,AZM,28.0012559407175
7279,AZM,23.8193392663315
7280,AZM,38.4074309339866
7281,AZM,41.5426859319441
7273,AZM,40.2497366977745
7282,AZM,49.0734074394062
7262,AZM,60.6710596131514
7260,AZM,26.3693977410977
7242,AZM,40.4854456190688
7243,AZM,56.6153232511266
7244,AZM,36.9723306610042
7245,AZM,37.2405962817499
7246,AZM,37.1479485785178
7247,AZM,38.2851500534585
7248,AZM,37.3209470665876
7249,AZM,33.6962636462285
7261,AZM,38.7413350152525
7250,AZM,34.8726404425425
7252,AZM,30.7921425275147
7253,AZM,52.5011229580551
7254,AZM,38.0310788453193
7255,AZM,44.6653710813632
7256,AZM,37.9678282833726
7257,AZM,25.9768523557252
7258,AZM,26.2895026413552
7259,AZM,33.4890501377161
7251,AZM,26.8028564836867
7283,AZM,59.5108005824603
7284,AZM,69.6052735408901
7285,AZM,44.3195319474477
7309,AZM,39.8914986357925
7310,AZM,40.1667102693009
7311,AZM,62.5262349725993
7312,AZM,52.8597108011494
7313,AZM,40.1337278628772
7314,AZM,30.4795098041597
7315,AZM,39.6908861240951
7316,AZM,49.2275560017864
7308,AZM,48.6046466013055
7317,AZM,46.5817929392871
7319,AZM,31.2458595287051
7320,AZM,33.0214327435076
7321,AZM,36.0030519133431
7322,AZM,40.5242621309206
7323,AZM,25.6930269068826
7324,AZM,34.3097389845969
7325,AZM,48.8942942691482
7326,AZM,31.1752730269509
7318,AZM,59.8847616511768
7307,AZM,56.031716368929
7306,AZM,58.2661862960606
7305,AZM,34.4927574663918
7286,AZM,36.8873821452713
7287,AZM,65.0669735240253
7288,AZM,47.2980708908995
7289,AZM,49.7062802319305
7290,AZM,43.6017665272746
7291,AZM,48.9472194329341
7292,AZM,48.3806454410442
7293,AZM,87.2371478381584
7294,AZM,50.8345863003592
7295,AZM,42.3624594072659
7296,AZM,39.8332429912925
7297,AZM,54.6568574501618
7298,AZM,38.6518792666267
7299,AZM,74.5376511531453
7300,AZM,43.6474669729851
7301,AZM,79.7602200434027
7302,AZM,56.7638202787987
7303,AZM,46.1866860279406
7304,AZM,37.0200922232255
7416,AZM,34.5334784992363
7769,AZM,31.9584656731255
7770,AZM,26.213773711336
7771,AZM,37.4648149599201
8236,AZM,53.1926754329597
8237,AZM,33.5816771241641
8238,AZM,31.0328457843626
8239,AZM,40.4713093536735
8240,AZM,33.6802491365452
8241,AZM,35.8456181583267
8242,AZM,33.9009845671526
8243,AZM,28.2808527444891
8235,AZM,37.6690949803174
8244,AZM,26.6200156280502
8246,AZM,38.297798841285
8247,AZM,40.6777710971686
8248,AZM,20.0994354822344
8249,AZM,40.2014088161355
8250,AZM,30.459249118225
8251,AZM,21.2437399760852
8252,AZM,30.3410815240144
8253,AZM,32.9505773715078
8245,AZM,27.5924438070439
8254,AZM,29.1606369952679
8234,AZM,51.3316071605767
8232,AZM,32.1958020104592
8214,AZM,51.4139189012615
8215,AZM,39.8307901882524
8216,AZM,29.5600857801404
8217,AZM,27.6781243840604
8218,AZM,32.9509783288199
8219,AZM,52.4903592567848
8220,AZM,41.8495247068809
8221,AZM,45.0670796429836
8233,AZM,35.7530366920068
8222,AZM,37.6761435506404
8224,AZM,29.5473356963216
8225,AZM,36.9134369124777
8226,AZM,27.3347319799697
8227,AZM,39.4725278937368
8228,AZM,59.599126615949
8229,AZM,35.8651554913069
8230,AZM,30.6154385202238
8231,AZM,28.6849760224359
8223,AZM,26.4346852615104
8213,AZM,49.7637475493277
8255,AZM,32.597898861274
8257,AZM,34.9701206149729
8280,AZM,44.0730895893278
8281,AZM,46.996320151517
8282,AZM,78.6776316571897
8283,AZM,43.6501520016272
8284,AZM,28.3604436271585
8285,AZM,32.6536051696863
8286,AZM,44.5839103226908
8287,AZM,28.4884266680333
8279,AZM,34.6460389719309
8288,AZM,66.2635908268609
8290,AZM,69.9615264586552
8291,AZM,45.4078070929659
8292,AZM,39.7178039142089
8293,AZM,37.7051433253795
8294,AZM,21.7668093379694
8295,AZM,51.0404410014878
8296,AZM,49.6218222896417
8297,AZM,35.486093343648
8289,AZM,33.0289378534723
8256,AZM,40.7810059454432
8278,AZM,42.3605849535114
8276,AZM,53.4193472106652
8258,AZM,35.2420533628539
8259,AZM,28.5724288505622
8260,AZM,38.724215082154
8261,AZM,28.8033768727323
8262,AZM,23.5207750566586
8263,AZM,27.9840505655888
8264,AZM,57.9699559476779
8265,AZM,23.5773977437667
8277,AZM,39.4439039412655
8266,AZM,46.7686389186942
8268,AZM,34.5620807317282
8269,AZM,40.7602613179874
8270,AZM,38.7667344922108
8271,AZM,41.8388260717958
8272,AZM,53.5115040411075
8273,AZM,64.6212443547846
8274,AZM,43.3709898846297
8275,AZM,33.2363611135696
8267,AZM,31.1195264195153
8298,AZM,32.1039502989583
8212,AZM,40.7630321363123
8210,AZM,41.2856081171512
8148,AZM,41.5379842521563
8149,AZM,41.4997924691246
8150,AZM,28.3940519533879
8151,AZM,27.5512310472291
8152,AZM,40.732375722955
8153,AZM,28.4114156659131
8154,AZM,25.1697550523996
8155,AZM,54.7011425180558
8147,AZM,43.7979710974374
8156,AZM,31.9831175700857
8158,AZM,39.9420640576054
8159,AZM,82.5453300340587
8160,AZM,42.1444031367487
8161,AZM,54.6979491948619
8162,AZM,44.1549738373597
8163,AZM,34.5855583209462
8164,AZM,47.9861126049481
8165,AZM,53.0121908367881
8157,AZM,37.1233823913859
8166,AZM,69.7057672712692
8146,AZM,42.6904789391459
8144,AZM,36.1237054263939
8126,AZM,40.2646823696197
8127,AZM,51.3505980389485
8128,AZM,33.6102014228942
8129,AZM,65.3388071311572
8130,AZM,30.3220407149803
8131,AZM,75.0772407239485
8132,AZM,50.0029323678022
8133,AZM,49.802214318766
8145,AZM,49.7830058869178
8134,AZM,45.3796620344248
8136,AZM,53.6994436147254
8137,AZM,53.2705477754954
8138,AZM,40.3308093565862
8139,AZM,43.1365508605774
8140,AZM,33.7850483667755
8141,AZM,58.4833324835759
8142,AZM,43.8364683988962
8143,AZM,38.0731892573452
8135,AZM,23.0858015603986
8211,AZM,84.8567660455914
8167,AZM,40.5074576740851
8169,AZM,63.3452902165401
8192,AZM,35.1403466448606
8193,AZM,64.1041138228607
8194,AZM,52.7741592616548
8195,AZM,37.6868657699735
8196,AZM,32.326897334514
8197,AZM,52.1427256622762
8198,AZM,44.5561557990726
8199,AZM,47.8168898830591
8191,AZM,38.0881603672793
8200,AZM,45.2460849649197
8202,AZM,39.1128372508028
8203,AZM,33.1725871532952
8204,AZM,42.9462987589414
8205,AZM,33.0810254924406
8206,AZM,32.662266229882
8207,AZM,56.5630889862964
8208,AZM,37.5794755709835
8209,AZM,37.218555965182
8201,AZM,45.0900205477028
8168,AZM,30.2056990953497
8190,AZM,46.5442005962855
8188,AZM,59.4341498446205
8170,AZM,41.5257402322704
8171,AZM,41.1866387000441
8172,AZM,34.1422083050051
8173,AZM,46.3638194021738
8174,AZM,53.70072833046
8175,AZM,88.0218742774644
8176,AZM,52.9834366442305
8177,AZM,36.9582207937683
8189,AZM,55.8671078854843
8178,AZM,33.2891939419826
8180,AZM,33.1474702318297
8181,AZM,74.2741948995352
8182,AZM,37.5862329113511
8183,AZM,81.2506209883803
8184,AZM,57.3249588058154
8185,AZM,43.8290916139759
8186,AZM,38.9161538509888
8187,AZM,31.1001225773375
8179,AZM,53.0764779620836
8299,AZM,31.6404518851397
8300,AZM,54.1822896491269
8301,AZM,38.588799013984
8413,AZM,27.4187453240552
8414,AZM,42.8112874361171
8415,AZM,42.1906978858493
8416,AZM,33.6481711978022
8417,AZM,34.618152257541
8418,AZM,45.2091402904856
8419,AZM,37.3899659306987
8420,AZM,40.0853239301761
8412,AZM,46.6051983884369
8421,AZM,40.8668140027057
8423,AZM,40.3001242769317
8424,AZM,35.2226759037717
8425,AZM,47.6256888271999
8426,AZM,30.1855747375292
8427,AZM,30.3491035910605
8428,AZM,37.3994108049134
8429,AZM,66.4748453273399
8430,AZM,31.1576299806474
8422,AZM,43.4424363146896
8431,AZM,53.7090346847703
8411,AZM,46.0350606857541
8409,AZM,35.2589469536138
8391,AZM,37.2258169165769
8392,AZM,42.3656768728126
8393,AZM,69.1589545857237
8394,AZM,41.4017049094008
8395,AZM,37.2845078229583
8396,AZM,36.4707382498365
8397,AZM,33.7368116733817
8398,AZM,41.3693091102848
8410,AZM,36.3423239345818
8399,AZM,60.7315224725267
8401,AZM,58.2606713899552
8402,AZM,41.9252219792811
8403,AZM,38.4343277577178
8404,AZM,37.1519012021076
8405,AZM,34.7683927508719
8406,AZM,43.6081016152823
8407,AZM,44.8949088568687
8408,AZM,32.7374502959664
8400,AZM,44.3760763122815
8390,AZM,40.6247224251067
8432,AZM,39.8278149197472
8434,AZM,43.3576838159578
8457,AZM,42.799016256857
8458,AZM,64.893283461425
8459,AZM,36.1190666911568
8460,AZM,27.6872770268966
8461,AZM,41.200752219197
8462,AZM,26.7124339524149
8463,AZM,40.1539457636921
8464,AZM,37.6277036198589
8456,AZM,62.0590119887381
8465,AZM,33.6395759810668
8467,AZM,25.6531937955763
