,Group,Values
7438,AZM,0.411726154466626
7427,AZM,0.494469241218708
7429,AZM,0.328595163374562
7430,AZM,0.621932005181891
7431,AZM,0.416053252562251
7432,AZM,0.455052218005977
7433,AZM,0.388997815248445
7434,AZM,0.2227766548762
7435,AZM,0.446684260767028
7436,AZM,0.26943183381483
7428,AZM,0.311529875927945
7504,AZM,0.41901437712956
7460,AZM,0.465232131737356
7462,AZM,0.498882178250859
7485,AZM,0.521648608455492
7486,AZM,0.170724410037773
7487,AZM,0.419491152390175
7488,AZM,0.356602326899357
7489,AZM,0.271603314481126
7490,AZM,0.522101269998351
7491,AZM,0.47391905760564
7492,AZM,0.274974115760997
7484,AZM,0.400833491191514
7493,AZM,0.254823859740769
7495,AZM,0.565070252303973
7496,AZM,0.652203792209415
7497,AZM,0.372239529248875
7498,AZM,0.897853285921243
7499,AZM,0.546422728942009
7500,AZM,0.543304125455981
7501,AZM,0.454311529576888
7502,AZM,0.298314108251996
7494,AZM,0.515026224110869
7461,AZM,0.956030646902399
7483,AZM,0.389064797014588
7481,AZM,0.369274679472659
7463,AZM,0.57379636937648
7464,AZM,0.49694578401286
7465,AZM,0.357028838991167
7466,AZM,0.728824742268041
7467,AZM,0.460676023586081
7468,AZM,0.510051829747134
7469,AZM,0.498837246344494
7470,AZM,0.478302197199576
7482,AZM,0.15483644037988
7471,AZM,0.541188871498387
7473,AZM,0.864631833074668
7474,AZM,0.368230536466729
7475,AZM,0.36898992364283
7476,AZM,0.443798132066197
7477,AZM,0.693722304283604
7478,AZM,0.435305995650823
7479,AZM,0.850081619327457
7480,AZM,0.535917312661499
7472,AZM,0.317746820109025
7592,AZM,0.332820745814839
7593,AZM,0.816906034457018
7594,AZM,0.459206493829206
7706,AZM,0.446754164289014
7707,AZM,0.379055642035223
7708,AZM,0.435901625949833
7709,AZM,0.51880695940348
7710,AZM,0.843249667901839
7711,AZM,0.536288047877168
7712,AZM,0.505147986272037
7713,AZM,0.471061632351955
7705,AZM,0.638966254291081
7714,AZM,0.707663896583564
7716,AZM,0.82968923418424
7717,AZM,0.546956358868702
7718,AZM,0.613142670014191
7719,AZM,0.591784869976359
7720,AZM,0.600510028934334
7721,AZM,0.60279365764211
7722,AZM,0.521091725686647
7723,AZM,0.548601822762761
7715,AZM,0.468711892689815
7724,AZM,0.6011803185438
7704,AZM,0.490641529906415
7702,AZM,0.605904586173031
7684,AZM,0.164353028584836
7685,AZM,0.168368744375318
7686,AZM,0.299097276847586
7687,AZM,0.527959485123444
7688,AZM,0.495031421230226
7689,AZM,0.571404654277582
7690,AZM,0.278185861580969
7691,AZM,0.40144881388314
7703,AZM,0.652663519892111
7692,AZM,0.423643509486244
7694,AZM,0.542143468475608
7695,AZM,0.406453622699307
7696,AZM,0.555597104623521
7697,AZM,0.392003730038466
7698,AZM,0.681685142080155
7699,AZM,0.646400407021114
7700,AZM,0.450541899615829
7701,AZM,0.447116719242902
7693,AZM,0.48911385383442
7683,AZM,0.399277205193415
7725,AZM,0.384415511057136
7727,AZM,0.542406692406692
7750,AZM,0.450636821715241
7751,AZM,0.492254931295602
7752,AZM,0.411028315946349
7753,AZM,0.829012904686439
7754,AZM,0.321656386181344
7755,AZM,0.362044045956738
7756,AZM,0.476307725979427
7757,AZM,0.705507394186639
7749,AZM,0.490294273046794
7758,AZM,0.478623456138499
7760,AZM,0.538848167539267
7761,AZM,0.53251687954871
7762,AZM,0.321814148385507
7763,AZM,0.194645563226132
7764,AZM,0.391564340165244
7765,AZM,0.543153468815697
7766,AZM,0.32606291314077
7767,AZM,0.520397039417064
7759,AZM,0.820060790273556
7726,AZM,0.682402881399537
7748,AZM,0.51967666453946
7746,AZM,0.673811486672163
7728,AZM,0.493606455617629
7729,AZM,0.260064198839709
7730,AZM,0.766668429122826
7731,AZM,0.646322176677533
7732,AZM,0.354726555158805
7733,AZM,0.616622720281257
7734,AZM,0.454912422338446
7735,AZM,0.391025488752168
7747,AZM,0.517530782397438
7736,AZM,0.396797943204394
7738,AZM,0.583434620229387
7739,AZM,0.689012655935158
7740,AZM,0.441407201676168
7741,AZM,0.922707048941561
7742,AZM,0.526752000759933
7743,AZM,0.618189795338994
7744,AZM,0.464351202675008
7745,AZM,0.40214723165803
7737,AZM,0.58194215847637
7682,AZM,0.475248838752488
7681,AZM,0.151881619469691
7680,AZM,0.515327469900094
7617,AZM,0.762846086930438
7618,AZM,0.705263157894737
7619,AZM,0.550241974742991
7620,AZM,0.7536475145255
7621,AZM,0.672724912371803
7622,AZM,0.614758680663395
7623,AZM,0.673880538285984
7624,AZM,0.584602294398967
7616,AZM,0.741954821657266
7625,AZM,0.71806399032521
7627,AZM,0.89748045178106
7628,AZM,0.596350763821244
7629,AZM,0.522916607833724
7630,AZM,0.685761993449361
7631,AZM,0.84874297545105
7632,AZM,0.614063173449911
7633,AZM,0.873661670235546
7634,AZM,0.683026949848296
7626,AZM,0.561263692649627
7635,AZM,0.695378953581224
7615,AZM,0.947619154123146
7613,AZM,0.823421656905493
7595,AZM,0.467554343466752
7596,AZM,0.483941069317056
7597,AZM,0.500117699369654
7598,AZM,0.512957868828725
7599,AZM,0.469010456129717
7600,AZM,0.446216216216216
7601,AZM,0.407873646350522
7602,AZM,0.25400206951123
7614,AZM,0.656358738354473
7603,AZM,0.529687883140085
7605,AZM,0.351555390785616
7606,AZM,0.570106033693956
7607,AZM,0.788760565197755
7608,AZM,0.583346261247285
7609,AZM,0.583176602066127
7610,AZM,0.559491638795987
7611,AZM,0.708765631180211
7612,AZM,0.727818076855501
7604,AZM,0.406820651221478
7636,AZM,0.524061433447099
7637,AZM,0.613890076480927
7638,AZM,0.535777523174669
7662,AZM,0.475238850181484
7663,AZM,0.450601459278249
7664,AZM,0.498753117206983
7665,AZM,0.426798825256975
7666,AZM,0.547284734243765
7667,AZM,0.366866785656336
7668,AZM,0.864835593293766
7669,AZM,0.314798002723559
7661,AZM,0.651737995608402
7670,AZM,0.285704284514142
7672,AZM,0.750213223569548
7673,AZM,0.425796637934397
7674,AZM,0.843562604449979
7675,AZM,0.465992820706594
7676,AZM,0.456648451730419
7677,AZM,0.198714553095314
7678,AZM,0.359142346634902
7679,AZM,0.325369918570387
7671,AZM,0.490020165438907
7660,AZM,0.366479093952561
7659,AZM,0.500615799659844
7658,AZM,0.628746131199517
7639,AZM,0.696481083760119
7640,AZM,0.500552750306254
7641,AZM,0.670198315675088
7642,AZM,0.51692215536254
7643,AZM,0.545101184600197
7644,AZM,0.493271604938272
7645,AZM,0.51180679785331
7646,AZM,0.689145902429345
7647,AZM,0.298037275276266
7648,AZM,0.623763196025668
7649,AZM,0.531134712129681
7650,AZM,0.374212572041281
7651,AZM,0.312393554303681
7652,AZM,0.571703043344605
7653,AZM,0.66876780410934
7654,AZM,0.729352049128964
7655,AZM,0.46646754419477
7656,AZM,0.921094327664519
7657,AZM,0.556404072883173
7418,AZM,0.316242446438381
7768,AZM,0.39464128912832
7417,AZM,0.405647503411596
7415,AZM,0.435025871860671
7176,AZM,0.442342523646609
7177,AZM,0.330559058427911
7178,AZM,0.362486775152401
7179,AZM,0.44565824907271
7180,AZM,0.273650733374472
7181,AZM,0.536494998147462
7182,AZM,0.387155803415824
7183,AZM,0.513491414554375
7175,AZM,0.541024948212195
7184,AZM,0.328128069141622
7186,AZM,0.553682170542636
7187,AZM,0.350494233937397
7188,AZM,0.304682424666433
7189,AZM,0.525287711098373
7190,AZM,0.482553510374221
7191,AZM,0.666552289450608
7192,AZM,0.382658959537572
7193,AZM,0.512950859356088
7185,AZM,0.613301409949455
7194,AZM,0.563274711946634
7174,AZM,0.463235294117647
7172,AZM,0.31450724341971
7154,AZM,0.865914407595982
7155,AZM,0.795708579744249
7156,AZM,0.832004634354914
7157,AZM,0.740011444343465
7158,AZM,0.419829424307036
7159,AZM,0.848108175164372
7160,AZM,0.727762081784387
7161,AZM,0.739542171958032
7173,AZM,0.897438951756998
7162,AZM,0.265051211591307
7164,AZM,0.557152188112345
7165,AZM,0.54668545829768
7166,AZM,0.591215965576081
7167,AZM,0.469087494130537
7168,AZM,0.538180155464106
7169,AZM,0.574714758925285
7170,AZM,0.485057471264368
7171,AZM,0.557405530621109
7163,AZM,0.853922335157675
7153,AZM,0.545771406023938
7195,AZM,0.36630731855451
7197,AZM,0.346030900372936
7220,AZM,0.543232231779086
7221,AZM,0.236946822621488
7222,AZM,0.569228491041019
7223,AZM,0.472279433399185
7224,AZM,0.314883336901012
7225,AZM,0.384228338674414
7226,AZM,0.469339704303868
7227,AZM,0.620248222005299
7219,AZM,0.900285005737128
7228,AZM,0.721565582492164
7230,AZM,0.944849600982198
7231,AZM,0.497875462354416
7232,AZM,0.537937378624238
7233,AZM,0.437971806596499
7234,AZM,0.343397446258284
7235,AZM,0.69311698896051
7236,AZM,0.401476179825542
7237,AZM,0.470154544165603
7229,AZM,0.447709320695103
7196,AZM,0.599585676235573
7218,AZM,0.408916391887619
7216,AZM,0.318813404490601
7198,AZM,0.672655773272764
7199,AZM,0.800464527027027
7200,AZM,0.478353694698138
7201,AZM,0.955074487895717
7202,AZM,0.472529974199423
7203,AZM,0.477515873706184
7204,AZM,0.427226978628848
7205,AZM,0.48978761494019
7217,AZM,0.699066774619679
7206,AZM,0.777002471289432
7208,AZM,0.545916266300618
7209,AZM,0.377132982936137
7210,AZM,0.465374894692502
7211,AZM,0.427601646566043
7212,AZM,0.30446293494705
7213,AZM,0.936577643874789
7214,AZM,0.560224266095502
7215,AZM,0.526886867719802
7207,AZM,0.317113684107675
7238,AZM,0.419129925296616
7152,AZM,0.853028319437745
7150,AZM,0.693375584729138
7088,AZM,0.684850320124589
7089,AZM,0.683327485566649
7090,AZM,0.768032710134524
7091,AZM,0.728814790599688
7092,AZM,0.349833357484423
7093,AZM,0.217185770277952
7094,AZM,0.600858085808581
7095,AZM,0.960584126984127
7087,AZM,0.682565661289066
7096,AZM,0.55788668175876
7098,AZM,0.577241708556826
7099,AZM,0.565320263647119
7100,AZM,0.31274372172828
7101,AZM,0.662898414193751
7102,AZM,0.453503089866726
7103,AZM,0.723044075034314
7104,AZM,0.648102410686332
7105,AZM,0.680682547934314
7097,AZM,0.706439055748009
7106,AZM,0.539049657861539
7086,AZM,0.744642071522846
7084,AZM,0.519816939009006
7066,AZM,0.519866535017534
7067,AZM,0.362667417447613
7068,AZM,0.51038100323523
7069,AZM,0.605007315883596
7070,AZM,0.371308627678054
7071,AZM,0.924483068624513
7072,AZM,0.380240460010455
7073,AZM,0.401176331267517
7085,AZM,0.422921151530631
7074,AZM,0.368446616678304
7076,AZM,0.52541782729805
7077,AZM,0.286303051560856
7078,AZM,0.426221377200959
7079,AZM,0.375900654115616
7080,AZM,0.389547145212623
7081,AZM,0.313355309159924
7082,AZM,0.198927248733558
7083,AZM,0.723656600675121
7075,AZM,0.386484377902441
7151,AZM,0.383434952387477
7107,AZM,0.362505083367222
7109,AZM,0.650473815461347
7132,AZM,0.873527641647322
7133,AZM,0.365117001157309
7134,AZM,0.371830104010853
7135,AZM,0.366533213497835
7136,AZM,0.700803064908274
7137,AZM,0.890421802555694
7138,AZM,0.865260851704779
7139,AZM,0.792374753927122
7131,AZM,0.3458177278402
7140,AZM,0.836394372654079
7142,AZM,0.890479714294907
7143,AZM,0.517803179608461
7144,AZM,0.296621859194547
7145,AZM,0.720945347119646
7146,AZM,0.985136866627839
7147,AZM,0.706985936470656
7148,AZM,0.869861494088935
7149,AZM,0.725120661916801
7141,AZM,0.831520975582343
7108,AZM,0.757747245272752
7130,AZM,0.434928122908233
7128,AZM,0.376227866611565
7110,AZM,0.538556924746183
7111,AZM,0.408145864760281
7112,AZM,0.386866113257171
7113,AZM,0.508462497773027
7114,AZM,0.316190920294441
7115,AZM,0.330728403503631
7116,AZM,0.43533183223295
7117,AZM,0.52346505108961
7129,AZM,0.269703490280462
7118,AZM,0.620252375759464
7120,AZM,0.856388151496833
7121,AZM,0.55804894289995
7122,AZM,0.489971131856184
7123,AZM,0.426096088212129
7124,AZM,0.448632197331635
7125,AZM,0.661292975818391
7126,AZM,0.352658605267517
7127,AZM,0.493146393044568
7119,AZM,0.375189838464725
7239,AZM,0.415622819550121
7240,AZM,0.488531908020322
7241,AZM,0.296157621142172
7353,AZM,0.588104437419506
7354,AZM,0.686294661749592
7355,AZM,0.460596148069028
7356,AZM,0.938873802326177
7357,AZM,0.516536651408678
7358,AZM,0.565509761388286
7359,AZM,0.487637518430305
7360,AZM,0.374709342087266
7352,AZM,0.509893343140861
7361,AZM,0.657590009089831
7363,AZM,0.473021379284341
7364,AZM,0.45561583035384
7365,AZM,0.34647609659931
7366,AZM,0.500123609394314
7367,AZM,0.287938647455264
7368,AZM,0.833725102066065
7369,AZM,0.336409073433295
7370,AZM,0.301607587273828
7362,AZM,0.429799084941317
7371,AZM,0.422265855095229
7351,AZM,0.346330998801186
7349,AZM,0.486653156392321
7331,AZM,0.519904240766074
7332,AZM,0.411951432425998
7333,AZM,0.514954040334751
7334,AZM,0.33076855045547
7335,AZM,0.548301259206462
7336,AZM,0.588919000301114
7337,AZM,0.413343384847343
7338,AZM,0.309914199721486
7350,AZM,0.348661722025153
7339,AZM,0.402944361988046
7341,AZM,0.611292531338881
7342,AZM,0.270095118636981
7343,AZM,0.460696717197069
7344,AZM,0.443738346207999
7345,AZM,0.487914271093585
7346,AZM,0.407377299054974
7347,AZM,0.28331374479845
7348,AZM,0.566683780261443
7340,AZM,0.491207999661031
7330,AZM,0.314062701033581
7372,AZM,0.672057725802438
7374,AZM,0.821734052962156
7397,AZM,0.549688888888889
7398,AZM,0.438764380959082
7399,AZM,0.454090629485339
7400,AZM,0.368432195913758
7401,AZM,0.373858787906593
7402,AZM,0.909036978445719
7403,AZM,0.468403667459019
7404,AZM,0.515809123789523
7396,AZM,0.226958416216728
7405,AZM,0.301902630106323
7407,AZM,0.3125
7408,AZM,0.877738413708336
7409,AZM,0.498171097887209
7410,AZM,0.264485736718137
7411,AZM,0.409551488492656
7412,AZM,0.593568695222812
7413,AZM,0.536055180101721
7414,AZM,0.454271405649827
7406,AZM,0.682398805573988
7373,AZM,0.380936392464092
7395,AZM,0.7114932807067
7393,AZM,0.495695586776331
7375,AZM,0.50138776971976
7376,AZM,0.398598979503589
7377,AZM,0.144727470067497
7378,AZM,0.358078242964997
7379,AZM,0.334861123842699
7380,AZM,0.387099398080364
7381,AZM,0.367734887108521
7382,AZM,0.502065727699531
7394,AZM,0.461443920231535
7383,AZM,0.579603534750418
7385,AZM,0.52704411605304
7386,AZM,0.303983771418706
7387,AZM,0.619480476395846
7388,AZM,0.745087918516224
7389,AZM,0.489629115583314
7390,AZM,0.93630937080513
7391,AZM,0.497870449242621
7392,AZM,0.507170354075892
7384,AZM,0.383081996368891
7329,AZM,0.446901646071771
7328,AZM,0.365220145707951
7327,AZM,0.378417818740399
7264,AZM,0.412149853473084
7265,AZM,0.542079207920792
7266,AZM,0.589315328121298
7267,AZM,0.416851567389202
7268,AZM,0.550161891082601
7269,AZM,0.44874321660952
7270,AZM,0.574073622325763
7271,AZM,0.458012829816261
7263,AZM,0.439693856631967
7272,AZM,0.699774952861748
7274,AZM,0.285479709125029
7275,AZM,0.525250747844448
7276,AZM,0.645324484578143
7277,AZM,0.463005812969129
7278,AZM,0.71688659589245
7279,AZM,0.505085402473281
7280,AZM,0.646021600176328
7281,AZM,0.412215342638262
7273,AZM,0.387128998601461
7282,AZM,0.412950351493849
7262,AZM,0.678119747609732
7260,AZM,0.887763022636205
7242,AZM,0.803161141094834
7243,AZM,0.35389056554258
7244,AZM,0.335433571996818
7245,AZM,0.404256886139343
7246,AZM,0.693870708154506
7247,AZM,0.415426726558113
7248,AZM,0.832983759813028
7249,AZM,0.514836239543884
7261,AZM,0.5477493380406
7250,AZM,0.344562195269372
7252,AZM,0.607940154326442
7253,AZM,0.445088401437899
7254,AZM,0.440304719622632
7255,AZM,0.365500483499045
7256,AZM,0.650838846551098
7257,AZM,0.505713017267565
7258,AZM,0.561452714850773
7259,AZM,0.422470978441128
7251,AZM,0.451463329510894
7283,AZM,0.645425700687467
7284,AZM,0.364931334356432
7285,AZM,0.348838503268883
7309,AZM,0.699109727456442
7310,AZM,0.439665603343967
7311,AZM,0.588396707173657
7312,AZM,0.393398802951944
7313,AZM,0.288056092843327
7314,AZM,0.529228701771758
7315,AZM,0.553736944431885
7316,AZM,0.52899009065992
7308,AZM,0.450724637681159
7317,AZM,0.486513702078688
7319,AZM,0.554323355290586
7320,AZM,0.39140826873385
7321,AZM,0.488854675681103
7322,AZM,0.3977948047094
7323,AZM,0.942171364778119
7324,AZM,0.343231001509814
7325,AZM,0.542116454039908
7326,AZM,0.377806886227545
7318,AZM,0.622727591773707
7307,AZM,0.618604088544817
7306,AZM,0.457828947368421
7305,AZM,0.233840029997981
7286,AZM,0.32383370185352
7287,AZM,0.645385214007782
7288,AZM,0.479986700427121
7289,AZM,0.552884235999684
7290,AZM,0.404883361036281
7291,AZM,0.899520116445678
7292,AZM,0.452735211502628
7293,AZM,0.664365700260776
7294,AZM,0.348854563092307
7295,AZM,0.308171684367594
7296,AZM,0.496262980355844
7297,AZM,0.566544728965747
7298,AZM,0.357642421159715
7299,AZM,0.510045747612296
7300,AZM,0.375123721544045
7301,AZM,0.536720740045583
7302,AZM,0.391148831008357
7303,AZM,0.67859100877193
7304,AZM,0.32912525091296
7416,AZM,0.334695874953223
7769,AZM,0.327446729762597
7770,AZM,0.336313144670722
7771,AZM,0.40795892169448
8236,AZM,0.444468848378359
8237,AZM,0.432036965729688
8238,AZM,0.87421252668298
8239,AZM,0.527285477495856
8240,AZM,0.486311355904747
8241,AZM,0.386769818342065
8242,AZM,0.703607466112338
8243,AZM,0.363690667646924
8235,AZM,0.403954802259887
8244,AZM,0.847227956908524
8246,AZM,0.425127184251272
8247,AZM,0.462296960026186
8248,AZM,0.576840964853583
8249,AZM,0.544807657576305
8250,AZM,0.43620178041543
8251,AZM,0.433230769230769
8252,AZM,0.328634737572748
8253,AZM,0.443248231313442
8245,AZM,0.392576318223867
8254,AZM,0.498640365027423
8234,AZM,0.456171082402744
8232,AZM,0.27397601154631
8214,AZM,0.56996492202966
8215,AZM,0.438799370775052
8216,AZM,0.542538806858132
8217,AZM,0.448012405915504
8218,AZM,0.401942896592534
8219,AZM,0.602340326568582
8220,AZM,0.437384473197782
8221,AZM,0.533763505402161
8233,AZM,0.51478187997579
8222,AZM,0.418909156582987
8224,AZM,0.64243937232525
8225,AZM,0.459244692378697
8226,AZM,0.907154624617557
8227,AZM,0.558506543494996
8228,AZM,0.457423291184013
8229,AZM,0.537947462449547
8230,AZM,0.465085530121478
8231,AZM,0.587779477814521
8223,AZM,0.557173271066548
8213,AZM,0.537834864567538
8255,AZM,0.388035607213689
8257,AZM,0.410538317452561
8280,AZM,0.88506667333817
8281,AZM,0.597734597452987
8282,AZM,0.672832814630905
8283,AZM,0.502168208810938
8284,AZM,0.361916437493787
8285,AZM,0.549923780487805
8286,AZM,0.580009205277693
8287,AZM,0.402505644985068
8279,AZM,0.402576385292594
8288,AZM,0.53290794164345
8290,AZM,0.585788509475328
8291,AZM,0.357652775182209
8292,AZM,0.757722544270627
8293,AZM,0.333458274209526
8294,AZM,0.236607870626977
8295,AZM,0.492311188546322
8296,AZM,0.706432748538012
8297,AZM,0.420733905269988
8289,AZM,0.36993490781447
8256,AZM,0.415888874282459
8278,AZM,0.642376319115788
8276,AZM,0.646958438511039
8258,AZM,0.657649417807014
8259,AZM,0.457190511489993
8260,AZM,0.496218688899546
8261,AZM,0.547182078789491
8262,AZM,0.402965892239249
8263,AZM,0.342115167482123
8264,AZM,0.628792769528728
8265,AZM,0.378145506419401
8277,AZM,0.572889661263212
8266,AZM,0.544264876823278
8268,AZM,0.325360874554569
8269,AZM,0.582328246818152
8270,AZM,0.543450064850843
8271,AZM,0.412178419396632
8272,AZM,0.634854139690761
8273,AZM,0.509353378320663
8274,AZM,0.406892665978026
8275,AZM,0.27740156273939
8267,AZM,0.451830134225113
8298,AZM,0.762170447578173
8212,AZM,0.481236473518723
8210,AZM,0.373706591070163
8148,AZM,0.420003132014407
8149,AZM,0.362938564244331
8150,AZM,0.308088386736105
8151,AZM,0.340222620776041
8152,AZM,0.518174913194444
8153,AZM,0.595806839663172
8154,AZM,0.312894659191502
8155,AZM,0.604292999771649
8147,AZM,0.609795392299017
8156,AZM,0.145742582840301
8158,AZM,0.399559025087897
8159,AZM,0.836595193553029
8160,AZM,0.480875599208877
8161,AZM,0.593072482360487
8162,AZM,0.515922074117475
8163,AZM,0.500814191179018
8164,AZM,0.576445229470407
8165,AZM,0.528979921447711
8157,AZM,0.408655028276371
8166,AZM,0.536109426306653
8146,AZM,0.335178000912825
8144,AZM,0.377509939736441
8126,AZM,0.666656431356895
8127,AZM,0.60048149634248
8128,AZM,0.516353411277194
8129,AZM,0.531983479399617
8130,AZM,0.417157275021026
8131,AZM,0.59251968503937
8132,AZM,0.464059004896923
8133,AZM,0.838415891854155
8145,AZM,0.602285570764787
8134,AZM,0.365080818718806
8136,AZM,0.561550918145987
8137,AZM,0.754498968839167
8138,AZM,0.457630103613255
8139,AZM,0.827868642000668
8140,AZM,0.522667387338693
8141,AZM,0.624086870681145
8142,AZM,0.383786431545432
8143,AZM,0.146192405410973
8135,AZM,0.316071138980485
8211,AZM,0.845016478133072
8167,AZM,0.410725130572088
8169,AZM,0.642552899148118
8192,AZM,0.583347073371805
8193,AZM,0.628233791121048
8194,AZM,0.528164305046967
8195,AZM,0.555688841369599
8196,AZM,0.53008744841121
8197,AZM,0.683968313843832
8198,AZM,0.577101702900989
8199,AZM,0.568364924298447
8191,AZM,0.84716560035709
8200,AZM,0.41617129685794
8202,AZM,0.472717751789143
8203,AZM,0.37888198757764
8204,AZM,0.395342935092951
8205,AZM,0.640699612895934
8206,AZM,0.524730278828639
8207,AZM,0.51976754424584
8208,AZM,0.606431214921203
8209,AZM,0.398764433330882
8201,AZM,0.597920519172395
8168,AZM,0.374657941701368
8190,AZM,0.432728791729035
8188,AZM,0.601635812611823
8170,AZM,0.552180901180513
8171,AZM,0.671808936121586
8172,AZM,0.356481917129325
8173,AZM,0.779324152749292
8174,AZM,0.701675570665372
8175,AZM,0.682644851598945
8176,AZM,0.491422425383167
8177,AZM,0.527497914393891
8189,AZM,0.829446015637997
8178,AZM,0.674931129476584
8180,AZM,0.536687409907534
8181,AZM,0.542047372402956
8182,AZM,0.397718280137167
8183,AZM,0.618108628434747
8184,AZM,0.554217736121125
8185,AZM,0.814986053265064
8186,AZM,0.545544657762938
8187,AZM,0.399734647460197
8179,AZM,0.568244816498503
8299,AZM,0.418345864661654
8300,AZM,0.618252088268296
8301,AZM,0.330243261012492
8413,AZM,0.555234508023322
8414,AZM,0.554642938626511
8415,AZM,0.58380687093779
8416,AZM,0.533605496365628
8417,AZM,0.367933200551555
8418,AZM,0.457693114086321
8419,AZM,0.591759526757463
8420,AZM,0.487474191328286
8412,AZM,0.528975487115022
8421,AZM,0.424437086092715
8423,AZM,0.727308272356588
8424,AZM,0.572627144978075
8425,AZM,0.453459374818767
8426,AZM,0.54202251552795
8427,AZM,0.462421674091782
8428,AZM,0.385716780164135
8429,AZM,0.662862390135117
8430,AZM,0.521763572116929
8422,AZM,0.392303597707988
8431,AZM,0.443843984962406
8411,AZM,0.458508423987747
8409,AZM,0.911757789535567
8391,AZM,0.868265209929661
8392,AZM,0.617494529212506
8393,AZM,0.53962062872954
8394,AZM,0.489535965961973
8395,AZM,0.567461448339191
8396,AZM,0.749638205499276
8397,AZM,0.393200349446709
8398,AZM,0.633307921546885
8410,AZM,0.585977710233029
8399,AZM,0.439176561915989
8401,AZM,0.461567282473989
8402,AZM,0.502894690108329
8403,AZM,0.945083878733168
8404,AZM,0.401305772754251
8405,AZM,0.494683670605843
8406,AZM,0.459751097043378
8407,AZM,0.77538562520512
8408,AZM,0.24390913458239
8400,AZM,0.410792700777413
8390,AZM,0.47275204359673
8432,AZM,0.528142974527527
8434,AZM,0.564784852779932
8457,AZM,0.472934190994557
8458,AZM,0.587982122165204
8459,AZM,0.428101237090001
8460,AZM,0.853360742540335
8461,AZM,0.604791267984974
