,Visit,Values,Arm
3947,12m,42.2987154285864,Placebo
3946,12m,44.6839956827169,Placebo
3945,12m,43.5215074271207,Placebo
3944,12m,37.8753074232066,Placebo
3943,12m,34.7917908523403,Placebo
3942,12m,36.6067872576895,Placebo
3941,12m,40.6211945865109,Placebo
3940,12m,51.0343814553277,Placebo
3939,12m,44.3999123526387,Placebo
3938,12m,39.337385156706,Placebo
3937,12m,35.6222502690324,Placebo
3956,12m,45.2231426217543,Placebo
3957,12m,46.2280822613079,Placebo
3958,12m,48.7870928536398,Placebo
3959,12m,46.1600588810861,Placebo
3979,12m,32.6096477067298,Placebo
3978,12m,34.3079899862386,Placebo
3977,12m,40.8425365055394,Placebo
3976,12m,42.1419547726193,Placebo
3975,12m,36.9270753116239,Placebo
3974,12m,57.449329159813,Placebo
3973,12m,47.9482713411651,Placebo
3972,12m,43.6464169385951,Placebo
3971,12m,57.3917388173131,Placebo
4026,12m,29.6286963992323,Placebo
3970,12m,38.5100936077478,Placebo
3968,12m,38.4190176202543,Placebo
3967,12m,42.1528305071678,Placebo
3966,12m,38.4758820075999,Placebo
3965,12m,36.4267999402627,Placebo
3964,12m,40.183835365247,Placebo
3963,12m,31.3468884694375,Placebo
3962,12m,54.0384751015021,Placebo
3961,12m,45.4796568047988,Placebo
3960,12m,33.1242725484934,Placebo
3969,12m,63.1566250170282,Placebo
4027,12m,29.485431519324,Placebo
4028,12m,29.8322234760428,Placebo
4029,12m,32.5352171792875,Placebo
4095,12m,49.9585302360647,Placebo
4094,12m,35.9154347099901,Placebo
4093,12m,39.5675246831682,Placebo
4092,12m,42.8340247615424,Placebo
4091,12m,33.5017435224598,Placebo
4090,12m,28.9827636063063,Placebo
4089,12m,45.9055278846995,Placebo
4088,12m,28.4442610195257,Placebo
4087,12m,36.3663096642151,Placebo
4086,12m,26.6518530738938,Placebo
4085,12m,83.2436630315577,Placebo
4084,12m,37.2889412739967,Placebo
4083,12m,47.1756926476458,Placebo
4082,12m,31.597684284153,Placebo
4081,12m,36.6865620338423,Placebo
4080,12m,33.5416257099272,Placebo
4079,12m,66.0984476145881,Placebo
4078,12m,29.2935973101459,Placebo
4077,12m,29.3533345335107,Placebo
4096,12m,38.8375480000938,Placebo
4097,12m,24.4853493872436,Placebo
4098,12m,85.6632237633092,Placebo
4099,12m,37.5933473378028,Placebo
4119,12m,43.4368758994824,Placebo
4118,12m,37.2753885075407,Placebo
4117,12m,41.417031376147,Placebo
4116,12m,45.8862836371101,Placebo
4115,12m,65.6442420726247,Placebo
4114,12m,28.4685755240989,Placebo
4113,12m,39.3770874787251,Placebo
4112,12m,46.1576101448474,Placebo
4111,12m,42.9210355328863,Placebo
4076,12m,34.3749482773261,Placebo
4110,12m,34.7402251876168,Placebo
4108,12m,41.2245252994304,Placebo
4107,12m,48.8489997616388,Placebo
4106,12m,66.5430770673231,Placebo
4105,12m,39.0353377800136,Placebo
4104,12m,44.2699545565324,Placebo
4103,12m,23.0543382036241,Placebo
4102,12m,52.9083437068021,Placebo
4101,12m,47.1690952418967,Placebo
4100,12m,52.0855578914944,Placebo
4109,12m,49.862628634105,Placebo
3936,12m,53.224355204215,Placebo
4075,12m,40.4186064098343,Placebo
4073,12m,25.5250065984412,Placebo
4048,12m,50.8366922449967,Placebo
4047,12m,43.2300245791813,Placebo
4046,12m,48.3655042334308,Placebo
4045,12m,30.1902315451208,Placebo
4044,12m,46.531317248862,Placebo
4043,12m,40.0426378652538,Placebo
4042,12m,27.4220025060944,Placebo
4041,12m,25.9174980289854,Placebo
4040,12m,43.0830096353106,Placebo
4039,12m,50.8347477864225,Placebo
4038,12m,39.1312897641637,Placebo
4037,12m,39.969978252017,Placebo
4036,12m,43.9832900115707,Placebo
4035,12m,35.0952926507142,Placebo
4034,12m,45.3792732987477,Placebo
4033,12m,20.4107063060132,Placebo
4032,12m,38.2372937883296,Placebo
4031,12m,23.9006730315861,Placebo
4030,12m,33.7982656512635,Placebo
4049,12m,37.1713389974412,Placebo
4050,12m,42.8936531088274,Placebo
4051,12m,58.5330566035703,Placebo
4052,12m,40.8804859338525,Placebo
4072,12m,58.1247582068063,Placebo
4071,12m,28.5291817615335,Placebo
4070,12m,26.887004664706,Placebo
4069,12m,76.0084639625239,Placebo
4068,12m,25.9071080024567,Placebo
4067,12m,40.5313450594152,Placebo
4066,12m,48.4437507678958,Placebo
4065,12m,28.3261454758164,Placebo
4064,12m,29.7031971207214,Placebo
4074,12m,41.3246309986963,Placebo
4063,12m,56.272405176638,Placebo
4061,12m,43.32343761014,Placebo
4060,12m,60.8873018470655,Placebo
4059,12m,37.2733425527631,Placebo
4058,12m,72.5088004423015,Placebo
4057,12m,36.6048104346329,Placebo
4056,12m,40.2384361329158,Placebo
4055,12m,24.9030109905734,Placebo
4054,12m,30.4782751548967,Placebo
4053,12m,33.5213134753787,Placebo
4062,12m,36.5385378350773,Placebo
4120,12m,48.6965400032948,Placebo
3935,12m,39.0791640483517,Placebo
3933,12m,35.738699918197,Placebo
3815,12m,61.266088432475,Placebo
3814,12m,41.7374383146102,Placebo
3813,12m,48.5194577486092,Placebo
3812,12m,32.0408942422159,Placebo
3811,12m,27.3534215833097,Placebo
3810,12m,27.5249952557755,Placebo
3809,12m,33.4862215275466,Placebo
3808,12m,35.0968177284363,Placebo
3807,12m,36.3787362137843,Placebo
3806,12m,34.4949075817891,Placebo
3805,12m,75.5396647133524,Placebo
3804,12m,37.9547747532303,Placebo
3803,12m,47.5387714850298,Placebo
3802,12m,50.2426590713145,Placebo
3801,12m,46.0739209760718,Placebo
3800,12m,31.4231836667467,Placebo
3799,12m,30.7814323417792,Placebo
3798,12m,30.9982155422258,Placebo
3797,12m,50.0047219934873,Placebo
3816,12m,32.9817008538936,Placebo
3796,12m,53.213684984964,Placebo
3817,12m,30.9124531744345,Placebo
3819,12m,28.3547891808722,Placebo
3838,12m,31.2062828104225,Placebo
3837,12m,46.715295691269,Placebo
3836,12m,40.0283808885592,Placebo
3835,12m,37.5663812044341,Placebo
3834,12m,33.7656347092901,Placebo
3833,12m,44.6528598611661,Placebo
3832,12m,35.9766385725408,Placebo
3831,12m,71.8465097697442,Placebo
3830,12m,27.6383776009112,Placebo
3829,12m,24.0845972551628,Placebo
3828,12m,35.4624163217203,Placebo
3827,12m,35.9852745537467,Placebo
3826,12m,33.7651469857299,Placebo
3825,12m,58.708829813842,Placebo
3824,12m,28.8115047969663,Placebo
3823,12m,24.4715566829829,Placebo
3822,12m,26.7432495773248,Placebo
3821,12m,77.3649995851383,Placebo
3820,12m,41.1170642526537,Placebo
3818,12m,27.1195064436444,Placebo
3795,12m,52.397268217734,Placebo
3794,12m,62.2394598670054,Placebo
3793,12m,27.9363642027766,Placebo
3768,12m,41.743988058859,Placebo
3767,12m,44.6394768051087,Placebo
3766,12m,44.5915768557908,Placebo
3765,12m,48.6922426893941,Placebo
3764,12m,39.2690931176157,Placebo
3763,12m,45.3134456153064,Placebo
3762,12m,43.1423236912947,Placebo
3761,12m,49.4488352358779,Placebo
3760,12m,35.3685686739474,Placebo
3759,12m,36.6947327549271,Placebo
3758,12m,49.4403120895956,Placebo
3757,12m,47.6386370131892,Placebo
3756,12m,29.8527261537059,Placebo
3755,12m,34.5615877882574,Placebo
3754,12m,39.877466734933,Placebo
3753,12m,52.5578838765822,Placebo
3752,12m,60.3283995082789,Placebo
3751,12m,37.2730436545435,Placebo
3750,12m,54.1749527461704,Placebo
3769,12m,35.5315962975754,Placebo
3770,12m,49.3125439773204,Placebo
3771,12m,32.1750394910431,Placebo
3772,12m,32.5611771962798,Placebo
3792,12m,35.3898916576789,Placebo
3791,12m,31.8767009141598,Placebo
3790,12m,39.9093120023316,Placebo
3789,12m,45.9116063999334,Placebo
3788,12m,37.7564462807748,Placebo
3787,12m,55.0300499967744,Placebo
3786,12m,23.7076059841087,Placebo
3785,12m,31.9957095143302,Placebo
3784,12m,38.5592971263794,Placebo
3839,12m,48.1171955172814,Placebo
3783,12m,37.3937691729443,Placebo
3781,12m,37.8792091852145,Placebo
3780,12m,30.4843126006761,Placebo
3779,12m,52.199116314301,Placebo
3778,12m,47.5438982002346,Placebo
3777,12m,44.43836933432,Placebo
3776,12m,58.4240704188287,Placebo
3775,12m,54.1436036201898,Placebo
3774,12m,39.4434333097663,Placebo
3773,12m,41.5847455769745,Placebo
3782,12m,60.266344769802,Placebo
3840,12m,43.9694641739224,Placebo
3841,12m,31.7072744953296,Placebo
3842,12m,38.8761859206839,Placebo
3908,12m,65.335912414072,Placebo
3907,12m,35.6118434513675,Placebo
3906,12m,28.0547035759716,Placebo
3905,12m,25.3607530494218,Placebo
3904,12m,29.1813003442517,Placebo
3903,12m,24.1205360173381,Placebo
3902,12m,51.926863592642,Placebo
3901,12m,30.6947204642304,Placebo
3900,12m,41.3994506656848,Placebo
3899,12m,27.8560589640446,Placebo
3898,12m,27.332340058052,Placebo
3897,12m,22.2134968207632,Placebo
3896,12m,31.2554691108516,Placebo
3895,12m,32.9133141113674,Placebo
3894,12m,40.3421740434334,Placebo
3893,12m,29.5455871847097,Placebo
3892,12m,72.7318163151176,Placebo
3891,12m,33.7267693658784,Placebo
3890,12m,43.4618242695381,Placebo
3909,12m,27.4653772810326,Placebo
3910,12m,23.42331588045,Placebo
3911,12m,31.8460596026789,Placebo
3912,12m,50.6368093998997,Placebo
3932,12m,43.5255602930783,Placebo
3931,12m,37.8975140142604,Placebo
3930,12m,36.0841450907152,Placebo
3929,12m,54.9171281188354,Placebo
3928,12m,54.4044990407941,Placebo
3927,12m,52.3925552059626,Placebo
3926,12m,35.3744526287047,Placebo
3925,12m,55.0221975202858,Placebo
3924,12m,47.0788258546219,Placebo
3889,12m,49.0263916742805,Placebo
3923,12m,40.5341337837191,Placebo
3921,12m,49.4089281665249,Placebo
3920,12m,38.8207112017699,Placebo
3919,12m,65.5238281046526,Placebo
3918,12m,40.0286599160878,Placebo
3917,12m,42.663703194828,Placebo
3916,12m,49.5233058791407,Placebo
3915,12m,29.5688209853833,Placebo
3914,12m,32.7708551193948,Placebo
3913,12m,29.0671104787182,Placebo
3922,12m,43.3606410670291,Placebo
3934,12m,35.6095315622382,Placebo
3888,12m,37.3823574477134,Placebo
3886,12m,38.746480719388,Placebo
3861,12m,29.7722580898193,Placebo
3860,12m,38.6434189564857,Placebo
3859,12m,19.4902440440619,Placebo
3858,12m,32.555454090342,Placebo
3857,12m,39.4538898317923,Placebo
3856,12m,32.5818678982731,Placebo
3855,12m,31.9176763166177,Placebo
3854,12m,35.8276680587529,Placebo
3853,12m,36.5268277502859,Placebo
3852,12m,40.1431996214207,Placebo
3851,12m,34.8445055705201,Placebo
3850,12m,38.5441580470246,Placebo
3849,12m,31.6287076418381,Placebo
3848,12m,53.3579284861283,Placebo
3847,12m,30.6338782003113,Placebo
3846,12m,29.9649752406389,Placebo
3845,12m,41.8173051977264,Placebo
3844,12m,40.6834089377379,Placebo
3843,12m,21.6585732550848,Placebo
3862,12m,47.9201443357657,Placebo
3863,12m,52.8516974039972,Placebo
3864,12m,40.1977167678422,Placebo
3865,12m,39.1565803382014,Placebo
3885,12m,36.3219565468834,Placebo
3884,12m,42.5319270082651,Placebo
3883,12m,51.5962069233473,Placebo
3882,12m,47.0481816500555,Placebo
3881,12m,60.1757428947078,Placebo
3880,12m,20.103091323962,Placebo
3879,12m,34.0696165684114,Placebo
3878,12m,28.1614732317913,Placebo
3877,12m,30.1569354452166,Placebo
3887,12m,29.7222057332026,Placebo
3876,12m,35.560996848581,Placebo
3874,12m,53.7282742173689,Placebo
3873,12m,25.9444712541853,Placebo
3872,12m,29.2577758875495,Placebo
3871,12m,35.3106520471923,Placebo
3870,12m,30.7162913178132,Placebo
3869,12m,59.0136892214934,Placebo
3868,12m,32.0395529005501,Placebo
3867,12m,26.5786743495167,Placebo
3866,12m,46.7468553977162,Placebo
3875,12m,33.5269199714349,Placebo
4121,12m,42.3535295386009,Placebo
4122,12m,47.2704116941798,Placebo
4123,12m,32.6494079111506,Placebo
4377,12m,54.1329826119412,Placebo
4376,12m,36.8569168047284,Placebo
4375,12m,21.4472053844748,Placebo
4374,12m,69.2178665731182,Placebo
4373,12m,37.1724223457879,Placebo
4372,12m,41.3016230404518,Placebo
4371,12m,36.3383763291532,Placebo
4370,12m,36.1670656772864,Placebo
4369,12m,38.2376516067739,Placebo
4368,12m,24.8600108684071,Placebo
4367,12m,31.2667053937946,Placebo
4366,12m,31.1728975363936,Placebo
4365,12m,36.2957254819275,Placebo
4364,12m,29.8069266835018,Placebo
4363,12m,29.1336100215129,Placebo
4362,12m,48.1004740928447,Placebo
4361,12m,22.5152185372501,Placebo
4360,12m,32.3725724654742,Placebo
4359,12m,25.0399899782282,Placebo
4378,12m,43.3860326971142,Placebo
4358,12m,68.1957728386501,Placebo
4379,12m,40.3082825673907,Placebo
4381,12m,28.12497858341,Placebo
4400,12m,45.4603102980325,Placebo
4399,12m,18.0197515578118,Placebo
4398,12m,34.2514779842575,Placebo
4397,12m,26.7699302345892,Placebo
4396,12m,29.7236882840915,Placebo
4395,12m,17.7678204060556,Placebo
4394,12m,27.6851725421121,Placebo
4393,12m,16.6480824811536,Placebo
4392,12m,28.6933238588323,Placebo
4391,12m,60.2841193212255,Placebo
4390,12m,22.6159457380379,Placebo
4389,12m,22.3108707369875,Placebo
4388,12m,34.9527272358498,Placebo
4387,12m,15.9891805675678,Placebo
4386,12m,26.1052579254744,Placebo
4385,12m,46.8325609004211,Placebo
4384,12m,47.8451392175958,Placebo
4383,12m,17.6234805894508,Placebo
4382,12m,46.2803187671969,Placebo
4380,12m,33.3202261819968,Placebo
4357,12m,34.355845610831,Placebo
4356,12m,37.1775546215388,Placebo
4355,12m,28.7069278245999,Placebo
4330,12m,28.4557826959271,Placebo
4329,12m,31.3448127863133,Placebo
4328,12m,27.0735103727887,Placebo
4327,12m,32.6878056141714,Placebo
4326,12m,26.3835379901269,Placebo
4325,12m,30.1292053189145,Placebo
4324,12m,48.4031253552986,Placebo
4323,12m,38.146968160017,Placebo
4322,12m,26.0271110284833,Placebo
4321,12m,35.7436150011531,Placebo
4320,12m,35.5667925970349,Placebo
4319,12m,40.7948686786438,Placebo
4318,12m,32.142686919313,Placebo
4317,12m,33.997916905469,Placebo
4316,12m,33.2805845034778,Placebo
4315,12m,29.6082269653592,Placebo
4314,12m,21.3490923214189,Placebo
4313,12m,39.2015821856589,Placebo
4312,12m,38.6264176145006,Placebo
4331,12m,58.2104920907627,Placebo
4332,12m,30.4675079762508,Placebo
4333,12m,47.5549300512223,Placebo
4334,12m,45.663582298207,Placebo
4354,12m,24.2729380541657,Placebo
4353,12m,24.0599390063638,Placebo
4352,12m,50.383598030238,Placebo
4351,12m,25.6307612750502,Placebo
4350,12m,33.1498288645005,Placebo
4349,12m,30.3012676237171,Placebo
4348,12m,37.0824593633066,Placebo
4347,12m,34.3283685856045,Placebo
4346,12m,27.6884647758986,Placebo
4401,12m,32.2440925210172,Placebo
4345,12m,45.8283578356278,Placebo
4343,12m,27.7358854882302,Placebo
4342,12m,62.5058221375841,Placebo
4341,12m,22.5175467616586,Placebo
4340,12m,29.5408973271138,Placebo
4339,12m,49.5699316435959,Placebo
4338,12m,28.3792139882173,Placebo
4337,12m,27.6389364785586,Placebo
4336,12m,50.3565998393697,Placebo
4335,12m,38.5639651695226,Placebo
4344,12m,37.015557509942,Placebo
4402,12m,38.3862166446124,Placebo
4403,12m,43.8916277558132,Placebo
4404,12m,43.9276194745,Placebo
4470,12m,56.5264085028556,Placebo
4469,12m,77.1072022903612,Placebo
4468,12m,32.5205719358011,Placebo
4467,12m,83.2533444139941,Placebo
4466,12m,76.6644793575407,Placebo
4465,12m,62.890992064319,Placebo
4464,12m,29.3571972454504,Placebo
4463,12m,47.1804534425565,Placebo
4462,12m,40.740963536846,Placebo
4461,12m,28.6625780388298,Placebo
4460,12m,42.7799602076479,Placebo
4459,12m,35.2275564053067,Placebo
4458,12m,42.7337146507764,Placebo
4457,12m,27.4450845769414,Placebo
4456,12m,37.8455886693767,Placebo
4455,12m,25.5724337200897,Placebo
4454,12m,30.099138222451,Placebo
4453,12m,37.1165609439108,Placebo
4452,12m,31.7749862020516,Placebo
4471,12m,70.2138734487924,Placebo
4472,12m,58.3684065065802,Placebo
4473,12m,93.6330895022074,Placebo
4474,12m,83.3534653949374,Placebo
4494,12m,53.1357499810208,Placebo
4493,12m,75.9644551105023,Placebo
4492,12m,66.8091388208529,Placebo
4491,12m,69.1479385052962,Placebo
4490,12m,72.7447352631932,Placebo
4489,12m,82.0228978658893,Placebo
4488,12m,73.7689816544106,Placebo
4487,12m,73.7523371467497,Placebo
4486,12m,74.8067024643225,Placebo
4451,12m,78.3067838303157,Placebo
4485,12m,43.5281330110701,Placebo
4483,12m,70.1519132687175,Placebo
4482,12m,67.1909639593426,Placebo
4481,12m,78.5895667731126,Placebo
4480,12m,73.585763045844,Placebo
4479,12m,55.4110782924678,Placebo
4478,12m,95.2568783021276,Placebo
4477,12m,78.9705349990706,Placebo
4476,12m,48.3653760830258,Placebo
4475,12m,74.9791854938086,Placebo
4484,12m,83.0378643892083,Placebo
4311,12m,28.0467612387557,Placebo
4450,12m,24.0878458948739,Placebo
4448,12m,35.0941043058376,Placebo
4423,12m,38.0363441560289,Placebo
4422,12m,37.2693089311342,Placebo
4421,12m,25.7085334659726,Placebo
4420,12m,31.8425532520472,Placebo
4419,12m,24.1384766526976,Placebo
4418,12m,37.8416929745339,Placebo
4417,12m,53.861555278896,Placebo
4416,12m,43.8285463402123,Placebo
4415,12m,37.2134520370114,Placebo
4414,12m,47.2782248988758,Placebo
4413,12m,36.5544842056171,Placebo
4412,12m,50.2252585914309,Placebo
4411,12m,16.9380051236565,Placebo
4410,12m,45.2529835538756,Placebo
4409,12m,31.138114116381,Placebo
4408,12m,13.9664173590382,Placebo
4407,12m,32.3425937774074,Placebo
4406,12m,47.3293334905756,Placebo
4405,12m,46.6753471864911,Placebo
4424,12m,64.8670400776193,Placebo
4425,12m,36.0695286398945,Placebo
4426,12m,61.1134688670972,Placebo
4427,12m,40.0401758865167,Placebo
4447,12m,32.3013212121837,Placebo
4446,12m,25.3567957278128,Placebo
4445,12m,61.3673185905628,Placebo
4444,12m,26.1120614127313,Placebo
4443,12m,13.5149177180125,Placebo
4442,12m,25.3896046535946,Placebo
4441,12m,44.428340090952,Placebo
4440,12m,40.0063448167077,Placebo
4439,12m,21.4077518489336,Placebo
4449,12m,45.1696852858434,Placebo
4438,12m,56.0970680493513,Placebo
4436,12m,25.1068980357407,Placebo
4435,12m,73.3074066000808,Placebo
4434,12m,27.4312932519155,Placebo
4433,12m,38.992417144257,Placebo
4432,12m,46.5304712799576,Placebo
4431,12m,12.099491372493,Placebo
4430,12m,27.8088017094477,Placebo
4429,12m,56.498782898734,Placebo
4428,12m,44.9038037284949,Placebo
4437,12m,40.8883542407457,Placebo
4310,12m,27.6295519187176,Placebo
4309,12m,35.166049476091,Placebo
4308,12m,33.269596043182,Placebo
4189,12m,32.6735940176413,Placebo
4188,12m,53.7215705057451,Placebo
4187,12m,51.1661617724987,Placebo
4186,12m,45.9021663549219,Placebo
4185,12m,35.1738654182771,Placebo
4184,12m,43.9822503416748,Placebo
4183,12m,34.6803102177788,Placebo
4182,12m,32.3447809754405,Placebo
4181,12m,42.172666296334,Placebo
4180,12m,29.9758726420266,Placebo
4179,12m,55.360679120074,Placebo
4178,12m,32.8387275065897,Placebo
4177,12m,28.7221651372102,Placebo
4176,12m,24.7242765703685,Placebo
4175,12m,87.4429481280577,Placebo
4174,12m,42.235102239611,Placebo
4173,12m,37.7941238059026,Placebo
4172,12m,25.5666652381965,Placebo
4171,12m,41.1615912847247,Placebo
4190,12m,46.4429646870497,Placebo
4191,12m,32.5711758358998,Placebo
4192,12m,48.5947483515974,Placebo
4193,12m,34.023860959803,Placebo
4213,12m,39.8533197221607,Placebo
4212,12m,35.5288293514451,Placebo
4211,12m,47.4955332791278,Placebo
4210,12m,54.7599249521576,Placebo
4209,12m,45.0092662616843,Placebo
4208,12m,45.1402207810068,Placebo
4207,12m,43.4449980002657,Placebo
4206,12m,37.0644241004653,Placebo
4205,12m,50.9308442499931,Placebo
4170,12m,41.1556828692414,Placebo
4204,12m,41.1985830829336,Placebo
4202,12m,50.7674651467739,Placebo
4201,12m,45.352877700746,Placebo
4200,12m,34.7521350499322,Placebo
4199,12m,69.1836880813062,Placebo
4198,12m,54.3871798840021,Placebo
4197,12m,30.1161628008683,Placebo
4196,12m,46.9215264398847,Placebo
4195,12m,56.8383668753566,Placebo
4194,12m,60.2977659408702,Placebo
4203,12m,35.0899929618495,Placebo
4214,12m,45.6710302734819,Placebo
4169,12m,73.1404233278823,Placebo
4167,12m,44.4907092424162,Placebo
4142,12m,48.7460510827315,Placebo
4141,12m,69.8684987700937,Placebo
4140,12m,30.1105388148584,Placebo
4139,12m,37.3123047425817,Placebo
4138,12m,52.9644176796427,Placebo
4137,12m,42.1965265241452,Placebo
4136,12m,65.8329556946973,Placebo
4135,12m,37.2024444915921,Placebo
4134,12m,44.0307450856879,Placebo
4133,12m,58.2505590766969,Placebo
4132,12m,45.9450179259221,Placebo
4131,12m,42.6304497809796,Placebo
4130,12m,58.033862037686,Placebo
4129,12m,64.3252417416803,Placebo
4128,12m,46.8128732431504,Placebo
4127,12m,49.1180585568406,Placebo
4126,12m,36.3765037737603,Placebo
4125,12m,28.9644487273965,Placebo
4124,12m,58.4748490410084,Placebo
4143,12m,48.1452037298483,Placebo
4144,12m,36.8825387735695,Placebo
4145,12m,26.5121108127855,Placebo
4146,12m,40.3199650569255,Placebo
4166,12m,40.429296162497,Placebo
4165,12m,22.1410055727359,Placebo
4164,12m,37.4323957075725,Placebo
4163,12m,31.1733424741001,Placebo
4162,12m,51.4695594128661,Placebo
4161,12m,24.3081774093813,Placebo
4160,12m,26.1607931556794,Placebo
4159,12m,88.9689662168902,Placebo
4158,12m,35.5124091974743,Placebo
4168,12m,43.9582232795789,Placebo
4157,12m,55.3954310755698,Placebo
4155,12m,45.8025002764107,Placebo
4154,12m,29.3518455464143,Placebo
4153,12m,37.9935746481791,Placebo
4152,12m,24.1012532581325,Placebo
4151,12m,42.0391962931835,Placebo
4150,12m,65.455785962543,Placebo
4149,12m,58.3375769368264,Placebo
4148,12m,78.4137573564762,Placebo
4147,12m,36.0191272978181,Placebo
4156,12m,43.1721752331755,Placebo
3749,12m,41.9983400742179,Placebo
4215,12m,33.06295511293,Placebo
4217,12m,53.5922641237372,Placebo
4283,12m,37.0772599285291,Placebo
4282,12m,27.079749144481,Placebo
4281,12m,57.1298703185029,Placebo
4280,12m,33.7186044346012,Placebo
4279,12m,31.9235315686858,Placebo
4278,12m,40.0708355193457,Placebo
4277,12m,61.4202524848771,Placebo
4276,12m,48.1971608053945,Placebo
4275,12m,46.4000483926117,Placebo
4274,12m,50.9339904192998,Placebo
4273,12m,54.4043015707432,Placebo
4272,12m,47.6596359880577,Placebo
4271,12m,58.1261676723808,Placebo
4270,12m,58.973237910012,Placebo
4269,12m,39.077907202442,Placebo
4268,12m,54.2465231491844,Placebo
4267,12m,48.0734670650958,Placebo
4266,12m,56.4897444516204,Placebo
4265,12m,47.0841651956179,Placebo
4284,12m,39.3925499641243,Placebo
4285,12m,30.4721119686245,Placebo
4286,12m,38.6292462966013,Placebo
4287,12m,44.989783883611,Placebo
4307,12m,32.5084681763995,Placebo
4306,12m,25.394189966679,Placebo
4305,12m,28.8162258517127,Placebo
4304,12m,20.5026028377633,Placebo
4303,12m,31.4139169699423,Placebo
4302,12m,36.0585662285394,Placebo
4301,12m,28.8890247880975,Placebo
4300,12m,31.258613811478,Placebo
4299,12m,25.4415368700559,Placebo
4264,12m,51.0084079937391,Placebo
4298,12m,49.2550269435183,Placebo
4296,12m,24.0110848433058,Placebo
4295,12m,27.6160334615192,Placebo
4294,12m,32.9279235547691,Placebo
4293,12m,24.352513056761,Placebo
4292,12m,31.9190321407405,Placebo
4291,12m,44.1929502941869,Placebo
4290,12m,40.8588074745932,Placebo
4289,12m,39.4984238740037,Placebo
4288,12m,27.2634403974519,Placebo
4297,12m,27.2451012951576,Placebo
4216,12m,52.8161263299842,Placebo
4263,12m,54.3099855172159,Placebo
4261,12m,40.4290915281293,Placebo
4236,12m,51.5088709395924,Placebo
4235,12m,53.3372029367659,Placebo
4234,12m,34.8619973686521,Placebo
4233,12m,32.9890139838253,Placebo
4232,12m,39.4214960933257,Placebo
4231,12m,62.1484356966255,Placebo
4230,12m,34.3319069914173,Placebo
4229,12m,35.4095344329258,Placebo
4228,12m,46.8232606474933,Placebo
4227,12m,20.763163715201,Placebo
4226,12m,52.7205938846836,Placebo
4225,12m,45.0707936409302,Placebo
4224,12m,27.046044757516,Placebo
4223,12m,45.2460515378561,Placebo
4222,12m,31.8612072478819,Placebo
4221,12m,32.1626850568028,Placebo
4220,12m,28.2628505544023,Placebo
4219,12m,41.7473943220886,Placebo
4218,12m,27.9900549802449,Placebo
4237,12m,40.2679631718176,Placebo
4238,12m,49.8851218437613,Placebo
4239,12m,43.2162300817013,Placebo
4240,12m,26.0817847292394,Placebo
4260,12m,39.2421762510868,Placebo
4259,12m,40.8665869266144,Placebo
4258,12m,49.9387677669384,Placebo
4257,12m,46.4534101520663,Placebo
4256,12m,60.1442215688663,Placebo
4255,12m,56.0468492823134,Placebo
4254,12m,50.278179396068,Placebo
4253,12m,56.1386943010058,Placebo
4252,12m,61.7244764556588,Placebo
4262,12m,37.3947848279163,Placebo
4251,12m,49.5694688265746,Placebo
4249,12m,32.0746494502971,Placebo
4248,12m,23.5081918636226,Placebo
