,Group,Values
12141,AZM,43.4467600039781
12142,AZM,47.9858307101997
12143,AZM,38.978000612198
12144,AZM,47.2878109447874
12145,AZM,30.25881845355
12159,AZM,37.7419819879698
12158,AZM,36.0815457708095
12157,AZM,33.6415223548982
12156,AZM,32.1773744334491
12155,AZM,39.8993817393347
12154,AZM,27.6625170165531
12127,AZM,30.2726976222689
12153,AZM,31.4264950872249
12151,AZM,44.5033294549587
12150,AZM,52.8296939233066
12149,AZM,38.4087654401828
12148,AZM,42.3755372252326
12147,AZM,33.1071360495852
12146,AZM,38.6744393790879
12152,AZM,32.8979709678949
12058,AZM,43.4928161263348
12057,AZM,53.3115286343095
12056,AZM,42.816011674971
11956,AZM,27.7317642777618
11957,AZM,50.8492744465647
11958,AZM,29.1479263150116
11959,AZM,41.211372879145
11960,AZM,32.7188874888399
11961,AZM,34.2130550068013
11962,AZM,30.0545200636057
11963,AZM,31.523598927324
11964,AZM,33.6986734519399
11965,AZM,19.0595258266825
11966,AZM,34.1117884663662
11967,AZM,29.9125116424384
11968,AZM,32.1953082911917
11969,AZM,28.5269845212707
11955,AZM,33.2346828745565
11970,AZM,40.230412073078
11972,AZM,31.4555466472162
11973,AZM,31.1568855575029
11974,AZM,42.5118246586991
11975,AZM,34.4106691230098
11976,AZM,36.2721237564409
11977,AZM,40.0533836730686
11978,AZM,33.4723950445129
11979,AZM,28.8919631496327
11980,AZM,29.8175585620354
11981,AZM,38.5914575062795
11982,AZM,36.1447926242085
11983,AZM,27.7187979999543
11984,AZM,40.4766007124408
11985,AZM,50.8174369419694
11971,AZM,42.4390146244461
11954,AZM,30.7292755197335
11953,AZM,42.4969541413759
11952,AZM,48.597010606558
11921,AZM,37.5727593717453
11922,AZM,51.986404659261
11923,AZM,41.6117983227914
11924,AZM,54.2770504729459
11925,AZM,41.7066842299625
11926,AZM,37.5500278695195
11927,AZM,52.5083083316524
11928,AZM,42.7257474173698
11929,AZM,37.3721194856575
11930,AZM,44.1839700900789
11931,AZM,55.1635422278208
11932,AZM,53.636510570574
11933,AZM,32.9666892603239
11934,AZM,48.8448552554824
11935,AZM,35.3555634836917
11936,AZM,37.9068149381658
11937,AZM,44.1171096190625
11951,AZM,34.5544828967227
11950,AZM,52.8889872558098
11949,AZM,54.129874707529
11948,AZM,49.8058388032106
11947,AZM,58.3599293865442
11946,AZM,68.7562168012993
11986,AZM,38.7743360334365
11945,AZM,33.9581679061236
11943,AZM,49.3131388723999
11942,AZM,56.1555017130115
11941,AZM,34.2418101492813
11940,AZM,47.452953471513
11939,AZM,20.8547600708352
11938,AZM,53.9306380417134
11944,AZM,39.0363987549917
11987,AZM,30.2711935588485
11988,AZM,36.0636663302815
11989,AZM,40.964850897513
12025,AZM,52.5000184323159
12026,AZM,46.3742036468119
12027,AZM,31.1591073962553
12028,AZM,37.2820503499544
12029,AZM,44.2002927123809
12030,AZM,28.2865882842204
12031,AZM,37.9203915489658
12032,AZM,32.184738662613
12033,AZM,21.9946072572473
12034,AZM,27.6504334343655
12035,AZM,23.6582924100756
12036,AZM,30.271833157337
12037,AZM,38.0681717025914
12038,AZM,44.8806785153949
12039,AZM,41.1651546146494
12040,AZM,41.684022577725
12041,AZM,40.5379506111906
12055,AZM,60.1585168105338
12054,AZM,36.4683653009131
12053,AZM,35.0297551160097
12052,AZM,42.9531319330277
12051,AZM,56.5049499078267
12050,AZM,43.5261583853885
12024,AZM,28.9766165518939
12049,AZM,37.1707298408076
12047,AZM,37.0764167294522
12046,AZM,41.1703074555193
12045,AZM,42.7509905612433
12044,AZM,39.8052393114037
12043,AZM,40.2261716444399
12042,AZM,42.0642270959023
12048,AZM,40.9573418196696
11919,AZM,43.4680383449908
12023,AZM,22.147110186149
12021,AZM,43.9146197691166
11990,AZM,25.7349588934116
11991,AZM,37.3210232703039
11992,AZM,31.4581866179913
11993,AZM,29.8882445682046
11994,AZM,34.4738449875156
11995,AZM,39.0989742701237
11996,AZM,33.8024542539003
11997,AZM,54.5454051112982
11998,AZM,30.4246946257532
11999,AZM,45.0071010484257
12000,AZM,26.5567407419596
12001,AZM,44.8394761046336
12002,AZM,31.3093573171391
12003,AZM,40.9974424378434
12004,AZM,37.8115849318855
12005,AZM,23.5137499042995
12006,AZM,43.8053033995569
12020,AZM,34.511667662843
12019,AZM,28.7016279214207
12018,AZM,25.2084587718536
12017,AZM,47.860640512847
12016,AZM,28.2030827744305
12015,AZM,30.0811670121921
12022,AZM,29.8273762886082
12014,AZM,41.7778351915402
12012,AZM,26.9408459525122
12011,AZM,45.9021535780158
12010,AZM,37.0922802200051
12009,AZM,24.908114856547
12008,AZM,25.0692962033537
12007,AZM,29.6327616988744
12013,AZM,38.9956816507318
12194,AZM,29.9151923377644
11642,AZM,34.1505437121033
11640,AZM,30.6873230009328
11264,AZM,43.8377448260007
11265,AZM,24.6533084033462
11266,AZM,37.955430988892
11267,AZM,37.4133214003397
11268,AZM,48.5716955727802
11269,AZM,33.2370957321289
11270,AZM,40.2764991823585
11271,AZM,33.2133022518717
11272,AZM,45.6066629198138
11273,AZM,29.8039026363117
11274,AZM,31.8071234379061
11275,AZM,44.622468715655
11276,AZM,28.5503117897983
11277,AZM,37.5882489795323
11263,AZM,32.5780038929669
11278,AZM,29.0463936486138
11280,AZM,52.8819530020071
11281,AZM,53.9985674288468
11282,AZM,58.5522178691407
11283,AZM,41.5971264384732
11284,AZM,56.8314065761124
11285,AZM,41.3870824759101
11286,AZM,59.8533823908019
11287,AZM,36.9911253382286
11288,AZM,40.7810967041752
11289,AZM,64.1980452770225
11290,AZM,37.2134940259954
11291,AZM,51.1350590759511
11292,AZM,31.3965959363755
11293,AZM,38.9422738591623
11279,AZM,27.76173234904
11262,AZM,41.1970122809309
11261,AZM,40.1960372419634
11260,AZM,34.1949159992946
11229,AZM,40.9858405518527
11230,AZM,22.9188158534581
11231,AZM,35.689694626316
11232,AZM,34.5744042056702
11233,AZM,38.113480218929
11234,AZM,31.7213267845905
11235,AZM,47.58967896431
11236,AZM,32.9554163912129
11237,AZM,29.1152973685572
11238,AZM,27.3403780686541
11239,AZM,45.1084790831949
11240,AZM,39.877716501487
11241,AZM,41.8606136928715
11242,AZM,38.0851114467676
11243,AZM,50.2824749664854
11244,AZM,34.3730315638787
11245,AZM,45.6957678816831
11259,AZM,50.1400264296412
11258,AZM,21.7394390586211
11257,AZM,43.2887582733162
11256,AZM,37.8764504924389
11255,AZM,51.3895528327155
11254,AZM,35.9908101998106
11294,AZM,27.4855443594209
11253,AZM,41.6666380565262
11251,AZM,29.0935098867446
11250,AZM,46.4451282318556
11249,AZM,32.8899238781334
11248,AZM,28.8969470810644
11247,AZM,46.5877817490823
11246,AZM,26.3031472577877
11252,AZM,41.9381993876949
11228,AZM,32.406432661951
11295,AZM,33.5156382459659
11297,AZM,43.3303184385422
11333,AZM,41.8927018213225
11334,AZM,33.9086120150822
11335,AZM,28.9300563735824
11336,AZM,29.3427765293191
11337,AZM,49.6858097954235
11338,AZM,31.9409009425922
11339,AZM,25.0694928017535
11340,AZM,37.2777612426491
11341,AZM,41.7456230201624
11342,AZM,36.2399385218869
11343,AZM,44.3635855001565
11344,AZM,27.6933489446679
11345,AZM,36.7185796460008
11346,AZM,63.5815005894344
11332,AZM,34.9236037398955
11347,AZM,47.2904117821657
11349,AZM,52.0118315764671
11350,AZM,67.5090478840091
11351,AZM,45.9007316422215
11352,AZM,60.4475462461573
11353,AZM,55.5003127802318
11354,AZM,64.3093643440018
11355,AZM,47.1305933766454
11356,AZM,43.5282480736706
11357,AZM,66.3320397685187
11358,AZM,51.3081577449883
11359,AZM,51.1531614328617
11360,AZM,55.8383630576364
11361,AZM,64.078526388736
11362,AZM,68.8266037062569
11348,AZM,82.1167466639657
11331,AZM,27.8434827233539
11330,AZM,37.4405003715793
11329,AZM,38.6610588048454
11298,AZM,36.1953627499702
11299,AZM,41.4041613102899
11300,AZM,49.999538654583
11301,AZM,47.4186787127601
11302,AZM,36.8467819915909
11303,AZM,41.9860758012582
11304,AZM,60.8685706960578
11305,AZM,40.1972001360431
11306,AZM,34.8524385498632
11307,AZM,48.8997332025441
11308,AZM,50.4053150211212
11309,AZM,42.903877590422
11310,AZM,49.1841235607721
11311,AZM,36.9673790790631
11312,AZM,41.55862571744
11313,AZM,54.5738735159832
11314,AZM,37.0743308610785
11328,AZM,24.223866886332
11327,AZM,42.041152819716
11326,AZM,38.3509054632909
11325,AZM,31.8305249379411
11324,AZM,25.081791876884
11323,AZM,26.354540914181
11296,AZM,51.0662224758014
11322,AZM,43.0817045305183
11320,AZM,47.2523180322239
11319,AZM,41.7671304188285
11318,AZM,30.3158321861801
11317,AZM,51.3900797285313
11316,AZM,28.4601760622101
11315,AZM,46.5145426212257
11321,AZM,32.9473114090531
11227,AZM,33.6882056895244
11226,AZM,35.6955949971322
11225,AZM,29.1702336433165
17791,AZM,29.9442613709161
17790,AZM,48.1724979461985
17789,AZM,43.1254560400943
17788,AZM,39.7596990983063
17787,AZM,39.3079455675969
17786,AZM,41.6489898563453
17785,AZM,41.1162693778163
17784,AZM,39.0858360867584
17783,AZM,38.8230177875166
17782,AZM,39.0116638713736
17781,AZM,24.9682586292841
17780,AZM,45.7210394800852
17779,AZM,35.1996376260748
17778,AZM,42.3451308844002
17792,AZM,44.2041545386311
17777,AZM,49.5053385452013
17775,AZM,41.1160707050963
17774,AZM,42.5172238713345
17773,AZM,64.7446274118831
17772,AZM,50.2275183025043
17771,AZM,35.9976220526481
17770,AZM,36.9283716015089
17769,AZM,52.5449453331048
17768,AZM,43.5425647213758
17767,AZM,42.3870285392444
17766,AZM,44.7673912003156
17765,AZM,41.1212910014617
17764,AZM,56.3646160907107
17763,AZM,43.1602359427279
17762,AZM,29.1299721376642
17776,AZM,61.025114544781
17793,AZM,47.4620908306744
17794,AZM,40.4052005793423
17795,AZM,51.5000931871697
17826,AZM,33.7469176400281
17825,AZM,56.1143176024848
17824,AZM,25.9394908125495
17823,AZM,32.5192983786655
17822,AZM,46.5407219539864
17821,AZM,33.6237141529558
17820,AZM,44.3035779168839
17819,AZM,48.8879296018995
17818,AZM,51.5585027094588
17817,AZM,44.5937301670038
17816,AZM,36.0877284980857
17815,AZM,56.7941913782583
17814,AZM,32.5869829712361
17813,AZM,28.53706764949
17812,AZM,64.5617821460817
17811,AZM,55.7625104080507
17810,AZM,33.5733929057181
17796,AZM,31.066497471768
17797,AZM,52.199059990742
17798,AZM,38.6680629951156
17799,AZM,52.3359100817495
17800,AZM,50.2594433533789
17801,AZM,52.1405123443723
17761,AZM,49.1443841404746
17802,AZM,38.9572266406775
17804,AZM,55.1113273929984
17805,AZM,50.272826070019
17806,AZM,52.4242607844439
17807,AZM,73.6548014318413
17808,AZM,67.828496194719
17809,AZM,29.9552147091791
17803,AZM,46.1398636913615
17760,AZM,45.8485298223883
17759,AZM,45.2382264280385
17758,AZM,25.7385552573271
11194,AZM,40.2569900026348
11195,AZM,48.754059692494
11196,AZM,28.9862611350912
11197,AZM,38.0866748015833
11198,AZM,46.9920372678957
11199,AZM,33.4914281856338
11200,AZM,38.3891932826018
11201,AZM,37.2633959077297
11202,AZM,45.1820836955379
11203,AZM,32.799383329143
11204,AZM,36.7965013074964
11205,AZM,38.8008787906533
11206,AZM,34.5213884321239
11207,AZM,39.8071554279911
11208,AZM,43.4818028770004
11209,AZM,34.9648843930917
11210,AZM,33.7958106842185
11224,AZM,43.5128235963818
11223,AZM,22.0631584516924
11222,AZM,49.9369084137638
11221,AZM,34.981760545722
11220,AZM,38.3275283408595
11219,AZM,47.3242247816915
11193,AZM,34.1856882850746
11218,AZM,47.1762363778669
11216,AZM,44.0851580642463
11215,AZM,46.9580947451633
11214,AZM,46.6579906368475
11213,AZM,59.8218601794345
11212,AZM,29.0342784639276
11211,AZM,43.2129528647151
11217,AZM,40.5461485466824
11363,AZM,48.6021346298574
11192,AZM,40.308109108744
11190,AZM,35.8468922188008
17757,AZM,33.6398181460986
17756,AZM,41.3557321848437
17755,AZM,56.0816828015159
17754,AZM,31.8036192050109
17753,AZM,43.0349732755365
17752,AZM,49.1439172242949
17751,AZM,31.5708164768503
17750,AZM,30.118351492156
17749,AZM,63.9086570367138
17748,AZM,34.7028364306394
17747,AZM,35.5889988890651
17746,AZM,39.8351923253555
17745,AZM,24.4040692160496
17744,AZM,34.1195001899879
17743,AZM,41.1831834916563
17742,AZM,34.0832631084862
11175,AZM,37.1232209487853
11189,AZM,43.5102700784849
11188,AZM,30.8934678154926
11187,AZM,53.9374875461571
11186,AZM,40.3554049385886
11185,AZM,44.0679036377923
11184,AZM,35.954959819764
11191,AZM,31.7821472801231
11183,AZM,33.3525148099751
11181,AZM,30.9263824418198
11180,AZM,43.4929861835795
11179,AZM,38.2518691398141
11178,AZM,34.5770033202894
11177,AZM,49.6372264032128
11176,AZM,38.9907743877729
11182,AZM,41.5296471840499
11641,AZM,38.4947257300091
11364,AZM,62.041684560124
11366,AZM,46.2100209696766
11541,AZM,19.6498061550943
11542,AZM,50.589905642373
11543,AZM,34.0970778727464
11544,AZM,44.8426274111149
11545,AZM,57.916282547347
11546,AZM,32.3448361313482
11547,AZM,21.032051724064
11548,AZM,58.346317630242
11549,AZM,46.048608524104
11550,AZM,22.6170347252412
11551,AZM,55.1177392510131
11552,AZM,41.83255228929
11553,AZM,38.1144110890465
11554,AZM,38.9670434852647
11540,AZM,17.0852559645539
11555,AZM,52.1892431826814
11557,AZM,48.1621958819197
11558,AZM,34.8795049637864
11559,AZM,48.1840314883049
11560,AZM,27.6675191373559
11561,AZM,35.9697037188147
11562,AZM,48.0671050365588
11563,AZM,29.3545895457278
11564,AZM,41.5656259821996
11565,AZM,26.8924741442253
11566,AZM,29.4209413826143
11567,AZM,21.4930919534921
11568,AZM,24.5213988365034
11569,AZM,41.9278789929216
11570,AZM,26.859680218683
11556,AZM,34.5644336313389
11539,AZM,30.6376345967541
11538,AZM,30.2514248255527
11537,AZM,49.1857454656033
11506,AZM,44.6530654298082
11507,AZM,33.3694224381251
11508,AZM,31.5075584009611
11509,AZM,54.4626071820279
11510,AZM,37.711421418367
11511,AZM,28.7047720431866
11512,AZM,38.6381247276572
11513,AZM,42.2561083192864
11514,AZM,34.0683298980528
11515,AZM,41.8968039908596
11516,AZM,33.8042260253503
11517,AZM,42.246387977734
11518,AZM,30.6049872424262
11519,AZM,66.2756590934523
11520,AZM,39.5799623471808
11521,AZM,50.9489103747082
11522,AZM,48.5261598771891
11536,AZM,34.6486036241717
11535,AZM,53.894385318869
11534,AZM,40.6830327692997
11533,AZM,35.5572494685489
11532,AZM,58.3746532658156
11531,AZM,36.4614716369924
11571,AZM,34.8524086198105
11530,AZM,51.5999750290773
11528,AZM,58.8590032643328
11527,AZM,47.8893089673254
11526,AZM,49.0904558273509
11525,AZM,52.8698336783144
11524,AZM,28.1344057333553
11523,AZM,54.3485545119349
11529,AZM,41.3112936550453
11505,AZM,42.7419748483194
11572,AZM,54.0661380638821
11574,AZM,21.4202916368317
11610,AZM,44.3888052961495
11611,AZM,56.9934446478603
11612,AZM,45.0161834356814
11613,AZM,48.6340562872063
11614,AZM,40.8365147150199
11615,AZM,48.6051020173793
11616,AZM,58.7961084289259
11617,AZM,38.3452600644606
11618,AZM,40.0178634908468
11619,AZM,65.1388657931305
11620,AZM,51.3723754101945
11621,AZM,39.9156340020258
11622,AZM,41.9388143625432
11623,AZM,43.9279868958405
11609,AZM,33.4688271019566
11624,AZM,35.9067969328034
11626,AZM,48.8958240296024
11627,AZM,47.2343232721846
11628,AZM,43.6189737930036
11629,AZM,80.2112823419861
11630,AZM,47.9530169947375
11631,AZM,52.9384324454621
11632,AZM,59.0525814585805
11633,AZM,66.0854490578376
11634,AZM,30.508246620834
11635,AZM,67.563486479382
11636,AZM,34.6943134973752
11637,AZM,40.259345292218
11638,AZM,45.4494021293506
11639,AZM,59.7384557091649
11625,AZM,41.4522310844938
11608,AZM,34.5214231716259
11607,AZM,55.4194474569467
11606,AZM,52.043701084395
11575,AZM,44.6788848501008
11576,AZM,34.1546686392183
