feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_182	visit	Week 72	-0.04963743472176	0.0302498598516984	220	9	0.102257116509226	0.933823610419269
ASV_187	visit	Week 72	0.0628347167541329	0.0491507395209204	220	20	0.20246486454896	0.933823610419269
Treponema	visit	Week 72	0.0512338192245583	0.103753098871638	220	78	0.621940913757503	0.933823610419269
Eikenella	visit	Week 72	0.0281203208283586	0.0370328293523662	220	14	0.44847251909183	0.933823610419269
ASV_203	visit	Week 72	-0.00930546944413581	0.0193549417488233	220	8	0.631154996998039	0.933823610419269
ASV_205	visit	Week 72	0.082311514876164	0.0682635671908878	220	42	0.229205624183322	0.933823610419269
ASV_209	visit	Week 72	0.0316018703673793	0.0468950532322326	220	33	0.501098352807404	0.933823610419269
F0058	visit	Week 72	0.061748032168442	0.0489745828411136	220	25	0.20872216099116	0.933823610419269
ASV_214	visit	Week 72	-0.0188824167164283	0.01971365210711	220	9	0.339207245401067	0.933823610419269
Conchiformibius	visit	Week 72	0.0186604277180152	0.037757165623151	220	25	0.621646927393796	0.933823610419269
Hydrogenophaga	visit	Week 72	0.0179773638587712	0.0197291004105673	220	7	0.363190932661008	0.933823610419269
Catonella	visit	Week 72	-0.118731748988457	0.0962168994242626	220	62	0.218531204313695	0.933823610419269
Candidatus_Saccharimonas	visit	Week 72	-0.0287782300433882	0.0412098497010581	220	33	0.485712729997855	0.933823610419269
ASV_242	visit	Week 72	-0.0308059174499576	0.0365424638564586	220	6	0.400142940524139	0.933823610419269
Mogibacterium	visit	Week 72	-0.0247808130077045	0.0444002831327253	220	38	0.577333226262755	0.933823610419269
Atopobium	visit	Week 72	-0.0422390168310715	0.0516628674844786	220	37	0.41448431145536	0.933823610419269
Parvimonas	visit	Week 72	0.0582546275930811	0.0597475029091193	220	21	0.33063418482112	0.933823610419269
Cardiobacterium	visit	Week 72	-0.0589829696949943	0.0360691491736029	220	23	0.103434509174782	0.933823610419269
ASV_280	visit	Week 72	0.0380461884029675	0.0446065805893151	220	12	0.394635527416997	0.933823610419269
ASV_286	visit	Week 72	-0.0224356859965899	0.0255481531511047	220	4	0.380816941794924	0.933823610419269
ASV_307	visit	Week 72	-0.0523156247147259	0.0418449593267762	220	19	0.212557639117844	0.933823610419269
Tannerella	visit	Week 72	0.0467753811850701	0.0615314039355108	220	36	0.447964091754305	0.933823610419269
ASV_331	visit	Week 72	-0.0274030031764846	0.0282539360702124	220	11	0.33317981145184	0.933823610419269
ASV_339	visit	Week 72	0.0136856120323396	0.0166487062396892	220	2	0.411962210123701	0.933823610419269
Peptococcus	visit	Week 72	-0.0958629846383068	0.0523645632052058	220	38	0.0685128461476679	0.933823610419269
Hyphomicrobium	visit	Week 72	0.017655652584949	0.010868424450202	220	3	0.105716090910389	0.933823610419269
ASV_383	visit	Week 72	0.0404529979430372	0.0197412305724379	220	6	0.0416437039424581	0.933823610419269
ASV_409	visit	Week 72	-0.00562631785472096	0.00814101692606317	220	3	0.490233252152345	0.933823610419269
F0332	visit	Week 72	-0.0250520477037618	0.0168393616610837	220	8	0.138273014399783	0.933823610419269
ASV_428	visit	Week 72	0.0137093815905685	0.00884054908231731	220	3	0.122414825642926	0.933823610419269
Peptoanaerobacter	visit	Week 72	-0.0409946616395017	0.0260866932995979	220	13	0.117521925871366	0.933823610419269
Delftia	visit	Week 72	0.0041860309593922	0.00587269672372997	220	3	0.476734654602094	0.933823610419269
Sphingopyxis	visit	Week 72	0.0199885893890546	0.0103433706306252	220	4	0.0545932271795472	0.933823610419269
Lentimicrobium	visit	Week 72	0.0225707704445553	0.0478115007744171	220	15	0.637343116185632	0.933823610419269
ASV_461	visit	Week 72	0.0119155736258416	0.025028866851937	220	8	0.634498961929829	0.933823610419269
ASV_472	visit	Week 72	0.0160884781301445	0.027969811540785	220	7	0.565743383066581	0.933823610419269
