"Proteo_azm0"
"upper",0.552397770887016
"mean",0.517383543228869
"lower",0.482369315570721
"Proteo_azm12"
"upper",0.482988639484043
"mean",0.450007970846835
"lower",0.417027302209627
"Proteo_azm18"
"upper",0.569276812035178
"mean",0.531154471774006
"lower",0.493032131512834
"Proteo_pla0"
"upper",0.54878278499966
"mean",0.511885770144105
"lower",0.474988755288551
"Proteo_pla12"
"upper",0.587087930552608
"mean",0.54636245219338
"lower",0.505636973834152
"Proteo_pla18"
"upper",0.582310327353003
"mean",0.535608424588391
"lower",0.488906521823779
"Firmi_azm0"
"upper",0.250575153715967
"mean",0.231849337830664
"lower",0.213123521945362
"Firmi_azm12"
"upper",0.313677150002299
"mean",0.293316335884954
"lower",0.272955521767609
"Firmi_azm18"
"upper",0.257397543904277
"mean",0.233127646517856
"lower",0.208857749131435
"Firmi_pla0"
"upper",0.260215615939319
"mean",0.238501359730808
"lower",0.216787103522296
"Firmi_pla12"
"upper",0.246115250850744
"mean",0.222395185419893
"lower",0.198675119989042
"Firmi_pla18"
"upper",0.251181863098062
"mean",0.219916339347426
"lower",0.188650815596791
"Bacteroi_azm0"
"upper",0.180517865978433
"mean",0.160831606559624
"lower",0.141145347140814
"Bacteroi_azm12"
"upper",0.177899763816553
"mean",0.159497399159603
"lower",0.141095034502653
"Bacteroi_azm18"
"upper",0.161296851935874
"mean",0.141265945579999
"lower",0.121235039224124
"Bacteroi_pla0"
"upper",0.179293174539826
"mean",0.15880433233361
"lower",0.138315490127395
"Bacteroi_pla12"
"upper",0.153938671344766
"mean",0.134523274802578
"lower",0.11510787826039
"Bacteroi_pla18"
"upper",0.17834095308981
"mean",0.153558814636558
"lower",0.128776676183306
"Fusoba_azm0"
"upper",0.0700466396890468
"mean",0.0594278665169058
"lower",0.0488090933447647
"Fusoba_azm12"
"upper",0.0542522719560182
"mean",0.0450629387213716
"lower",0.0358736054867251
"Fusoba_azm18"
"upper",0.0652970141086863
"mean",0.0551031961586726
"lower",0.0449093782086589
"Fusoba_pla0"
"upper",0.0647271490262447
"mean",0.0556525507608563
"lower",0.0465779524954679
"Fusoba_pla12"
"upper",0.0694731772352384
"mean",0.0580550259301215
"lower",0.0466368746250047
"Fusoba_pla18"
"upper",0.0714164267667766
"mean",0.060887210191156
"lower",0.0503579936155355
"Actinoba_azm0"
"upper",0.028000546790592
"mean",0.0232992502737149
"lower",0.0185979537568378
"Actinoba_azm12"
"upper",0.0512977274695948
"mean",0.0446347655206322
"lower",0.0379718035716695
"Actinoba_azm18"
"upper",0.0409130681444336
"mean",0.0314836187485341
"lower",0.0220541693526346
"Actinoba_pla0"
"upper",0.0311559124963354
"mean",0.0268783911715028
"lower",0.0226008698466702
"Actinoba_pla12"
"upper",0.0300900832693718
"mean",0.0253663259598403
"lower",0.0206425686503089
"Actinoba_pla18"
"upper",0.0275434006588928
"mean",0.0227536092949889
"lower",0.0179638179310851
