"","taxon","stat","p","p.adj"
"134","Mobiluncus",6645.5,0.87247631440075,0.947259998492242
"135","ASV_1004",6898,0.740050519600595,0.900800744645793
"136","ASV_1054",7430,0.169708295942642,0.716546138424489
"137","ASV_1121",7093.5,0.474928316879532,0.824629161010469
"138","ASV_1135",6901,0.735619000001273,0.900800744645793
"139","ASV_1235",7279,0.281214661221476,0.768573926632471
"140","ASV_1272",7521,0.120838351222907,0.57398216830881
"141","ASV_1306",7166,0.391785734518972,0.790606018703898
"142","ASV_1325",6980.5,0.621816398230436,0.874585141626726
"143","ASV_1343",7037.5,0.54527456548326,0.840246708715215
"144","ASV_1398",7313,0.252575590431165,0.768573926632471
"145","ASV_1415",7350.5,0.223409792542837,0.768573926632471
"146","Desulfobulbus",6872,0.778787326230353,0.926431732550838
"147","Brevundimonas",7244.5,0.312479892969709,0.768573926632471
"148","Weissella",7169,0.388539717741357,0.790606018703898
"149","Leuconostoc",7203.5,0.352487380534273,0.790606018703898
"150","ASV_1895",7071.5,0.50196497596546,0.827249621850615
"151","Helicobacter",7165.5,0.392320315215646,0.790606018703898
"152","Fretibacterium",7129.5,0.432484670228988,0.815018928339817
