"","taxon","stat","p","p.adj"
"109","ASV_596",6741,0.980489811652412,0.993310576787598
"110","Johnsonella",6329,0.435614551344764,0.993310576787598
"111","ASV_639",6446,0.581823698804665,0.993310576787598
"112","ASV_644",6589,0.786422150752288,0.993310576787598
"113","ASV_653",6996,0.600742256380241,0.993310576787598
"114","Pantoea",6772,0.932179651683821,0.993310576787598
"115","Rodentibacter",6522,0.68765647213277,0.993310576787598
"116","ASV_682",7060,0.516634359014743,0.993310576787598
"117","ASV_689",6581,0.774410472075679,0.993310576787598
"118","Shuttleworthia",6952,0.661928312661399,0.993310576787598
"119","Family_XIII_UCG-001",6790,0.904231424639458,0.993310576787598
"120","Alysiella",6658,0.891845893089847,0.993310576787598
"121","ASV_767",7061,0.515370247641115,0.993310576787598
"122","ASV_817",6583,0.777408457109876,0.993310576787598
"123","ASV_821",6616,0.827322289577546,0.993310576787598
"124","Lactobacillus",6464,0.606198177338457,0.993310576787598
"125","ASV_854",6703,0.961770857966854,0.993310576787598
"126","ASV_860",6662,0.898035553854363,0.993310576787598
"127","ASV_894",6599,0.80150821160711,0.993310576787598
"128","Olsenella",6594,0.793955545712412,0.993310576787598
"129","Scardovia",6724,0.994536645450314,0.994536645450314
"130","Acinetobacter",7219,0.337252735801703,0.993310576787598
"131","Prevotellaceae_YAB2003_group",6965,0.643589867482723,0.993310576787598
"132","ASV_964",6584,0.778908696518793,0.993310576787598
"133","Mobiluncus",6358,0.469750639175283,0.993310576787598
"134","ASV_1004",6594,0.793955545712412,0.993310576787598
"135","ASV_1054",7195,0.361424367455916,0.993310576787598
"136","ASV_1121",6806,0.879486690149028,0.993310576787598
"137","ASV_1135",6632,0.85179006864301,0.993310576787598
"138","ASV_1235",6989,0.610304604633467,0.993310576787598
"139","ASV_1272",7220,0.336268662336642,0.993310576787598
"140","ASV_1306",6893,0.74758482598079,0.993310576787598
"141","ASV_1325",6717,0.98361096091157,0.993310576787598
"142","ASV_1343",6748,0.969568454299525,0.993310576787598
"143","ASV_1398",7070,0.504065923008657,0.993310576787598
"144","ASV_1415",7124,0.439078119767392,0.993310576787598
"145","Desulfobulbus",6584,0.778908696518793,0.993310576787598
"146","Brevundimonas",6931,0.691980889284247,0.993310576787598
"147","Weissella",6888,0.75500734419211,0.993310576787598
"148","Leuconostoc",6919,0.709377957781397,0.993310576787598
"149","ASV_1895",6826,0.848723272790059,0.993310576787598
"150","Helicobacter",6833,0.838007801924429,0.993310576787598
"151","Fretibacterium",6879,0.768424624572637,0.993310576787598
