"","OTU","rab.all","rab.win.Week 48","rab.win.Week 72","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"11","Gemella",8.53299690086375,8.63255043179191,8.43781132041827,-0.243051038211228,2.16559980325556,-0.0854829300553789,0.451600000162859,0.291857458974886,0.680884555027133,0.205271266686444,0.58386789850719,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",NA
"12","Alloprevotella",8.91859799670527,8.65858054819543,9.1723553804812,0.576490453836133,3.68233013804975,0.112883284317614,0.434513097602534,0.156209173483649,0.54622452079823,0.0907795302181109,0.42969682561311,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA
"13","Leptotrichia",8.18807044521086,7.95015750987458,8.38306526471927,0.481681753585207,4.35130302543716,0.0852233221159022,0.447510498077264,0.602562177611772,0.856990362246565,0.238210470228225,0.63161176108046,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"14","Rothia",9.14887088134811,9.6106903229798,8.61276705030602,-1.00463290714193,4.24860272656253,-0.178230291437675,0.382523495715242,0.00604813803986883,0.101436693221423,0.00249862983529966,0.0462925299079509,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"15","Aggregatibacter",4.61149566514639,1.06648167025393,7.47534482691378,3.02459311007992,8.13801808021403,0.391110409727793,0.329000000645501,2.89082427822778e-05,0.00230541990581471,2.49941615271961e-05,0.00206394436827682,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter",NA
"16","Granulicatella",8.91489339545623,9.07133464854759,8.77574376682114,-0.34278067132713,2.09194399002944,-0.114415374340836,0.424715057245271,0.408692858085135,0.757673134009763,0.0748142354391609,0.380039080992934,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"17","Escherichia/Shigella",-0.604500808309383,-0.599288393149728,-0.612421090220656,0.0817522722799406,4.40247639718345,0.0158074667988679,0.491701659695724,0.490753573675639,0.765570357240635,0.524977189688829,0.766547825664187,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella",NA
"18","ASV_52",1.80316556799309,1.49036410172522,2.18717283943334,0.65825482394049,8.26127773683998,0.0787998421080332,0.448800000172476,0.382464290264057,0.72283485866545,0.253784264711285,0.609622063230878,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_52",NA
"19","Actinomyces",7.8985985728573,8.16932185743513,7.58807831922922,-0.582363521673468,4.8448913509971,-0.095767083915012,0.425514897274413,0.250924856835413,0.642271341629053,0.0647974638034961,0.371205587911116,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"20","Pseudomonas",-0.503128891637817,-0.4652027265723,-0.532740684587806,-0.0335682258914449,4.59323268640368,-0.00681372330369671,0.496800000010667,0.50309366403525,0.788739631266501,0.482619709326904,0.756488184552066,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"21","ASV_62",0.976726852605021,0.193619042094141,2.34613585465626,2.11853990645284,7.02761077609125,0.280842591643646,0.377724455542316,0.00637578306551467,0.0776151129315932,0.00493273685345617,0.0598534369372632,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASV_62",NA
"22","Campylobacter",6.35329696663605,6.33382879242387,6.37124281544913,-0.0785115155876563,4.26592925260543,-0.0154123631856454,0.489200000036017,0.758605148901722,0.914499830629516,0.784292124995749,0.929003033993602,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"23","Bergeyella",3.10768186795633,2.29159462352176,3.90957148514576,0.866367455392977,6.98100487830721,0.120442632696039,0.442911417909188,0.210692525969098,0.576638549597869,0.177554930740401,0.545475629972366,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA
"24","ASV_68",0.0836167081665309,-0.0494609003560598,0.217976673835193,0.298048026634777,7.27662641395474,0.0374243026616514,0.475904819116665,0.49238531137122,0.784036667294719,0.490103858586131,0.756236301307232,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_68",NA
"25","ASV_77",5.23360697976732,5.19928422686236,5.25295280671586,-0.302273516558006,7.7692393200927,-0.0381203992420279,0.468600000105081,0.663030382522695,0.879307610771411,0.44871240176429,0.761857283661091,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","ASV_77",NA
"26","Enterococcus",-0.608755394648951,-0.537759159072847,-0.672772016196351,-0.178818045495357,4.52138484051064,-0.0336343087159937,0.480400000065434,0.438399973608026,0.72319516249777,0.482554603543753,0.746138502088148,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",NA
"27","Dolosigranulum",-0.427984948041941,-0.510236247258807,-0.326909658275342,0.2840410216554,5.12694310437437,0.0510268045606556,0.470705858926178,0.442595550435186,0.723848157997538,0.474320052373131,0.728528755385135,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum",NA
"28","Corynebacterium",1.67402813933045,1.1714759101929,2.38511900044941,0.56344114919864,7.11441548454181,0.0714263233557758,0.467000000110482,0.408818577480526,0.737769262110364,0.364835597328394,0.698938125929019,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"29","Streptobacillus",0.648033855307623,0.0435048322603366,1.52003936490986,1.83676921394176,6.43150902207592,0.259863012093628,0.387600000394608,0.0169984031557646,0.145351208304298,0.0118674008765114,0.104337752677612,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Streptobacillus",NA
"30","Oribacterium",3.74261446882659,5.4256635159789,1.87996757427581,-1.54648487754112,6.85878642462438,-0.225864780486224,0.381923615693612,0.0137416249775177,0.142892286042431,0.00429023411123363,0.0640153594123283,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium",NA
"31","ASV_112",-0.353005552652975,-0.447668074538887,-0.233507720210823,0.323259076782333,5.76626584940594,0.0483567715847476,0.470200000099688,0.374345058863659,0.693593210787224,0.467022064666864,0.734603125252713,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_112",NA
"32","Stomatobaculum",1.85476528702375,1.14387399613735,2.96897738074899,0.838007821808047,6.73755530891898,0.122792402384273,0.440600000200834,0.121630654477015,0.466411842506393,0.126452083596836,0.46448295923037,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",NA
"33","Lachnoanaerobaculum",4.74298738910283,4.99171803304282,4.46243243829775,-0.306985053168455,6.36210812022355,-0.0474249877518036,0.47150569895548,0.455210600743991,0.768209700453492,0.351724720457745,0.703188830114772,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum",NA
"34","ASV_120",-0.556320750085164,-0.603618908105481,-0.503561580099209,0.164867837660142,4.59863070092949,0.0303564072377465,0.483503299395159,0.505097207296239,0.785238395122257,0.49589040615606,0.757784891776341,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_120",NA
"35","ASV_126",-0.548099474996254,-0.582020294567321,-0.529106416438753,0.0341957828034589,4.55666313195538,0.00635092198050403,0.496900619886352,0.507399954631757,0.777220095709881,0.508107241338039,0.766964355555186,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_126","ASV_126",NA
"36","Mannheimia",0.0520754440229014,-0.135091948704655,0.225823047756903,0.485759009158612,6.3521293617216,0.0726732347785897,0.463107378647894,0.338912679291524,0.652530180117603,0.379916544042476,0.658891574473141,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia",NA
"37","TM7x",1.65133946931226,1.61645651790442,1.6720010204944,-0.119909721266385,6.44087436316662,-0.0159262380586132,0.492501499725051,0.685787083093812,0.884589942262999,0.735473800096497,0.904113838805436,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7x",NA
"38","Tropheryma",-0.564524761737832,-0.556242045354918,-0.573898081723224,0.0180896583776446,4.68544486630851,0.00354190258031816,0.497800000007334,0.528307075903851,0.799737486500007,0.535247259592786,0.800029183909641,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Tropheryma",NA
"39","Solobacterium",1.43349553937736,1.11546372356388,1.7794952290578,0.655002878299898,5.87474385941838,0.109141905157202,0.445710858011484,0.310087639723218,0.652307533799121,0.240852083241382,0.587642052039754,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Solobacterium",NA
"40","Peptostreptococcus",1.63830711921177,2.18611590028738,1.20860687239046,-0.777536366676385,5.87377149855022,-0.120401710642285,0.432913417544168,0.2248724536791,0.547744579588909,0.143808824215009,0.463943288328718,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus",NA
"41","Abiotrophia",0.5569295018947,0.63699012645476,0.486683061138415,-0.309495173409995,6.7034195449485,-0.0450155333320071,0.474705059072701,0.494326589844096,0.785430835346649,0.494547232318893,0.769303490754146,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"42","Oceanivirga",-0.537959208020975,-0.529880678003903,-0.547702397942829,0.078065410098894,4.52508974292151,0.0130269952991592,0.493000000023338,0.500421618535301,0.779776189519901,0.475812319427681,0.757425909549644,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Oceanivirga",NA
"43","ASV_157",-0.359341545244891,-0.46916276510343,-0.263506688293512,0.367793661047182,5.07935030992788,0.0686444079438468,0.464200000119948,0.312189407144423,0.642439107789822,0.418037673010896,0.707402664345477,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_157","ASV_157",NA
"44","ASV_163",-0.374059518933276,-0.172358843129339,-0.561260622709029,-0.595375817249916,5.1338948395868,-0.101777325316451,0.447110578062645,0.212258456560964,0.512578422819598,0.282161215788728,0.569874687103783,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_163","ASV_163",NA
"45","ASV_180",-0.246900773804389,-0.0513532901045357,-0.41309157624657,-0.500261156806859,5.62337006916744,-0.0803011666326201,0.453400000156695,0.258245317484122,0.558814494276994,0.334891649192896,0.609348850014531,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","ASV_180",NA
"46","ASV_182",-0.352735283580756,-0.281235500095416,-0.418675428249822,-0.158253873174343,5.09260701933974,-0.0281618622672136,0.484503099431809,0.470853298417047,0.766331741193166,0.472979232958882,0.757594873904721,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_182",NA
"47","ASV_187",-0.394436746109419,-0.535639243437998,-0.228320274901705,0.455657882906306,4.849490128683,0.0847253628187917,0.456600000145765,0.275524783339295,0.580612988729344,0.348710699744581,0.632899973825611,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_187","ASV_187",NA
"48","Treponema",0.0113152492718287,-0.3596674414506,0.405355997767102,0.99041625170565,5.32161695052909,0.175877967682076,0.413717256845008,0.071714512815279,0.29620050278182,0.077506142039697,0.299274299625266,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema",NA
"49","Eikenella",-0.350242674271006,-0.291040382619516,-0.419649021054357,-0.208380744918788,5.56267709611167,-0.0316977790228873,0.48260000005807,0.465595105492687,0.748469978115922,0.469036571957022,0.749001026730218,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Eikenella",NA
"50","ASV_203",-0.550583828389028,-0.551461985138676,-0.549528059868043,-0.0106307423347811,4.59662674121792,-0.00204219661023456,0.499200000002666,0.524319460648608,0.787226082854255,0.545406711529529,0.778760610138406,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_203",NA
"51","ASV_205",-0.125775984337705,-0.52758740353538,0.323726629981266,1.11964124978181,5.26911247709887,0.191917272758352,0.407600000318891,0.0339727861839249,0.192435392740029,0.0407814727163917,0.202170413448219,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_205","ASV_205",NA
"52","ASV_209",-0.011035983183862,-0.422985073505878,0.477742506391505,1.20237068226089,5.24302512440446,0.212115373138924,0.405600000326298,0.0304653425941816,0.173019612976813,0.038267180959806,0.178495076794139,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_209","ASV_209",NA
"53","F0058",0.566212828056558,0.95236577424145,0.23815475933556,-0.951233867855604,6.01503413410469,-0.141730785388973,0.432000000230938,0.147315017957596,0.447758743129984,0.137284513823765,0.422572968913282,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","F0058",NA
"54","ASV_214",-0.560750840077493,-0.581216916570219,-0.5402718186893,0.089363885195298,4.43614996982762,0.0156232539217738,0.491400000028675,0.476017787690205,0.730363792571079,0.458950209464402,0.728499438817968,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_214",NA
"55","ASV_216",-0.354261255510355,-0.531856741318653,-0.168715799530751,0.372999327197428,4.94356845180695,0.0687733386371453,0.468000000107105,0.356790322499873,0.637061826866722,0.356013011904881,0.62850245446656,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_216",NA
"56","Conchiformibius",-0.0186693570111158,-0.144802598920897,0.108236944716579,0.384771441271927,6.22073735556854,0.0565526244276038,0.469000000103732,0.369088883551928,0.681009317824197,0.436494990163045,0.70150383345488,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Conchiformibius",NA
"57","Hydrogenophaga",-0.47699560779239,-0.477565464169654,-0.476916900601076,0.0245232836667331,4.61655482376142,0.00387377654356129,0.497800000007334,0.562440223912372,0.814224185107367,0.535796025080587,0.788218127275403,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA
"58","Catonella",1.04135906436529,0.892869835500411,1.20044358483901,0.189810942599411,6.07872506911426,0.0288421225043267,0.48560000004804,0.61183592973578,0.847241662310276,0.625987565073739,0.854314599019582,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catonella",NA
"59","Candidatus_Saccharimonas",0.616062470572452,0.772077597771497,0.476617783989722,-0.342158453417057,5.67918491385757,-0.0557929416702781,0.471705658962805,0.412023108345268,0.726392156046824,0.438940241000197,0.737643192046244,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Candidatus_Saccharimonas",NA
"60","ASV_239",-0.266315960587136,-0.285823059710579,-0.2463349149742,0.0930304824118986,5.13967016743108,0.0147602968131152,0.492101579710387,0.528763846296114,0.793987958906413,0.521469205760241,0.779833204000732,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_239",NA
"61","Mogibacterium",0.431351695463583,0.431351695463583,0.431428909518258,-0.107949356373565,5.52907145919203,-0.0180830899763346,0.491701659695724,0.602301107623643,0.842321318189887,0.62464791849751,0.850802870872309,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Mogibacterium",NA
"62","Atopobium",0.587992135824193,1.09953181283423,0.184068240348165,-1.20409213888932,5.82364156376203,-0.18922142358396,0.414000000295406,0.0965918608737559,0.370122213927759,0.0776694490350299,0.317214956975266,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium",NA
"63","Selenomonas",0.0809399511143241,0.0372557161762153,0.119820986452817,0.215422075918215,5.33369832525179,0.0373837424771651,0.481800000060747,0.572368512891614,0.819247440858871,0.582325652028017,0.817767520102768,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas",NA
"64","ASV_260",-0.475524211958671,-0.460687714701037,-0.490332387100485,-0.00929702243447572,5.00222333895158,-0.000901794623925738,0.499400000002,0.564478178314087,0.822342727510764,0.542632929532216,0.802955359557001,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_260",NA
"65","Cardiobacterium",0.278093460913559,0.362336124590547,0.194496188951041,-0.212599937150721,5.43482072670793,-0.0378443620383101,0.482000000060077,0.482316952686156,0.766658317984347,0.509689795657537,0.77147422204447,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"66","ASV_280",-0.554525975359777,-0.657962541080137,-0.462611545707012,0.269259631957879,4.59174450201024,0.0505011687537266,0.473305339021414,0.434843962972149,0.700555236980337,0.474380690095698,0.733281984919708,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_280","ASV_280",NA
"67","ASV_283",-0.447661313127438,-0.34856503047155,-0.540131340987433,-0.256001898657488,4.68247258643372,-0.0446872861500031,0.476000000080185,0.456092310398527,0.748682099519878,0.472833109120693,0.75748499802463,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_283",NA
"68","Comamonas",-0.513932918155409,-0.601821355163748,-0.425892321735794,0.215665514021833,4.7689926234632,0.0424405425621459,0.475600000081528,0.426976783632607,0.719700833343441,0.472020364837741,0.732317429577656,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",NA
"69","ASV_286",-0.603234583994513,-0.602339699227316,-0.604510734081221,0.0192407893934696,4.52908173208701,0.00383463459638688,0.498300339937677,0.522657834019403,0.782663476528141,0.547971344369269,0.784476746259241,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_286","ASV_286",NA
"70","Capnocytophaga",0.823631996232247,1.07437130699734,0.596675156183664,-0.433395356165367,5.99071452602829,-0.0703087950821875,0.465000000117241,0.435420644147888,0.733606289747536,0.399994987914753,0.700389805909726,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"71","Kingella",0.00854332799921664,0.185240458721236,-0.15666533757535,-0.542011718824056,5.63053347690933,-0.0869186299483103,0.458508298479541,0.288780310506452,0.604654846176239,0.346155899807865,0.638445972575803,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Kingella",NA
"72","Butyrivibrio",0.0606200656048212,-0.0925439993196395,0.253580246382549,0.488237552125632,5.16417137375529,0.0850282209804191,0.458800000138272,0.417953747212947,0.712087599991731,0.387919556726057,0.676069522090459,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio",NA
"73","ASV_307",-0.458266751181309,-0.517826308425857,-0.384832717211824,0.16847792689046,4.57494813824847,0.0303138851051689,0.484200000052719,0.503764063284069,0.75982367837395,0.49138476153105,0.739855328567961,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","ASV_307",NA
"74","Mycoplasma",-0.0222337977388776,0.115143656941462,-0.148110214098535,-0.447947996399711,5.38681111989676,-0.0784124633560061,0.463400000122658,0.374115133313837,0.674775837909233,0.421615142450951,0.701733011995017,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"75","Tannerella",0.393866390659861,0.33502300345014,0.46663354571479,0.155639303656024,5.79424591940828,0.0242318043195456,0.488302339571091,0.600831516285673,0.835638210587092,0.595542609559955,0.831864393781692,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella",NA
"76","Parvimonas",-0.0566034907870225,-0.00218527224039988,-0.112916239503495,-0.104137210814454,5.14714074236644,-0.0188537442655991,0.490701859659066,0.548655809676587,0.800353117539872,0.538418543207756,0.785670065610302,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Parvimonas",NA
"77","ASV_329",-0.554811516860522,-0.600666420109315,-0.512351991344437,0.146430342156004,4.68135813290818,0.0271732823268573,0.48490301944647,0.516561219339993,0.775304118175713,0.494097220293759,0.75715280650502,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_329",NA
"78","ASV_331",-0.22243367022753,-0.0605047649102017,-0.355323843888329,-0.404125319470379,5.0348985430722,-0.0729798633027956,0.465906818750402,0.371263850837699,0.6587285282765,0.392424856216572,0.665117956256617,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_331",NA
"79","Filifactor",-0.379364321462264,-0.458887794490139,-0.303560499871982,0.223798014861957,4.54464074349293,0.0403030279836377,0.477504499175287,0.471872483772817,0.745281361031353,0.487021259744885,0.744852319331934,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Filifactor",NA
"80","Dialister",-0.445298827150966,-0.427072547868707,-0.46286443262619,-0.0738297375109269,4.62831307350988,-0.0142166740219748,0.492200000026006,0.550756133862966,0.807580708754359,0.571399704114455,0.818199900141947,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister",NA
"81","ASV_339",-0.502467252464922,-0.371367340999515,-0.62317857936189,-0.258403354216749,4.72336445284813,-0.0485914993136181,0.474600000084885,0.401995676172235,0.677102417804124,0.392896140990553,0.665506595423522,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","ASV_339",NA
"82","Peptococcus",-0.258987247089911,-0.32691890855811,-0.177829380396384,0.233639216555226,4.61674612116274,0.0425952933015168,0.479904019263229,0.423846258745505,0.722336369311227,0.457176745070897,0.723383543273552,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus",NA
"83","Staphylococcus",-0.574426954093131,-0.505222777748187,-0.654826918959466,-0.141463867880548,4.37990871659251,-0.0275564170784386,0.484600000051382,0.494583750201164,0.757005877630931,0.447003503584258,0.712203776461259,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"84","Hyphomicrobium",-0.537949600750021,-0.515796215327441,-0.560598298494567,-0.0720227263506628,4.35778365314047,-0.0165290634714878,0.491901619703056,0.528798791223226,0.793302057829202,0.545301210706283,0.79697833756801,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"85","ASV_383",-0.571142850077056,-0.506618307926559,-0.648452945386038,-0.0205771099742975,4.48462264080074,-0.004451410019645,0.49670065987902,0.521930636019822,0.778984967635252,0.492403676230299,0.757328376020934,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_383","ASV_383",NA
"86","Psychrobacter",-0.577776046562438,-0.516397315491019,-0.633952495740933,-0.132893009335243,4.51891178116289,-0.0253404053836181,0.485702859475792,0.468294834402859,0.741296974687111,0.495592676062463,0.743016931605921,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter",NA
"87","ASV_409",-0.454019219509215,-0.412115852105098,-0.494350298636084,-0.0577163977900073,4.69362559592786,-0.0114815632244235,0.494600000018002,0.539553156944358,0.786671806892581,0.55677151485368,0.794195784791851,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_409",NA
"88","F0332",-0.452208619507728,-0.35584003259866,-0.537977308895673,-0.327740809396137,4.5461700527766,-0.0596168557941443,0.469400000102384,0.395315149147527,0.67635545955424,0.405225887228197,0.67434982324716,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","F0332",NA
"89","ASV_421",-0.555672946195698,-0.634096386228783,-0.479739033145737,0.132135519617933,4.49374340259659,0.0283541941883116,0.485800000047372,0.439087799863093,0.715940996597107,0.448863780138866,0.721517445671128,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_421",NA
