"","OTU","rab.all","rab.win.Baseline","rab.win.Week 48","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"90","F0332",-0.0268016349782787,0.0590919332750719,-0.098778769678618,-0.124083481535403,4.69497471479879,-0.0238508509852707,0.487800000040691,0.535749752453229,0.773841859031466,0.507102905002637,0.754260455325601,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","F0332",NA
"91","ASV_422",-0.224165274975519,-0.220270255734661,-0.228676740567212,-0.0241027767717306,4.30052767032031,-0.00469550177591339,0.49770045991568,0.439757764067463,0.708821971992499,0.439307746868208,0.699208258537084,"Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","ASV_422",NA
"92","ASV_428",-0.2349916736637,-0.223716492879412,-0.243205921826465,-0.0427244974741212,4.38076714994592,-0.0090202701885715,0.496300739864356,0.528650874761912,0.747534772838185,0.499866208033819,0.73777891440812,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_428",NA
"93","Peptoanaerobacter",-0.0888236903846789,0.0809236056466425,-0.250325806767541,-0.419456657243505,4.58109685931642,-0.0800189548308039,0.457308538435634,0.282009546970436,0.532847635244803,0.287661089450683,0.535710557233905,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoanaerobacter",NA
"94","Delftia",-0.231701410796195,-0.252091935225615,-0.21047598460165,0.0905638524371106,4.29710153171912,0.0157960458214392,0.492000000026674,0.5671520042046,0.807047363781266,0.577498320142275,0.803227544680119,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA
"95","Sphingopyxis",-0.196826285114069,-0.217431139919494,-0.175050304526326,0.0421032725851349,4.36861314647422,0.00756177300091263,0.495100979820364,0.482370950829839,0.733042890809102,0.463461356731817,0.69880713691219,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"96","Lentimicrobium",-0.0925146820512932,0.0851778367861389,-0.260766012504247,-0.49852617167774,4.64029180749155,-0.0872378618971552,0.45430913832589,0.252516366862516,0.511498214826716,0.278381270277068,0.527432593942239,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA
"97","ASV_461",-0.148834124202986,-0.0829971053776752,-0.210565784050528,-0.2173213980296,4.49209789450083,-0.0427161570958988,0.476904619153303,0.410714138030336,0.664519017220734,0.428596660217691,0.678297894456718,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_461","ASV_461",NA
"98","Leuconostoc",-0.265725031135212,-0.292137219216089,-0.238413715684331,0.0757576067271701,4.36693740740703,0.0134587947368088,0.492101579710387,0.535135001735814,0.774569295263942,0.516017093203182,0.752704165501387,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc",NA
"99","ASV_472",-0.176395218569537,-0.19346863067336,-0.162787156898153,0.0619634218397973,4.39556561518089,0.012721953466134,0.492101579710387,0.505126009161977,0.761121232504624,0.526511521047753,0.766174570834726,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASV_472",NA
"100","ASV_485",-0.23535462306141,-0.163117318738118,-0.303356312262212,-0.237179654438111,4.44879692716166,-0.0449594178318222,0.476704659145975,0.443831878707276,0.694735459249704,0.423919706012838,0.676934599082084,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_485",NA
"101","Amnipila",-0.171585369734734,-0.0928399572820773,-0.237829551275134,-0.270165695800419,4.56828595069633,-0.0544297855563891,0.47110577894083,0.431463826221713,0.668641408833591,0.453956607482746,0.690191911429938,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Amnipila",NA
"102","Rodentibacter",-0.168338328879058,-0.200215528838106,-0.143320686507819,-0.021275033356579,4.420819520327,-0.00324143621275401,0.498300339937677,0.50154804499003,0.765716488924079,0.51505389918057,0.767457186202654,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Rodentibacter",NA
"103","Bulleidia",-0.200085846511037,-0.174248520625254,-0.232301173844079,-0.174798715625682,4.32004423047252,-0.0355191352504408,0.478904219226586,0.508658067069149,0.739823133224664,0.506107524056823,0.743389077343873,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA
"104","Anaeroglobus",-0.187549628402902,-0.172739508718385,-0.205272891197191,-0.0650861256677171,4.39102565821394,-0.0122304866560041,0.494000000020003,0.523753505743594,0.771730516702857,0.532933290658455,0.770814730535138,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Anaeroglobus",NA
"105","Shuttleworthia",-0.0872227246394832,-0.183009578209953,0.00893752922508195,0.387750134562442,4.71299867105401,0.0707078674079852,0.464000000120626,0.317696776773155,0.581789805316093,0.382195746184521,0.640591087779126,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthia",NA
"106","ASV_508",-0.230928404632979,-0.204219470013906,-0.25154283984759,-0.0681550468947512,4.47082887892636,-0.0132503235843012,0.492600000024672,0.480396663263627,0.732295820269594,0.480728294654121,0.727497449386767,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","ASV_508",NA
"107","Rikenellaceae_RC9_gut_group",-0.216563949752841,-0.192055820464201,-0.242077939464152,-0.0924017823770606,4.36489352185143,-0.0171432565098537,0.491901619703056,0.483889901744739,0.749234003551903,0.484988948561363,0.738958116385801,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group",NA
"108","ASV_525",-0.252981800776223,-0.259711325912811,-0.246820958287588,-0.00980861355387841,4.36734900847705,-0.00151348153864819,0.499000000003333,0.512887952777893,0.767877477972577,0.53157452912903,0.777670797255405,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_525",NA
"109","Alysiella",-0.179089056307891,-0.181189373805864,-0.17895914787053,-0.0138761855063372,4.45871723860891,-0.0031089102922504,0.498700259952341,0.591887570101461,0.813968116871467,0.580072788098621,0.801249670709178,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Alysiella",NA
"110","ASV_529",-0.237785682337303,-0.263709283308534,-0.215088729352185,0.0240346468807324,4.38707658882402,0.00461365599871802,0.498200000006,0.489040740640602,0.745714995897556,0.474523916726037,0.724860179034448,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_529",NA
"111","ASV_540",-0.0745955519735277,-0.190604509660659,0.0296902615101766,0.316081251189821,4.72276382906021,0.0612126255938574,0.469800000101035,0.375591365552427,0.616490487472953,0.415926719256539,0.652716942135683,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_540","ASV_540",NA
"112","ASV_543",-0.261075740645263,-0.27864519235654,-0.243459852064856,0.00374631224090916,4.38311168574308,0.000900699742396987,0.499600000001334,0.494938518544967,0.748821323380409,0.502443296152544,0.748899140287811,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_543",NA
"113","ASV_561",-0.227522725466885,-0.207423854284726,-0.240438973301915,0.0128363431266498,4.28980130394974,0.00234082355824458,0.498400000005334,0.50286340605847,0.748329732117356,0.480467307627501,0.726082222609985,"Bacteria","Patescibacteria","Gracilibacteria","ASV_561","ASV_561","ASV_561",NA
"114","Carnobacterium",-0.228964482954553,-0.24965377051364,-0.216347921766109,0.11416258706729,4.37332517219149,0.0224296532980134,0.487102579527106,0.461105998742125,0.708653536355037,0.455238037810718,0.712120733439509,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium",NA
"115","ASV_586",-0.275278573676719,-0.320090581101106,-0.232666512481917,0.0237627680694326,4.36716163518527,0.00432922856689537,0.497600000008,0.502480887128388,0.749409232388433,0.513204501143368,0.742193417156615,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_586",NA
"116","Defluviitaleaceae_UCG-011",-0.198544280196783,-0.137054727236631,-0.25699623037962,-0.127497525042266,4.39843106835713,-0.0264839777931879,0.487200000042695,0.479603774105935,0.724262624725683,0.483577377839064,0.724979446473097,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae_UCG-011",NA
"117","ASV_591",-0.247038484126826,-0.240129826739989,-0.253429655311845,-0.043822191246714,4.21716450973853,-0.00975513029161768,0.494901019813033,0.517495412005163,0.753620667696601,0.501270183829629,0.747711360101018,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_591",NA
"118","ASV_596",-0.246181900995979,-0.249740688539589,-0.242624215683547,-0.000543870301353166,4.37573779728783,3.39380247661833e-08,0.5,0.506944048608696,0.74749661735309,0.49992908137272,0.728021149678807,"Bacteria","Patescibacteria","Gracilibacteria","ASV_596","ASV_596","ASV_596",NA
"119","ASV_613",-0.276189297329319,-0.300515205340132,-0.254105691027092,0.0419868514552943,4.35436338620914,0.00865252774207203,0.495900819849692,0.525259714997043,0.772672174977643,0.503064734281047,0.753799690452553,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_613",NA
"120","ASV_639",-0.17476445334567,-0.134788085494044,-0.210068695888326,-0.186822842626975,4.4427881419865,-0.0326934567492234,0.481200000062756,0.510275376093549,0.749995564491263,0.506367357186843,0.747425161244943,"Bacteria","Firmicutes","Bacilli","RF39","ASV_639","ASV_639",NA
"121","ASV_644",-0.19945369837818,-0.224412927384469,-0.178680632686169,0.0535831663919053,4.37889541156351,0.00976917693784762,0.495100979820364,0.513308046366069,0.754976348565845,0.499853530641289,0.747500064827844,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","ASV_644",NA
"122","Alloscardovia",-0.268149554830988,-0.266355656649193,-0.268892831458566,0.022461471963374,4.36631224974884,0.00519607402308847,0.497600000008,0.514998314256476,0.767028608632145,0.488653451676464,0.741523560175711,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia",NA
"123","ASV_653",-0.23748850983097,-0.269131077291914,-0.214390082916344,0.0496431556111485,4.31584817916553,0.0102228794270857,0.49350129976171,0.480305391819184,0.72798425174962,0.477816738073765,0.72056880023989,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_653",NA
"124","Centipeda",-0.125073188894413,-0.0832646738547593,-0.16719894169441,-0.0833575582449937,4.40376458145026,-0.0165797486422423,0.492501499725051,0.503939694890651,0.750987876916675,0.492127468048114,0.730851878855673,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Centipeda",NA
"125","ASV_682",-0.203226475222879,-0.251301668587489,-0.14899510566418,0.196789714163594,4.2797319032648,0.0340548092418041,0.481503699321862,0.511516387042983,0.756848857254531,0.484634951776339,0.740697971230938,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_682",NA
"126","ASV_689",-0.189486189344007,-0.242132785952827,-0.138591370331657,0.189111907253043,4.5260108185339,0.0347846130144025,0.481400000062086,0.47007233688777,0.725630396559798,0.461356464820577,0.722822923837943,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_689","ASV_689",NA
"127","Family_XIII_UCG-001",-0.185433268396053,-0.143086446475746,-0.212771108148452,-0.0923692363201871,4.48529432745508,-0.0169270096568465,0.490600000031345,0.462709100917372,0.719199162970495,0.459463110269985,0.709620094846873,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Family_XIII_UCG-001",NA
"128","Fretibacterium",-0.199547045012487,-0.112403370156694,-0.274302263308392,-0.215824506049682,4.49438611548944,-0.0430029543927963,0.478000000073476,0.449346795150786,0.706052314300291,0.447701402024484,0.687033239291459,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Fretibacterium",NA
"129","ASV_761",-0.265127638570685,-0.289469446336484,-0.240038892315663,0.0755250419121207,4.41314304122807,0.0159846844422987,0.491400000028675,0.497726344343338,0.740980755064129,0.502041542594756,0.736392431272735,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","ASV_761",NA
"130","ASV_767",-0.25329948532051,-0.280900680344699,-0.227360370561244,0.0966348051974659,4.46251332544372,0.020021729828266,0.489200000036017,0.532510111202274,0.776620414757661,0.529919010734405,0.781187123415378,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_767",NA
"131","Lactobacillus",-0.146609797057751,-0.182361648249701,-0.108782190061126,0.0606881558225298,4.51625899563611,0.0129123333525822,0.494600000018002,0.476404553846096,0.746900037857823,0.491891600082993,0.747844696276505,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"132","Johnsonella",0.0352936761100899,0.135776195962031,-0.0636736853931872,-0.26365563134766,4.69344075110941,-0.0478487666055634,0.474200000086229,0.441537774885792,0.682445861943892,0.432002026230615,0.678378477615344,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella",NA
"133","ASV_817",-0.216402548917094,-0.161798686141014,-0.275856909987087,-0.201877126953129,4.4093414804808,-0.0387055367539869,0.478600000071464,0.49233459064571,0.749696754653295,0.527478832351547,0.764927361158369,"Bacteria","Firmicutes","Bacilli","RF39","ASV_817","ASV_817",NA
"134","ASV_844",-0.236030824545985,-0.159612654653541,-0.315093342110954,-0.148648016939831,4.40722471410148,-0.0262328701731896,0.48490301944647,0.475020315564983,0.723293660993227,0.499158867196611,0.733705859724756,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","ASV_844",NA
"135","ASV_854",-0.202461900065504,-0.200478002298903,-0.203927705248234,-0.0161932537725322,4.38467253766251,-0.00445320752812112,0.498200000006,0.490436420875846,0.755864871962615,0.458100477059871,0.729348690712375,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","ASV_854",NA
"136","ASV_860",-0.215204373358775,-0.220482680351198,-0.210668461891427,-0.0633755704134114,4.31621218225752,-0.0124392311285618,0.49350129976171,0.496717321327869,0.738103361620578,0.479944462548051,0.739277329667167,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_860","ASV_860",NA
"137","ASV_894",-0.235513490540232,-0.217049773630578,-0.25408923681564,-0.08262995827425,4.36410019713762,-0.0166154871834975,0.491701659695724,0.515800932561669,0.759683267492616,0.517518804461409,0.762458853383761,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_894",NA
"138","ASV_897",-0.220155454504254,-0.159481957036148,-0.270504721335264,-0.196314150333917,4.40456729596088,-0.0422990662173996,0.478400000072134,0.47894462438837,0.716730120529635,0.48725759741759,0.732690440153358,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_897",NA
"139","Scardovia",-0.230392428391884,-0.279461558646037,-0.184352593827535,0.174102941333078,4.37114969365525,0.0343813973069029,0.48470305943914,0.524228798463005,0.753986602919605,0.508315120077983,0.746746222535744,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Scardovia",NA
"140","Acinetobacter",-0.154089893042832,-0.22206051224112,-0.0847619786097757,0.155291260266739,4.43763486632022,0.0269503070811618,0.485000000050045,0.434911381277763,0.704505401325886,0.445733617431483,0.701182938997265,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"141","ASV_934",-0.242791389320439,-0.212091404164555,-0.274896996612928,-0.0729729548227009,4.42183646157914,-0.0159942711299431,0.490701859659066,0.484173871597345,0.745308120621372,0.473255817221076,0.727984164444331,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_934","ASV_934",NA
"142","Olsenella",-0.229992184833808,-0.21068469689269,-0.243932656059995,-0.00793223112443187,4.30358411715989,-0.0017608418119181,0.499000000003333,0.505217769274784,0.764876631740306,0.496688990993375,0.749526585052478,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",NA
"143","Prevotellaceae_YAB2003_group",-0.203408988221986,-0.206285825855372,-0.198240597743246,0.0648880612348988,4.49758594300993,0.0127588908686189,0.493701259769042,0.499264258790436,0.750624124157442,0.503960349921596,0.738168200261815,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_YAB2003_group",NA
"144","ASV_1004",-0.249125592900094,-0.243467499384604,-0.25418046363279,0.0100820678885922,4.4376261741453,0.0017779760007653,0.498700259952341,0.484344109729226,0.747523083529587,0.503863248292517,0.755515955027482,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_1004","ASV_1004",NA
"145","Desulfomicrobium",-0.237280674960415,-0.248774649068876,-0.221600337873651,0.00481219850366266,4.33277168722524,0.000865172296998738,0.499600000001334,0.52567151410566,0.757152550081117,0.503850568394715,0.749155370328629,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfomicrobiaceae","Desulfomicrobium",NA
"146","ASV_1054",-0.206264613255769,-0.256416640713456,-0.146694318790955,0.191416657069797,4.41608155093439,0.0375627140701036,0.481400000062086,0.509601238756969,0.745236124229122,0.482196223327043,0.733463786778816,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_1054",NA
"147","ASV_1095",-0.227768854062232,-0.194441150068836,-0.263783066261841,-0.100129792911587,4.34846446060581,-0.020316977368579,0.488200000039355,0.465776578804608,0.708629728774135,0.445126578155702,0.701752213458712,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1095",NA
"148","ASV_1121",-0.196209651796858,-0.167092265546151,-0.223415799763838,-0.0479174852050441,4.32326470259909,-0.0101556492544016,0.496000000013334,0.514795741177552,0.771981930861347,0.531480859870899,0.767862889701681,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_1121","ASV_1121",NA
"149","ASV_1212",-0.289662614321683,-0.263395234435674,-0.309837832325421,-0.0483978162214385,4.35369037145966,-0.00992665197026995,0.495300939827696,0.492381684383813,0.741762450124075,0.495697991435324,0.746005688205278,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_1212","ASV_1212",NA
"150","ASV_1230",-0.197350300755596,-0.196326517779446,-0.198577302869135,0.0442472205912461,4.32600545520946,0.00996716918475914,0.495000000016668,0.546736958043449,0.788046242257612,0.551784087747112,0.793921002553098,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_1230",NA
"151","ASV_1234",-0.239631898726076,-0.243959579934578,-0.232885637090153,-0.0312918524719086,4.31135344581981,-0.00601028210839447,0.496900619886352,0.528010844998885,0.769536284031364,0.546233506865969,0.778670316258892,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1234",NA
"152","ASV_1235",-0.225090260931186,-0.251748955500659,-0.198623495365331,0.0382307709905731,4.37444589573356,0.00663940644796931,0.49670065987902,0.451399092905823,0.71295345652381,0.458974659492005,0.711766496148198,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","ASV_1235",NA
"153","ASV_1258",-0.241879622900577,-0.218122085245062,-0.267423484932529,-0.0975917661061878,4.37565660398289,-0.0202221926776234,0.490400000032012,0.505136142328719,0.756810332844366,0.492855260054982,0.732437364662638,"Bacteria","Bacteroidota","Bacteroidia","ASV_1258","ASV_1258","ASV_1258",NA
"154","ASV_1272",-0.165520445382101,-0.231864103733423,-0.0958772318249395,0.16062596752443,4.49270601110147,0.0316997190205891,0.485400000048708,0.436187407820895,0.699340208925059,0.465873364893313,0.717703346322309,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_1272",NA
"155","ASV_1306",-0.228323742923046,-0.246650868500937,-0.205675134821206,0.101448489606278,4.33658100228567,0.0191122164022518,0.490101979637072,0.519431384639604,0.763960600682178,0.505617520583158,0.762343742940851,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","ASV_1306","ASV_1306",NA
"156","ASV_1325",-0.215763753101031,-0.20740966714572,-0.221688285645375,0.024565721425911,4.34837731503435,0.00563654032844284,0.49670065987902,0.506886037641635,0.767816290840542,0.492000729908433,0.739135043846347,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","ASV_1325",NA
"157","Pantoea",-0.256334891581252,-0.260207511379687,-0.25312773012287,0.0293422934612861,4.45358191316937,0.0053156945040309,0.497100579893684,0.500426480721892,0.746674949763907,0.503006717077587,0.733409601859072,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA
"158","ASV_1343",-0.240481288308519,-0.275869063977589,-0.205821185193312,0.111827229918155,4.31131459272058,0.0245490046940334,0.487102579527106,0.523524123354887,0.762709415130279,0.493002735452835,0.741933245268998,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_1343",NA
"159","ASV_1398",-0.221003746261491,-0.283346592450494,-0.163911755229087,0.167767115113121,4.41183974064928,0.033562714976443,0.482800000057401,0.421085872911675,0.671709766508946,0.426629235203488,0.681935832723427,"Bacteria","Actinobacteriota","Actinobacteria","ASV_1398","ASV_1398","ASV_1398",NA
"160","ASV_1415",-0.218579265039505,-0.302036898732309,-0.14658392617057,0.201530512644214,4.36547243473625,0.0356394933572142,0.481703659329192,0.457255074579486,0.701153511981644,0.449032099277629,0.702969547218504,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","ASV_1415",NA
"161","Desulfobulbus",-0.20712718117299,-0.189832499832795,-0.2283979473843,-0.084525548641067,4.31167893228165,-0.0169766864535207,0.492000000026674,0.50938824580546,0.753422437341678,0.555193789822873,0.775781901361915,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus",NA
"162","ASV_1504",-0.254433502877697,-0.234385023757229,-0.273385431452785,0.0171528304510042,4.43626791124962,0.00345591521636041,0.497900419923013,0.476495567107983,0.716161913040091,0.466781742554372,0.712246523291344,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","ASV_1504",NA
"163","Erysipelotrichaceae_UCG-006",-0.2502541305775,-0.205350233602144,-0.295785792564168,-0.0711872188961662,4.33101462940522,-0.0141718316127668,0.492701459732382,0.480886099941862,0.735029636259447,0.462734417864041,0.73004083699851,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-006",NA
"164","ASV_1531",-0.238645190859087,-0.227573143302163,-0.252676775252682,-0.0576156040991576,4.36865985233792,-0.0108593352665704,0.49350129976171,0.45963893779149,0.718183853448562,0.466464428381831,0.724762726414205,"Bacteria","Firmicutes","Bacilli","Izemoplasmatales","ASV_1531","ASV_1531",NA
"165","Brevundimonas",-0.256629369490521,-0.32549451546989,-0.188617788753046,0.120179252683494,4.38414908104343,0.0263250906329237,0.486102779490452,0.463454055691325,0.715481071980622,0.473968148043305,0.724092521465739,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"166","DMI",-0.263246126231026,-0.242377935757416,-0.289504596834978,-0.0781965371282496,4.32880357667511,-0.0171746235706775,0.490701859659066,0.483923765160318,0.725739523878107,0.450618172410727,0.703424758268862,"Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","DMI",NA
"167","Brevibacterium",-0.255320612242042,-0.288588568498906,-0.224520891682232,0.0493695882377372,4.45857069050887,0.00903368224017357,0.495800000014001,0.447424356935558,0.705127981022514,0.457904465030453,0.707595386644393,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"168","Pseudoramibacter",-0.242732537342269,-0.251386302788088,-0.232956231404195,0.0101822008200854,4.34205773324315,0.0021460175330099,0.498900219959673,0.537126943354995,0.776594759444642,0.547707637138235,0.772244784018339,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Pseudoramibacter",NA
"169","ASV_1867",-0.289925357143267,-0.257349760197249,-0.322197862140197,0.0180702125371139,4.33230664044302,0.00309625668036033,0.49770045991568,0.531431317302329,0.768906818546459,0.506125851254693,0.749851634974737,"Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","ASV_1867","ASV_1867",NA
"170","ASV_1888",-0.280728076004426,-0.253719081877284,-0.303755459331999,-0.0887059873773826,4.33834005344448,-0.0177183525909308,0.48790241955643,0.488669180257259,0.735801417189308,0.512687268415854,0.755100684337268,"Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","ASV_1888","ASV_1888",NA
"171","ASV_1939",-0.259392337903565,-0.229150202321247,-0.2807282390737,-0.0603118094564161,4.33032486331179,-0.0138909634845625,0.493400000022004,0.484724445715004,0.729462911840597,0.500276453671154,0.737407528279841,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASV_1939",NA
