"","taxon","stat","p","p.adj"
"105","Shuttleworthia",9256,0.0519235836807484,0.295964426980266
"106","ASV_508",10233,0.556008763684584,0.693996340073458
"107","Rikenellaceae_RC9_gut_group",10439.5,0.762376963637022,0.852068371123731
"108","ASV_525",9858,0.267477908441807,0.608301377077579
"109","Alysiella",10069,0.414370065354268,0.647140258134421
"110","ASV_529",9896.5,0.291197294109901,0.618947918057327
"111","ASV_540",9162.5,0.0381327755436748,0.224851883378221
"112","ASV_543",9931,0.313623320386229,0.618947918057327
"113","ASV_561",10032,0.3856408582077,0.640965977109483
"114","Carnobacterium",9778.5,0.222780994064891,0.568590298285019
"115","ASV_586",9954,0.329192673458151,0.618947918057327
"116","Defluviitaleaceae_UCG-011",10547,0.878193574669809,0.915677446759374
"117","ASV_591",9868,0.2735011676945,0.608301377077579
"118","ASV_596",10248,0.57005353132094,0.706370680115077
"119","ASV_613",9843.5,0.258891677723753,0.608301377077579
"120","ASV_639",10417.5,0.739228262829566,0.837139291018912
"121","ASV_644",10166,0.495431026135925,0.656734150924365
"122","Alloscardovia",10019.5,0.376216200552026,0.640965977109483
"123","ASV_653",10011.5,0.370259258972575,0.640965977109483
"124","Centipeda",10367,0.687008687474936,0.810196452125615
"125","ASV_682",9317,0.0629898752640651,0.326402080913792
"126","ASV_689",9823.5,0.247376208497943,0.595793403565469
"127","Family_XIII_UCG-001",10603.5,0.940299325925449,0.945830498430892
"128","Fretibacterium",10601.5,0.938092411336545,0.945830498430892
"129","ASV_761",9806.5,0.237867567300341,0.58107648583369
"130","ASV_767",9760,0.21321397848709,0.568590298285019
"131","Lactobacillus",9649.5,0.162097308069742,0.543502738822076
"132","Johnsonella",10744.5,0.905061462256014,0.937972788156233
"133","ASV_817",10385.5,0.705990984969807,0.821254819250592
"134","ASV_844",10460.5,0.784669756221845,0.863110882100442
"135","ASV_854",9921,0.30701936569737,0.618947918057327
"136","ASV_860",10085.5,0.427580218620069,0.647140258134421
"137","ASV_894",10165,0.494547370719664,0.656734150924365
"138","ASV_897",10469,0.793747275228797,0.864527287032639
"139","Scardovia",9720,0.193499422129111,0.562419898088564
"140","Acinetobacter",9362.5,0.0724798220709196,0.364530869827272
"141","ASV_934",10114,0.450957126055458,0.647140258134421
"142","Olsenella",10072.5,0.417136622278314,0.647140258134421
"143","Prevotellaceae_YAB2003_group",9778,0.222531167479139,0.568590298285019
"144","ASV_1004",10051.5,0.400624183601239,0.647140258134421
"145","Desulfomicrobium",10119,0.45513521666225,0.647140258134421
"146","ASV_1054",9442.5,0.0919542033930901,0.413793915268906
"147","ASV_1095",10058.5,0.406083582398582,0.647140258134421
"148","ASV_1121",10114,0.45095958376836,0.647140258134421
"149","ASV_1212",10089,0.430399857111321,0.647140258134421
"150","ASV_1230",9848,0.26153421299729,0.608301377077579
"151","ASV_1234",9985.5,0.351305079189897,0.632349142541815
"152","ASV_1235",9805,0.23704625027121,0.58107648583369
"153","ASV_1258",10137.5,0.470767058194897,0.654481032124612
"154","ASV_1272",9617.5,0.149198261614911,0.520671484411218
"155","ASV_1306",9737,0.201695262791811,0.562419898088564
"156","ASV_1325",10198,0.523917701870853,0.672611983522557
"157","Pantoea",9874.5,0.277470803579247,0.608301377077579
"158","ASV_1343",9613.5,0.147615718544344,0.520671484411218
"159","ASV_1398",9679.5,0.174963580620678,0.56192395322464
"160","ASV_1415",9593.5,0.1400142651372,0.520487811705678
"161","Desulfobulbus",10329,0.648658601027639,0.781131132223424
"162","ASV_1504",10054,0.402558812975321,0.647140258134421
"163","Erysipelotrichaceae_UCG-006",10201.5,0.52707605726329,0.672611983522557
"164","ASV_1531",10329,0.648658601027639,0.781131132223424
"165","Brevundimonas",9741.5,0.203918325622754,0.562419898088564
"166","DMI",10187,0.514027314116382,0.672611983522557
"167","Brevibacterium",9741.5,0.203918325622754,0.562419898088564
"168","Pseudoramibacter",9918,0.30503663806623,0.618947918057327
"169","ASV_1867",9938,0.318311199688665,0.618947918057327
"170","ASV_1888",10199.5,0.525265338072193,0.672611983522557
"171","ASV_1939",10160.5,0.490612577656842,0.656734150924365
