"","taxon","stat","p","p.adj"
"143","Olsenella",9952,0.328116513324201,0.538514715311076
"144","Prevotellaceae_YAB2003_group",9622,0.151190919522908,0.448715347525817
"145","ASV_1004",9890,0.287394499770903,0.517310099587626
"146","Desulfomicrobium",10037,0.389737419560948,0.538514715311076
"147","ASV_1054",9260,0.0527310859922765,0.261795116583627
"148","ASV_1095",9960,0.333631193737812,0.538514715311076
"149","ASV_1121",9986,0.351964127036253,0.538514715311076
"150","ASV_1212",9991,0.355561485723786,0.538514715311076
"151","ASV_1230",9715,0.191407216666769,0.461342060648707
"152","ASV_1234",9798,0.233504943593531,0.475349349458259
"153","ASV_1235",9719,0.193298510344755,0.461342060648707
"154","ASV_1258",10038,0.390501898822067,0.538514715311076
"155","ASV_1272",9546,0.123393840892953,0.437222523288439
"156","ASV_1306",9592,0.13969668241113,0.448715347525817
"157","ASV_1325",10110,0.447908691071576,0.580245349797269
"158","ASV_1343",9539,0.121048804752163,0.437222523288439
"159","ASV_1398",9503,0.10953491550729,0.416232678927702
"160","ASV_1415",9423,0.0870483580331311,0.348208424623757
"161","Desulfobulbus",10215,0.539636664899063,0.654452976579715
"162","ASV_1504",9910,0.300140490201941,0.534625248172208
"163","Erysipelotrichaceae_UCG-006",10070,0.415443692563295,0.5593769403805
"164","ASV_1531",10215,0.539636664899063,0.654452976579715
"165","Brevundimonas",9652,0.163391995262985,0.450645664354361
"166","DMI",10070,0.415443692563295,0.5593769403805
"167","Brevibacterium",9605,0.144592136315226,0.448715347525817
"168","Pseudoramibacter",9790,0.229182350549462,0.472170866794674
"169","ASV_1867",9782,0.224917012719625,0.46903425823239
"170","ASV_1888",10069,0.414650289898559,0.5593769403805
"171","ASV_1939",9997,0.359908815626636,0.538514715311076
