"","taxon","stat","p","p.adj"
"105","Shuttleworthia",9998,0.0105249519872631,0.0599922263273995
"106","ASV_508",10877,0.0829113022107426,0.221528635594328
"107","Rikenellaceae_RC9_gut_group",10950,0.0447616354017893,0.147196916417422
"108","ASV_525",10658,1,1
"109","Alysiella",10658,1,1
"110","ASV_529",10657.5,1,1
"111","ASV_540",10062.5,0.0258924250420872,0.105419159099926
"112","ASV_543",10658.5,1,1
"113","ASV_561",10730,0.570421209456073,0.711985597204295
"114","Carnobacterium",10512,0.158011837074586,0.310574990112118
"115","ASV_586",10658.5,1,1
"116","Defluviitaleaceae_UCG-011",11023,0.0245503944579829,0.10239310859305
"117","ASV_591",10657.5,1,1
"118","ASV_596",10802.5,0.321492459573271,0.509029727657679
"119","ASV_613",10657.5,1,1
"120","ASV_639",10948.5,0.101879517550284,0.251775234596008
"121","ASV_644",10655.5,0.990998901708299,1
"122","Alloscardovia",10732,0.559689024326379,0.711985597204295
"123","ASV_653",10658,1,1
"124","Centipeda",10799,0.536481602201493,0.711985597204295
"125","ASV_682",10293,0.0245503944579829,0.10239310859305
"126","ASV_689",10438,0.17574352340868,0.33251868862542
"127","Family_XIII_UCG-001",11029,0.0862994852847208,0.227034030518266
"128","Fretibacterium",11094.5,0.0325794023981827,0.123801729113094
"129","ASV_761",10586,0.570421209456073,0.711985597204295
"130","ASV_767",10440,0.179712530446413,0.33251868862542
"131","Lactobacillus",10583,0.730168250157704,0.861094970875637
"132","Johnsonella",11216,0.104712646866964,0.252195248088039
"133","ASV_817",10947.5,0.103065885507138,0.251775234596008
"134","ASV_844",10950,0.0447616354017893,0.147196916417422
"135","ASV_854",10728,0.668135614034518,0.810292127658884
"136","ASV_860",10733,0.645838907192392,0.794262851804833
"137","ASV_894",10804,0.158011837074586,0.310574990112118
"138","ASV_897",10950,0.0447616354017893,0.147196916417422
"139","Scardovia",10439,0.0829113022107426,0.221528635594328
"140","Acinetobacter",10293,0.0915125869533912,0.233561975657163
"141","ASV_934",10804.5,0.314817425037877,0.509029727657679
"142","Olsenella",10802.5,0.321492459573271,0.509029727657679
"143","Prevotellaceae_YAB2003_group",10510.5,0.311514314348815,0.509029727657679
"144","ASV_1004",10732,0.559689024326379,0.711985597204295
"145","Desulfomicrobium",10804,0.158011837074586,0.310574990112118
"146","ASV_1054",10293,0.0245503944579829,0.10239310859305
"147","ASV_1095",10732,0.559689024326379,0.711985597204295
"148","ASV_1121",10802,0.418260067661156,0.627390101491734
"149","ASV_1212",10804,0.158011837074586,0.310574990112118
"150","ASV_1230",10584,0.559689024326379,0.711985597204295
"151","ASV_1234",10657.5,1,1
"152","ASV_1235",10586,0.570421209456073,0.711985597204295
"153","ASV_1258",10804,0.158011837074586,0.310574990112118
"154","ASV_1272",10361,0.146108983094658,0.310574990112118
"155","ASV_1306",10512,0.158011837074586,0.310574990112118
"156","ASV_1325",10805.5,0.311514314348815,0.509029727657679
"157","Pantoea",10732,0.559689024326379,0.711985597204295
"158","ASV_1343",10439,0.0829113022107426,0.221528635594328
"159","ASV_1398",10366,0.0447616354017893,0.147196916417422
"160","ASV_1415",10293,0.0245503944579829,0.10239310859305
"161","Desulfobulbus",10877,0.0829113022107426,0.221528635594328
"162","ASV_1504",10731,0.565042865720707,0.711985597204295
"163","Erysipelotrichaceae_UCG-006",10804,0.158011837074586,0.310574990112118
"164","ASV_1531",10877,0.0829113022107426,0.221528635594328
"165","Brevundimonas",10512,0.158011837074586,0.310574990112118
"166","DMI",10804,0.158011837074586,0.310574990112118
"167","Brevibacterium",10512,0.158011837074586,0.310574990112118
"168","Pseudoramibacter",10657.5,1,1
"169","ASV_1867",10658.5,1,1
"170","ASV_1888",10804,0.158011837074586,0.310574990112118
"171","ASV_1939",10804,0.158011837074586,0.310574990112118
