"","taxon","stat","p","p.adj"
"39","Abiotrophia",7578,0.477357726518234,0.737734668255453
"40","Oceanivirga",6283,0.0898077958119682,0.728557500704706
"41","Corynebacterium",7331,0.801726214644798,0.857790984899679
"42","ASV_157",6431,0.155282616383366,0.728557500704706
"43","ASV_163",6356,0.118612242750393,0.728557500704706
"44","ASV_180",6624,0.288182170151868,0.728557500704706
"45","ASV_182",7010,0.730756978496486,0.834371773954943
"46","ASV_187",6618,0.283146180205242,0.728557500704706
"47","Treponema",5576,0.00259956861705297,0.275557883591136
"48","Eikenella",6666,0.325118644719884,0.728557500704706
"49","ASV_203",6744,0.401522216183268,0.728557500704706
"50","ASV_205",6902,0.585746843134675,0.759485313555977
"51","ASV_209",6995,0.709877752914111,0.822812849968629
"52","F0058",7489,0.585746843134675,0.759485313555977
"53","ASV_214",6792,0.453483085840547,0.737734668255453
"54","ASV_216",6984,0.694702558214819,0.822812849968629
"55","Conchiformibius",7273,0.886110269947018,0.903832475345958
"56","Hydrogenophaga",6673,0.331561763444102,0.728557500704706
"57","Catonella",7749,0.30365072463205,0.728557500704706
"58","Candidatus_Saccharimonas",7773,0.283146180205242,0.728557500704706
"59","ASV_239",7045,0.780233154434215,0.85145948846857
"60","ASV_242",6559,0.23679944638508,0.728557500704706
"61","Mogibacterium",7397,0.70849331593718,0.822812849968629
"62","Atopobium",7231,0.948091555271378,0.949572648342777
"63","Selenomonas",6687,0.344693847795172,0.728557500704706
"64","ASV_260",7000,0.716814230320462,0.824605843902486
"65","Cardiobacterium",7583,0.471611669704108,0.737734668255453
"66","ASV_280",6494,0.192257086287003,0.728557500704706
"67","ASV_283",6631,0.294133394453669,0.728557500704706
"68","Comamonas",6847,0.517427913909583,0.753708051103379
"69","Capnocytophaga",7259,0.90671235419764,0.918721789352576
"70","ASV_286",6738,0.395288209240026,0.728557500704706
"71","Kingella",6889,0.569226512418445,0.759485313555977
"72","Butyrivibrio",7642,0.406762026832772,0.728557500704706
"73","ASV_307",6792,0.453483085840547,0.737734668255453
"74","Mycoplasma",6606,0.273253987241599,0.728557500704706
"75","Tannerella",7283,0.871440656995483,0.894835037049053
"76","Parvimonas",7107,0.869976039264351,0.894835037049053
"77","ASV_329",6897,0.579366563017725,0.759485313555977
"78","ASV_331",6978,0.686475996240382,0.822812849968629
"79","Filifactor",6483,0.185372829326279,0.728557500704706
"80","Dialister",6419,0.148896936977046,0.728557500704706
"81","ASV_339",6699,0.356210333976779,0.728557500704706
"82","Peptococcus",6764,0.422724377847903,0.728557500704706
"83","Staphylococcus",6757,0.415230080607233,0.728557500704706
"84","Hyphomicrobium",6582,0.254185433074026,0.728557500704706
"85","ASV_383",6195,0.0628711838785602,0.728557500704706
"86","Psychrobacter",6749,0.406762026832772,0.728557500704706
"87","ASV_409",6919,0.607679951226604,0.768388698658434
"88","F0332",6596,0.265193083579143,0.728557500704706
"89","ASV_421",6855,0.527103016131121,0.753708051103379
"90","ASV_422",6347,0.114711340692781,0.728557500704706
"91","ASV_428",6532,0.217483544632025,0.728557500704706
"92","Peptoanaerobacter",6864,0.538096790442042,0.755290880712474
"93","Delftia",6691,0.348506001792039,0.728557500704706
"94","Sphingopyxis",6689,0.346596587739539,0.728557500704706
"95","Lentimicrobium",6401,0.139696950032451,0.728557500704706
"96","ASV_461",7348,0.77737967010464,0.85145948846857
"97","ASV_472",6602,0.270009743263203,0.728557500704706
"98","ASV_485",6536,0.22027138390992,0.728557500704706
"99","Amnipila",6726,0.382996991450156,0.728557500704706
"100","Bulleidia",6467,0.175687313325815,0.728557500704706
"101","Anaeroglobus",6765,0.423801421978554,0.728557500704706
"102","Shuttleworthia",7099,0.858275562367062,0.894835037049053
"103","ASV_508",6812,0.476205459378532,0.737734668255453
"104","Rikenellaceae_RC9_gut_group",6542,0.224501059440976,0.728557500704706
"105","ASV_525",6632,0.294990248647364,0.728557500704706
"106","Sneathia",6725,0.38198340215227,0.728557500704706
"107","ASV_533",6626,0.289874174115994,0.728557500704706
