"","ASVs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"43","ASV_182",2.28447310592347,7.3786071425038e-07,0.00144269462989723,0.833922300394621,0.999307791311098
"44","ASV_187",1.36889700404753,-4.13536138670835e-08,0.00144269443814998,0.687668909912565,0.999307791311098
"45","Mannheimia",4.24055796850845,9.14998554216432e-07,0.00144269372647414,0.801438161972979,0.999307791311098
"46","Eikenella",1.17177722571572,5.23618561717813e-07,0.00144269471365133,0.746967828466437,0.999307791311098
"47","ASV_203",0.843670610961422,4.67379146832734e-07,0.00144269496028309,0.605005839597471,0.999307791311098
"48","ASV_205",2.1642106517763,1.54943216495029e-06,0.00144269299605699,0.562382992807057,0.999307791311098
"49","ASV_209",2.4212531343979,-7.57305133232156e-07,0.00144269224584237,0.552655086806441,0.999307791311098
"50","ASV_212",0.53354124927594,-3.59889707898143e-07,0.0014426950629985,0.361586369690074,0.999307791311098
"51","F0058",0.73608097146069,2.7018888159822e-07,0.001442693584828,0.823637277970259,0.999307791311098
"52","ASV_214",2.85922398114239,2.21499584680172e-07,0.00144269492904494,0.302581127416169,0.999307791311098
"53","ASV_216",1.44999144525479,8.58646440821912e-07,0.00144269453309233,0.555002516099605,0.999307791311098
"54","Conchiformibius",3.55292790472555,3.7007866142151e-07,0.00144269366709107,0.488471466251795,0.999307791311098
"55","Hydrogenophaga",0.242208943301877,4.52322521324677e-07,0.00144269506445475,0.501037728230628,0.999307791311098
"56","Treponema",12.7253509225425,-5.76359703798798e-06,0.0014426948602149,0.493461705793716,0.999307791311098
"57","Catonella",4.84812907754648,1.972354517513e-06,0.00144268973669707,0.430932023918946,0.999307791311098
"58","Candidatus_Saccharimonas",1.23828536914603,4.99799134043859e-07,0.00144269207319156,0.764675369261879,0.999307791311098
"59","ASV_239",1.87887826308243,-5.83359133595882e-07,0.00144269408543048,0.968385333893102,0.999307791311098
"60","ASV_242",0.365495951301284,2.81000149176737e-07,0.00144269498353991,0.516914980625497,0.999307791311098
"61","Mogibacterium",1.62803041165425,2.3107381624786e-07,0.00144269187539872,0.745414416293487,0.999307791311098
"62","Selenomonas",2.85769782300768,-1.80554909146937e-06,0.0014426923076984,0.850544213413375,0.999307791311098
"63","ASV_260",0.535986609068108,-2.24962147336462e-07,0.00144269482330168,0.260809310204591,0.999307791311098
"64","Cardiobacterium",0.996335041022932,1.68512085950721e-06,0.00144269396646258,0.713998578375321,0.999307791311098
"65","ASV_280",0.439052477750309,2.29431364724677e-07,0.0014426946806015,0.751134144491774,0.999307791311098
"66","ASV_283",0.782268950732709,-8.51150410510801e-07,0.00144269498179133,0.263358352497034,0.999307791311098
"67","Comamonas",1.4105934567051,-4.18411893372731e-07,0.00144269384868826,0.65622069002058,0.999307791311098
