"","OTU","rab.all","rab.win.Baseline","rab.win.Week 48","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"11","Gemella",8.76786111414015,8.76907946041817,8.76673085449639,0.0107081388838433,2.51354226049439,0.00294305014311655,0.498000000006667,0.771277811111238,0.957371209568262,0.825870636040071,0.965100196154939,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",NA
"12","Alloprevotella",9.87293625798964,10.1973837227764,9.42633704111919,-0.705650966819706,3.68541357311273,-0.134789932947051,0.408518296656106,0.0462145671508119,0.631194295523557,0.00507957666348349,0.31339904003181,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella",NA
"13","Leptotrichia",8.98051338091893,9.41095670700736,8.53480740908804,-0.484679283345112,6.1138747013233,-0.0700138336750238,0.453109378282001,0.396330646941344,0.889812133123444,0.180663844671157,0.805619056387539,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"14","Rothia",9.14306944297043,9.28633875516102,9.01903400646826,-0.143173547009679,5.72877086818867,-0.0195247240969767,0.485702859475792,0.598487491396101,0.925313163170041,0.581886185981823,0.931999084758603,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",NA
"15","Aggregatibacter",8.08804244093354,8.4015860604485,7.73537144769684,-0.650041751798055,7.96120805803712,-0.0829709132110222,0.433313337558757,0.101981495829973,0.709977186617381,0.053768811399953,0.658419380238829,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter",NA
"16","Granulicatella",9.03391697580649,9.12341337047396,8.92990299886643,-0.186385009174797,2.7404320629009,-0.0463519437775859,0.4718000000943,0.0907288246440312,0.7071141059121,0.413577781364586,0.90134055094789,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"17","ASV_52",1.73101436805832,2.20539159067143,1.33110648320111,-0.799177599072388,7.99006924969515,-0.103110048266589,0.4386000002078,0.0885808733062037,0.661330672882723,0.10416924883438,0.676938141396672,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_52",NA
"18","Actinomyces",7.94439821625177,7.91157094794691,7.97824122454963,-0.0780139692274648,7.22217953630741,-0.0113405895498516,0.493200000022671,0.704087710220945,0.947741634954038,0.824601006769518,0.966569731266157,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"19","ASV_62",2.70230141254709,5.1325091730351,1.95273898885979,-0.980515257055345,7.65670578696907,-0.131060459953829,0.437600000211291,0.0896297306209868,0.660494150668635,0.0988065362087828,0.691416851129318,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASV_62",NA
"20","Campylobacter",7.00097157332718,7.16717449811357,6.81169937031614,-0.159142039934522,5.25302354999547,-0.029866642831137,0.479000000070124,0.52767377561758,0.918164283915883,0.531225456023154,0.924614758736793,"Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NA
"21","Bergeyella",2.40730691070279,2.72870840694816,2.14358770209306,-0.469051914457773,6.81437295622935,-0.0593513147761494,0.4718000000943,0.326015987958174,0.826305552234589,0.325620642943041,0.844506900793881,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella",NA
"22","ASV_68",0.695728682551554,0.955559384084478,0.45652103899735,-0.6386180557335,7.51516253808894,-0.0831189087845594,0.450109978172304,0.0973573484193517,0.652248807720621,0.177544020556885,0.712503051222479,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_68",NA
"23","ASV_77",2.21658735672634,2.05304654352034,2.41527705691036,0.231340630097161,7.6243351769869,0.0278008210021198,0.481503699321862,0.580702671773763,0.922196032049812,0.559355349205123,0.928069543478163,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","ASV_77",NA
"24","Dolosigranulum",0.216266598255068,0.154412313611157,0.272506370780196,0.145998758847051,4.86498512458774,0.0240134558489402,0.486400000045367,0.512254189073165,0.873564315120862,0.485573748789877,0.867996480749441,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum",NA
"25","Corynebacterium",2.01941204022207,2.39930768015991,1.71648364839212,-0.640167219463117,6.580747079219,-0.0921383798022431,0.453400000156695,0.276165545155642,0.796235516284716,0.263575521000502,0.817734084680035,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",NA
"26","Streptobacillus",2.11713031895293,2.20844599692381,2.03829348833697,-0.428738195797997,6.95492366752686,-0.0581047967130198,0.46910617886758,0.515503044353557,0.906570989033345,0.463094821316344,0.894353056021597,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Streptobacillus",NA
"27","Oribacterium",2.29193892500648,2.35772692503364,2.22464916906546,0.0347969705657407,6.65863200009644,0.00543885359130383,0.497600000008,0.67308348868151,0.93905643029179,0.726098948426946,0.956306059468662,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium",NA
"28","ASV_112",0.254450596260429,0.31749868134699,0.197377807034014,-0.153766575913958,5.73834373863257,-0.0236163605962608,0.485902819483122,0.524211959027283,0.894045569587848,0.532188336570789,0.88874524685522,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_112",NA
"29","Stomatobaculum",3.36477361211966,4.44832059364137,2.59672497523622,-0.64479916836042,6.76741388839806,-0.0893188537414459,0.45000000016835,0.222970169912431,0.788028453814711,0.183723958455362,0.786547691067617,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",NA
"30","Lachnoanaerobaculum",5.17158584467372,5.98275902146299,3.12559745330279,-1.17661113582917,6.49525639205737,-0.179524985118415,0.397320536250013,0.0159366478958791,0.466413345984204,0.00395878198254229,0.273357636821208,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoanaerobaculum",NA
"31","ASV_120",0.0295098649550871,0.050900319093202,0.00323441454031759,-0.000576608602274931,4.4845280239724,-6.86053298954269e-05,0.499900019996334,0.53100649044187,0.895437554402877,0.507790892353081,0.892340085514878,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_120",NA
"32","ASV_126",-0.00734812251777495,-0.0468809520767905,0.0383738292397622,0.0778768776305716,4.39588946804619,0.0141834460538145,0.491600000028008,0.521457663748991,0.885764725836529,0.540602357832252,0.890503133782251,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_126","ASV_126",NA
"33","TM7x",1.74034966413889,1.70729459737493,1.76652825640502,0.135902541060434,6.16903165703404,0.0219954543501853,0.488902219593085,0.614604921648174,0.927498550816718,0.671310869773788,0.947126964031172,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7x",NA
"34","Tropheryma",0.188718504349632,0.159871836474026,0.216661803172478,0.045317248349475,4.89177773891327,0.00732224887594322,0.496000000013334,0.5618567972055,0.913217864826748,0.517757487567303,0.903326933551284,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Tropheryma",NA
"35","Solobacterium",2.00509658579154,2.00017142792275,2.00745318471894,0.154723069448181,5.95851158607619,0.0229741299134258,0.489702059622409,0.659333805827513,0.938411521456359,0.700178305425721,0.947463681555139,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Solobacterium",NA
"36","Peptostreptococcus",2.57320546918563,2.29466909296795,2.87480611546882,0.346192531695166,6.06791029078681,0.0548774262474511,0.470200000099688,0.453871258330153,0.881736546302011,0.414874148492738,0.887201141110437,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptostreptococcus",NA
"37","Abiotrophia",0.845596007983104,0.917458229731873,0.763109769468907,-0.257489489556523,5.96721298974779,-0.0380937211844836,0.481000000063425,0.4940702165186,0.889185117040496,0.533303846700452,0.911345395555629,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia",NA
"38","Oceanivirga",0.531638072745248,0.496141580215818,0.567980949407367,0.0594275095659542,5.69818652382102,0.0110879792141908,0.494200000019336,0.578316047375974,0.921785094510053,0.579557621702107,0.927123893545161,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Oceanivirga",NA
"39","ASV_157",0.420493307194635,0.479303582495528,0.366159394762716,-0.205074402739411,5.50742800950165,-0.0333145640073911,0.48270345936584,0.535507147168912,0.907205852182354,0.55564408307735,0.899594839084376,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_157","ASV_157",NA
"40","ASV_163",0.298302159100621,0.367752927733717,0.223161599314881,-0.0694705978664789,4.91446954791478,-0.0118701258765285,0.493301339754378,0.446950538980301,0.862981482710073,0.465929993335314,0.872327591204906,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_163","ASV_163",NA
"41","Bordetella",0.00519985363864706,-0.0442179737812411,0.0524364888646929,0.0932263728670231,4.54884335916972,0.0182557673362235,0.490000000033347,0.491653654233991,0.87822100157484,0.549843583933139,0.903601991356068,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella",NA
"42","ASV_180",0.350076817811773,0.403715070970397,0.293496497049107,-0.0907151600770186,5.71222173895233,-0.0134640318683472,0.492901419739715,0.546520982603926,0.905569369481945,0.550131828854431,0.900931283328011,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","ASV_180",NA
"43","ASV_182",0.251558754729765,0.299224117670887,0.201803918194547,-0.161130499046654,5.34226466771137,-0.0263986121739822,0.484303139424479,0.535141110725997,0.906368041742186,0.498457217364591,0.89229246298525,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_182",NA
"44","ASV_187",0.250549276972976,0.228719064417586,0.273276696938581,0.0929953404341815,5.13086854249483,0.0169819130499517,0.491400000028675,0.548467689530561,0.90431626971656,0.531228455215772,0.903411657963755,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_187","ASV_187",NA
"45","Mannheimia",0.665821241659732,0.76420127500191,0.539934016764654,-0.244873533852027,6.20544754857312,-0.0364380249199902,0.480400000065434,0.54386451185148,0.905435745604534,0.521999626817266,0.896005212697296,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mannheimia",NA
"46","Eikenella",0.197667488414071,0.232758369234251,0.156033741264291,-0.0823613358529061,4.87413711972202,-0.0153430774234998,0.491800000027341,0.519147104742348,0.905592942545455,0.487049392053053,0.887543364745433,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Eikenella",NA
"47","ASV_203",0.114056342018365,0.135043102120248,0.0908206319003675,-0.0828807867493477,4.73043100660198,-0.0128128164343921,0.492101579710387,0.553434638518807,0.90492571681658,0.521765120415023,0.899720132115235,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_203",NA
"48","ASV_205",0.735056773415059,0.686037790842851,0.792460734035515,0.0881952951495775,5.29160492576534,0.0150506820032272,0.493400000022004,0.55956031308397,0.909881635402935,0.559199662462404,0.918916058721661,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_205","ASV_205",NA
"49","ASV_209",0.865834858615854,1.14229733910552,0.628226060921382,-0.59995309981134,5.60253291344219,-0.0973994488487489,0.449400000170412,0.287099292724179,0.790089572881616,0.249971899470957,0.766996441377831,"Bacteria","Firmicutes","Clostridia","Clostridia_UCG-014","ASV_209","ASV_209",NA
"50","ASV_212",0.011868660355554,0.0424207415474775,-0.0117148452817446,-0.0830328880831122,4.48191727298917,-0.0165025530929114,0.491501699688392,0.545331517787505,0.899369174531562,0.552888579051967,0.909871125066201,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_212",NA
"51","F0058",0.48330877211137,0.491659491600707,0.473953407509597,-0.0625332461957884,4.7542221732251,-0.0122594918103824,0.49350129976171,0.530953094827165,0.896923612294655,0.537008051115702,0.898890447813519,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","F0058",NA
"52","ASV_214",0.13398808523945,0.0596926763900276,0.217512834581035,0.214726556280366,5.10011204204269,0.0348719107120301,0.480400000065434,0.469472605744483,0.879024187891454,0.529012950207605,0.900744057203097,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","ASV_214",NA
"53","ASV_216",0.250656493138359,0.32796381327921,0.180557303934044,-0.158786164273997,5.02215459821682,-0.0298147974523345,0.48260000005807,0.479474665555645,0.885046271850065,0.485335526998207,0.879458609096749,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_216",NA
"54","Conchiformibius",0.535922760701644,0.50751926947692,0.565274355942353,0.109316550687082,5.5040836495818,0.0157549316935254,0.491501699688392,0.517217842990724,0.898160142356451,0.555661394550315,0.904885862763151,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Conchiformibius",NA
"55","Hydrogenophaga",0.0774719733970386,-0.0128571632376637,0.168036279452281,0.27533301615979,4.53360399738097,0.0513318030356023,0.47250549899211,0.40009474816664,0.839125876202478,0.430723879414905,0.84999345960105,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA
"56","Treponema",2.27441861860614,2.64174836170047,1.98165182063831,-0.555089302012571,6.42511706064089,-0.0841092744259938,0.461800000128081,0.40814225197227,0.866413377506593,0.356976144052189,0.858815614176641,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema",NA
"57","Catonella",1.74262631050946,1.70634637549758,1.77304067105073,0.12777523617023,6.03561608819346,0.0206964358303241,0.489600000034682,0.633434763596003,0.93369335302362,0.654954413631123,0.942100715539154,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catonella",NA
"58","Candidatus_Saccharimonas",0.724468327188887,0.781791555631188,0.670735135762921,-0.122337423589026,5.07513016129164,-0.0213865540279827,0.492301539717719,0.576035395752996,0.909344532200831,0.580116189375133,0.925817054264291,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Candidatus_Saccharimonas",NA
"59","ASV_239",0.388431677795396,0.415677978285868,0.365137596139225,-0.143083243511537,5.25209840218978,-0.0256172314261511,0.488102379563761,0.531907250869707,0.893246783563814,0.530938360940032,0.901861686275606,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_239",NA
"60","ASV_242",0.0378628144758144,0.018717700653883,0.0527893048901049,-0.00497095297003813,4.4699771938703,-0.00126261278103095,0.499700059989002,0.498508675353525,0.899283888772197,0.486166310218196,0.891463254828845,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_242","ASV_242",NA
"61","Mogibacterium",0.824305649058987,0.88133452508872,0.77171811522443,-0.113861619779265,5.32138641551774,-0.0208782415208669,0.490000000033347,0.563958733910657,0.909594446005059,0.553832561749137,0.914371317184443,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","Mogibacterium",NA
"62","Selenomonas",0.971899354430533,0.854707864156621,1.08038349975715,0.239666378597631,5.7266968227556,0.0338520424116442,0.484000000053388,0.566011733148025,0.914770194465517,0.543768437526296,0.915976332331059,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas",NA
"63","ASV_260",0.0832907803551688,0.159442289691069,0.0041885307954459,-0.197068915465523,4.59968246301571,-0.0364907325239945,0.480600000064764,0.41103934226753,0.845728980421533,0.452421909081984,0.865442106996213,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_260",NA
"64","Cardiobacterium",0.497304369382873,0.520979333702717,0.472000670858935,-0.125920554658324,5.0507166075475,-0.0205940406332277,0.490501899651735,0.582168176698066,0.919290983221537,0.589089776392334,0.915299918253092,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"65","ASV_280",0.142956662513347,0.128322808712851,0.164764206488569,0.0217363330141582,4.71410896540497,0.00531500799012329,0.498200000006,0.491377161469425,0.892654702879997,0.514998919513566,0.899605694981354,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_280","ASV_280",NA
"66","ASV_283",0.118369449840491,0.185775190139481,0.0425381353458931,-0.181196900749249,4.77283434089117,-0.0317450274908811,0.482800000057401,0.393937074527129,0.836729942401212,0.425431218665001,0.854460792759243,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","ASV_283",NA
"67","Comamonas",0.357836626629493,0.398387487907569,0.319483887853713,-0.0909412192964609,5.03145080243627,-0.0172880931671213,0.492200000026006,0.493744536053599,0.89296004247311,0.5160480903765,0.905976228890484,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas",NA
"68","Capnocytophaga",1.1998648034933,1.50813773685446,0.924645810785956,-0.642376441310797,5.51317713437083,-0.105996185412466,0.454400000153275,0.262679520566034,0.76926868069836,0.206316493690789,0.748347410807755,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NA
"69","ASV_286",-0.0146728975421588,-0.0616108606657741,0.039830954330653,0.106684801592435,4.40580449116276,0.0229977722095858,0.488302339571091,0.471146873115664,0.870578919038134,0.456008225817418,0.861893862009939,"Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","ASV_286","ASV_286",NA
"70","Atopobium",0.939386885210842,0.981416928176058,0.906539747462871,-0.147368583654145,5.74677555941072,-0.0248579041903439,0.489200000036017,0.56913837007489,0.915662881107316,0.570432483172442,0.920604999860412,"Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium",NA
"71","Butyrivibrio",0.368994269667593,0.246924733003622,0.479109927347205,0.337180331473094,4.83543353797493,0.0638732516242243,0.46740000010913,0.396037424480004,0.847110200257982,0.407144702100987,0.851431551538465,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Butyrivibrio",NA
"72","Kingella",0.442003938548144,0.420375812361932,0.466620295088826,0.0526638887441804,5.48693305281816,0.00790896004638374,0.495800000014001,0.556034507321282,0.902276500812631,0.517863430786359,0.90125709807415,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Kingella",NA
"73","ASV_307",0.335443704686518,0.26656962829316,0.416592538883951,0.262535668214228,4.94001867950219,0.046739600352841,0.475704859109337,0.494977696575063,0.878156044515545,0.499782948629552,0.884183090197979,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","ASV_307",NA
"74","Mycoplasma",0.626575958788697,0.574173324784517,0.678084672412727,0.0764322338665453,5.10525224494684,0.0137745276507963,0.493901219776373,0.545702654000823,0.901565853040572,0.527786269029843,0.902305145213862,"Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"75","Parvimonas",0.691565330840208,0.736631250792184,0.646602373033764,-0.122604980855212,5.08787136919822,-0.0217488081870461,0.488400000038687,0.586901942354429,0.915664971553431,0.604816285471556,0.926162814711535,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Parvimonas",NA
"76","ASV_329",0.019844182063026,-0.0120042593431844,0.0510603919913839,0.0741007067633834,4.46260944092689,0.015531532584381,0.491800000027341,0.552721383041198,0.907182100613861,0.568913715473237,0.912195227009706,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","ASV_329",NA
"77","ASV_331",0.319094496531164,0.283909744126381,0.353113545930315,0.0937377003291049,4.85286672357964,0.0150053309210148,0.492101579710387,0.506878632342913,0.893055952734802,0.518190138991443,0.894193902323754,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_331",NA
"78","Filifactor",0.532709808891083,0.679440641998515,0.408814983007513,-0.347172454968408,5.07383780444325,-0.0603401389644711,0.467706458816311,0.444579754056411,0.86441285368516,0.425319304557037,0.856342771706226,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Filifactor",NA
"79","Dialister",0.254225278842338,0.162968377597158,0.350995196357871,0.311966586443565,4.72447730567271,0.0616589489092521,0.471400000095647,0.436277510441359,0.852151787094237,0.435260892268216,0.857521151594072,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister",NA
"80","ASV_339",0.045137337086901,0.0792771540454673,0.0148809795769012,-0.0684241041652927,4.45134080519812,-0.0133652857859205,0.49350129976171,0.500646226414749,0.880774832631884,0.523317139630036,0.885241298598325,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","ASV_339",NA
"81","Peptococcus",0.705010294652642,0.570886007025301,0.83247295000599,0.317758486529153,4.96905113790004,0.0538113909323967,0.472000000093627,0.468261363228869,0.873471140914033,0.465404743933105,0.877625227502043,"Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","Peptococcus",NA
"82","Staphylococcus",0.0108705009570613,0.00554052701583352,0.0171006362557495,0.084312094667208,4.40955700118434,0.0171363546449941,0.49100000003001,0.505854711152293,0.889130329953056,0.492658461902669,0.895893659616572,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",NA
"83","Hyphomicrobium",0.0139512549659022,-0.0209575296136819,0.0414948335186693,0.176746401028734,4.30958813912376,0.032289126481455,0.48230353935118,0.495301591788911,0.865789762258757,0.494718947892315,0.868264912051658,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"84","ASV_383",0.13405907512842,0.22261868378923,0.0428528888340125,-0.184152208796673,4.55280257780272,-0.0353084099724356,0.481600000061417,0.44161616118135,0.847714738979502,0.461157172968549,0.867037670395027,"Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","ASV_383","ASV_383",NA
"85","ASV_409",0.0966574691477478,0.109107612896361,0.0846902781938468,-0.0653261494597492,4.56599553865329,-0.00923069237063772,0.4947010598057,0.529718027377921,0.899315929189404,0.511508971205689,0.902741887889734,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Anaerovoracaceae","ASV_409",NA
"86","F0332",0.252871237747934,0.296738875903698,0.205592137341625,-0.0763861756010549,4.76941230673236,-0.0148713249342454,0.491800000027341,0.492011915268154,0.878526155099416,0.475578949619484,0.869023118290033,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","F0332",NA
"87","ASV_422",0.16751170311389,0.121327867487729,0.212615443918014,0.0717909713345009,4.66772235832984,0.0131482083919234,0.492800000024005,0.559076554594943,0.897424236067655,0.55273782285086,0.896566318342512,"Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","ASV_422",NA
"88","ASV_426",0.0192168013014271,0.013067217146598,0.0248836547796847,0.0879284142693093,4.39912033141576,0.0169450615804512,0.492701459732382,0.523330277556471,0.891077908302295,0.531004471502231,0.900802890336445,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","ASV_426",NA
"89","Peptoanaerobacter",0.233066452547408,0.157797639742639,0.317354236884626,0.288502955928469,4.6606243743534,0.0560084823521907,0.471600000094973,0.453771099637298,0.869123045837654,0.457489067165389,0.868432435024689,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Peptoanaerobacter",NA
"90","Lentimicrobium",0.245652558853202,0.240450026097398,0.25035042487356,0.0198439465440838,4.8376293261405,0.00310005175145672,0.497400000008667,0.540730484618579,0.90628255292192,0.515177714332333,0.896680050531404,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",NA
