"","taxon","stat","p","p.adj"
"138","ASV_1054",9231.5,0.155624877883276,0.32454715073315
"139","ASV_1068",9212.5,0.147868269029643,0.32454715073315
"140","ASV_1095",8699.5,0.0291819514128625,0.32454715073315
"141","Johnsonella",8533,0.0155559733012065,0.32454715073315
"142","Proteus",9192,0.139818356222505,0.32454715073315
"143","ASV_1202",8779,0.0387047285467563,0.32454715073315
"144","ASV_1234",9222,0.151708768503263,0.32454715073315
"145","ASV_1258",8832.5,0.0465072797477035,0.32454715073315
"146","ASV_1325",9291,0.181937469633627,0.336688880586367
"147","ASV_1343",9097,0.106882010221596,0.32454715073315
"148","ASV_1456",9119.5,0.114066826509278,0.32454715073315
"149","ASV_1494",9184.5,0.136969498506339,0.32454715073315
"150","Desulfobulbus",8910.5,0.0602157979919408,0.32454715073315
"151","ASV_1531",9162.5,0.128845704486875,0.32454715073315
"152","Roseburia",9258.5,0.167183616565424,0.328250759354063
"153","ASV_1628",9016.5,0.0840743762997543,0.32454715073315
"154","ASV_1636",9254.5,0.165430449268966,0.328250759354063
"155","ASV_1660",9227,0.15375977824967,0.32454715073315
"156","Avibacterium",9192.5,0.140018654030304,0.32454715073315
"157","Pseudoramibacter",9195.5,0.141176045872237,0.32454715073315
"158","ASV_1738",9206.5,0.145473955275063,0.32454715073315
"159","ASV_1770",9189,0.138670884017407,0.32454715073315
"160","Wolinella",9042.5,0.0909612832759197,0.32454715073315
"161","ASV_2161",9182,0.136019916157609,0.32454715073315
