"","taxon","stat","p","p.adj"
"117","ASV_682",10147,0.760313415671387,1
"118","ASV_689",10582,0.0245337954066617,0.582170346783863
"119","Family_XIII_UCG-001",10015,0.43916015773281,0.930326123618191
"120","ASV_709",10296,0.565071076612077,0.946337468136994
"121","Fretibacterium",10490.5,0.390501317121548,0.889003288305077
"122","ASV_817",10297,0.559604655155313,0.946337468136994
"123","ASV_821",10369,0.311392816517081,0.825860037308282
"124","ASV_854",10225,1,1
"125","ASV_860",10367.5,0.15802682662536,0.582170346783863
"126","ASV_866",10224,1,1
"127","ASV_894",10225,1,1
"128","ASV_897",10081.5,0.15802682662536,0.582170346783863
"129","Scardovia",10224.5,1,1
"130","Acinetobacter",10367.5,0.15802682662536,0.582170346783863
"131","ASV_934",10364.5,0.421666085048099,0.905176529236587
"132","Olsenella",10367.5,0.15802682662536,0.582170346783863
"133","Prevotellaceae_YAB2003_group",10079.5,0.405220092269949,0.889003288305077
"134","ASV_976",10081.5,0.15802682662536,0.582170346783863
"135","Mobiluncus",10152,0.559604655155313,0.946337468136994
"136","ASV_1004",10081.5,0.15802682662536,0.582170346783863
"137","Desulfomicrobium",10010,0.0829038663378535,0.582170346783863
"138","ASV_1054",10225,1,1
"139","ASV_1068",10225,1,1
"140","ASV_1095",9936,0.097134101232225,0.582170346783863
"141","Johnsonella",9794,0.122625558492127,0.582170346783863
"142","Proteus",10224,1,1
"143","ASV_1202",10009,0.175660384364322,0.614811345275127
"144","ASV_1234",10225,1,1
"145","ASV_1258",10010,0.0829038663378535,0.582170346783863
"146","ASV_1325",10297,0.559604655155313,0.946337468136994
"147","ASV_1343",10081.5,0.15802682662536,0.582170346783863
"148","ASV_1456",10153,0.565071076612077,0.946337468136994
"149","ASV_1494",10225,1,1
"150","Desulfobulbus",10081.5,0.15802682662536,0.582170346783863
"151","ASV_1531",10225,1,1
"152","Roseburia",10295,0.570563041696987,0.946337468136994
"153","ASV_1628",10152,0.559604655155313,0.946337468136994
"154","ASV_1636",10296,0.565071076612077,0.946337468136994
"155","ASV_1660",10225,1,1
"156","Avibacterium",10224,1,1
"157","Pseudoramibacter",10153,0.565071076612077,0.946337468136994
"158","ASV_1738",10224.5,1,1
"159","ASV_1770",10225,1,1
"160","Wolinella",10153,0.565071076612077,0.946337468136994
"161","ASV_2161",10225,1,1
