feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Peptococcus	visit	Week 72	-0.0411417110886919	0.0488111230917012	224	31	0.400205137353739	0.811844707203299
Actinobacillus	visit	Week 72	0.0914626992433893	0.118925698648687	224	126	0.44266664457048	0.813495748933781
Gemella	visit	Week 72	-0.056394261000883	0.0800457353617616	224	209	0.481844000099486	0.813495748933781
Aggregatibacter	visit	Week 72	-0.0644397324739119	0.0915595523544426	224	148	0.48229405425274	0.813495748933781
ASV_62	visit	Week 72	-0.0884089789474088	0.114467715682496	224	105	0.440729443427398	0.813495748933781
ASV_120	visit	Week 72	0.0179753830408349	0.0224458714843833	224	9	0.424084857079727	0.813495748933781
ASV_126	visit	Week 72	-0.0127538571355961	0.0156737958729389	224	2	0.416685453238379	0.813495748933781
Solobacterium	visit	Week 72	0.0624316269031928	0.0901450059852514	224	83	0.48930394993404	0.813495748933781
ASV_180	visit	Week 72	-0.0210675647117207	0.030555807112644	224	22	0.491242389437638	0.813495748933781
ASV_214	visit	Week 72	0.0122422018548874	0.0172947948983415	224	5	0.479777983195223	0.813495748933781
ASV_239	visit	Week 72	-0.0192437221201849	0.0265875502713399	224	15	0.469958524395781	0.813495748933781
Catonella	visit	Week 72	-0.0642869338253788	0.0935505087571684	224	61	0.492680524002149	0.813495748933781
Kingella	visit	Week 72	-0.0255426020678784	0.0359113595093599	224	20	0.477664821156669	0.813495748933781
ASV_331	visit	Week 72	-0.0176397907884016	0.0222352775611697	224	15	0.428435852052056	0.813495748933781
Filifactor	visit	Week 72	-0.0420582637640245	0.0520662364618695	224	30	0.420079726171691	0.813495748933781
Family_XIII_UCG.001	visit	Week 72	-0.0100790203005818	0.0137321899896837	224	6	0.463741266535276	0.813495748933781
ASV_709	visit	Week 72	-0.00764109575031941	0.0106728402249607	224	2	0.474781788666515	0.813495748933781
Streptococcus	visit	Week 72	-0.0408598952142056	0.0655450421691969	224	224	0.533670494981779	0.814248522930725
Haemophilus	visit	Week 72	-0.0295256453956167	0.063460575997169	224	223	0.642201587238937	0.814248522930725
Prevotella	visit	Week 72	-0.0554929888577882	0.114253777908169	224	213	0.627659344583495	0.814248522930725
Leptotrichia	visit	Week 72	-0.056606399807978	0.113031750497905	224	180	0.617007421224458	0.814248522930725
Streptobacillus	visit	Week 72	0.0474850261918393	0.103070151788243	224	79	0.645460610162435	0.814248522930725
TM7x	visit	Week 72	0.0350063589224404	0.0659874033865895	224	69	0.596295127556245	0.814248522930725
Tropheryma	visit	Week 72	0.0235669274716209	0.0433944930137367	224	17	0.587615674389268	0.814248522930725
Abiotrophia	visit	Week 72	-0.0279985513519075	0.047815477392882	224	40	0.558769930521188	0.814248522930725
Oceanivirga	visit	Week 72	-0.0193467258032508	0.0430648822739908	224	18	0.653692476155653	0.814248522930725
Corynebacterium	visit	Week 72	0.0472748961768389	0.0942364350829043	224	85	0.616402003325278	0.814248522930725
ASV_187	visit	Week 72	0.015540293403207	0.0301618678582382	224	18	0.60690509580876	0.814248522930725
ASV_203	visit	Week 72	0.00564890480589353	0.011319366856195	224	6	0.618239886972519	0.814248522930725
Treponema	visit	Week 72	-0.0689379266370799	0.107716899819714	224	85	0.522837905618919	0.814248522930725
Candidatus_Saccharimonas	visit	Week 72	-0.0193546689582328	0.0429701175361956	224	35	0.652846039832603	0.814248522930725
ASV_260	visit	Week 72	-0.0103918504620739	0.0211657646181886	224	8	0.623929479630399	0.814248522930725
Cardiobacterium	visit	Week 72	-0.0172966553747493	0.0341961530543914	224	24	0.613493971239534	0.814248522930725
Capnocytophaga	visit	Week 72	-0.0405080563714749	0.0755846841161905	224	55	0.592543869345758	0.814248522930725
ASV_409	visit	Week 72	-0.0113695071223532	0.0198850570703547	224	7	0.568062119600905	0.814248522930725
Peptoanaerobacter	visit	Week 72	-0.0171572702075225	0.0277082514474269	224	10	0.536411905079785	0.814248522930725
Amnipila	visit	Week 72	0.00719217223937357	0.0145056212691116	224	7	0.62051213706766	0.814248522930725
Sneathia	visit	Week 72	0.00384494080147476	0.007064019943229	224	2	0.586781829976793	0.814248522930725
ASV_533	visit	Week 72	-0.0109762444299577	0.021222808067405	224	3	0.605537770477478	0.814248522930725
ASV_561	visit	Week 72	0.0145395606198868	0.0263391361499811	224	5	0.581494327047534	0.814248522930725
ASV_591	visit	Week 72	0.00347164153003392	0.00672029905344413	224	2	0.605956381762929	0.814248522930725
ASV_644	visit	Week 72	0.00945730525382535	0.0153449595772736	224	5	0.538319097405471	0.814248522930725
ASV_1121	visit	Week 72	0.00316203624226713	0.00643772501698459	224	2	0.62378935834097	0.814248522930725
ASV_1325	visit	Week 72	-0.0025536956743108	0.00539305388194792	224	3	0.636310606010514	0.814248522930725
ASV_1884	visit	Week 72	0.00469976142652048	0.00786127751645504	224	2	0.550558159562912	0.814248522930725
Psychrobacter	visit	Week 72	-0.00244108321237962	0.00579044115262249	224	2	0.673745943104749	0.831929773224994
ASV_339	visit	Week 72	0.0073005336731232	0.0184132277668666	224	3	0.692129513164562	0.847261990253171
ASV_1770	visit	Week 72	0.00211410209483612	0.00550291291133103	224	2	0.701213705784105	0.851045694199512
Prevotellaceae_YAB2003_group	visit	Week 72	0.00434991572309911	0.0138816200826743	224	3	0.754302954383933	0.907720504428122
ASV_163	visit	Week 72	0.0103548346931595	0.0384756917960777	224	14	0.788082166779931	0.929421866057391
ASV_216	visit	Week 72	-0.0100087219166506	0.0373636905462063	224	21	0.789045837721988	0.929421866057391
ASV_508	visit	Week 72	0.0038576946658307	0.0146086925102785	224	5	0.791972153471439	0.929421866057391
Porphyromonas	visit	Week 72	-0.0274513149687107	0.114145414935025	224	204	0.810169066665136	0.931988570137888
Selenomonas	visit	Week 72	0.0161355366619573	0.0684453556301589	224	41	0.813849173923226	0.931988570137888
Anaeroglobus	visit	Week 72	0.00345493277688388	0.0143859139946256	224	3	0.810427208846201	0.931988570137888
ASV_844	visit	Week 72	-0.000887146429537211	0.00447259518916115	224	2	0.842951500013731	0.957592904015599
Peptostreptococcus	visit	Week 72	0.0130341183618098	0.0845285796961665	224	87	0.877593888497423	0.966033582687086
Parvimonas	visit	Week 72	0.0098850677982033	0.0597488068969144	224	29	0.868745266115701	0.966033582687086
Fretibacterium	visit	Week 72	0.00298817893068465	0.0186932980103722	224	11	0.873142255333432	0.966033582687086
Alysiella	visit	Week 72	0.00174594495369107	0.0105796799896658	224	6	0.869072002373039	0.966033582687086
