"","taxon","stat","p","p.adj"
"153","ASV_1272",11275.5,0.720486996938709,0.791293916576358
"154","ASV_1306",10854,0.363750464067651,0.552121240102684
"155","ASV_1325",10759.5,0.302231862101923,0.531593486888057
"156","ASV_1343",10984.5,0.460625010126618,0.615983879510627
"157","ASV_1398",11039.5,0.505415751294721,0.625395169459632
"158","ASV_1401",10748,0.295254102087439,0.531593486888057
"159","ASV_1415",11144,0.596432172457649,0.680493082669801
"160","ASV_1456",10601,0.215482043996232,0.475739577654019
"161","ASV_1482",10687.5,0.260299636091749,0.531593486888057
"162","Desulfobulbus",10390.5,0.130143383280047,0.381454744096688
"163","ASV_1504",10784.5,0.317787508896243,0.533550467425441
"164","Brevundimonas",10966.5,0.446456944104044,0.612078068529737
"165","Brevibacterium",10963,0.443732842679553,0.612078068529737
"166","ASV_1628",10525.5,0.181144793709151,0.452861984272877
"167","Pseudoramibacter",10760.5,0.30285484840705,0.531593486888057
"168","ASV_1738",10512,0.175461792850859,0.44520156394994
"169","Leuconostoc",10919.5,0.410672226810699,0.590396927817508
"170","Wolinella",10480.5,0.162709506531663,0.425547940159733
