"","ASVs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"113","ASV_561",0.0577522518142973,1.24231589107997e-07,0.00144269488869005,0.977653603322999,NA
"114","Lactobacillus",0.294872191939911,4.35123297395829e-07,0.00144269498450772,0.898477107966252,NA
"115","Carnobacterium",0,-2.4849042535717e-07,0.00144269504833364,1,NA
"116","Defluviitaleaceae_UCG-011",0.284577018225133,8.72365769664486e-07,0.00144269514853963,0.248214394162479,NA
"117","ASV_591",0.0650352763743336,-3.61548281593857e-07,0.0014426949498005,0.824009551233513,NA
"118","ASV_596",0.0485568738999057,7.98722758691542e-08,0.00144269488066068,0.928318283893492,NA
"119","ASV_613",0,2.35777483503368e-07,0.00144269494251723,1,NA
"120","ASV_639",0.0823300945280578,1.5858423396582e-07,0.00144269490843601,0.857109675710384,NA
"121","ASV_644",0.109542164795059,-3.02935763779229e-07,0.00144269502109407,0.986341982359311,NA
"122","ASV_653",0.0291286436493677,-1.02426656894434e-07,0.00144269487868472,0.978026400386366,NA
"123","ASV_682",0.16549752247128,7.23913642285148e-07,0.00144269479009462,0.534183451740958,NA
"124","ASV_689",0.132524796200521,-3.49540349232015e-07,0.00144269505631798,0.763550616383984,NA
"125","Family_XIII_UCG-001",0.149132836225471,5.11118804055661e-07,0.001442694726031,0.582912337938625,NA
"126","Fretibacterium",0.131335776659587,4.68043197692762e-07,0.00144269498533658,0.658420247078641,NA
"127","ASV_761",0.0520086572178242,-2.41309538462621e-07,0.00144269504021389,0.965693551212206,NA
"128","ASV_767",0.178735033564355,-3.54725114914944e-07,0.00144269505908392,0.682781883520642,NA
"129","Anaeroglobus",0.319740142095078,1.98767612802443e-07,0.00144269472512756,0.712796829580772,NA
"130","ASV_817",0.0375403106760499,-3.57159240197292e-07,0.00144269489844832,0.914142598366242,NA
"131","ASV_854",0.0996302056824123,1.18073099285558e-08,0.00144269486513147,0.823293427642874,NA
"132","ASV_860",0.0583015638988189,-3.26802866901722e-07,0.00144269503755496,0.954934872514737,NA
"133","ASV_897",0.0110352251324194,3.37858264664039e-07,0.00144269505026449,0.871023896393256,NA
"134","Scardovia",0.159071055038189,-1.45131558963358e-07,0.00144269489860991,0.942220189397541,NA
"135","Acinetobacter",0.225132490167554,-4.18463499092109e-07,0.00144269506328623,0.605223552695561,NA
