"","taxon","stat","p","p.adj"
"137","Olsenella",10770,0.309008744327561,0.401003714012866
"138","Prevotellaceae_YAB2003_group",10395,0.131885914670524,0.295007967026173
"139","ASV_976",10354,0.118709213671217,0.276446114028861
"140","Mobiluncus",10213,0.0811190449029694,0.225559632371108
"141","ASV_1004",10512,0.175732245475765,0.319287627371164
"142","Desulfomicrobium",10087,0.0563048226296954,0.184073458597081
"143","ASV_1054",11003,0.475708243628803,0.545521978317435
"144","ASV_1095",10049,0.050199321391667,0.170677692731668
"145","ASV_1121",10805,0.331236322539563,0.417112406160931
"146","Johnsonella",10224,0.0836528078717365,0.225729799018971
"147","ASV_1202",9954,0.037320230764911,0.144627769591561
"148","ASV_1212",10616,0.223115540469113,0.344814926179538
"149","ASV_1230",10754,0.299183770424625,0.397353445095205
"150","ASV_1234",10480,0.162782176767657,0.318080115523009
"151","ASV_1235",10746,0.294350314662854,0.397139313434009
"152","ASV_1258",10115,0.0611890597189125,0.189129820949366
"153","ASV_1272",11013,0.483820197129001,0.548329556746201
"154","ASV_1306",10599,0.214801002964134,0.338030151482721
"155","ASV_1325",10488,0.1659501486823,0.31905589345179
"156","ASV_1343",10724,0.281329499466572,0.390442728260993
"157","ASV_1398",10784,0.317778622619226,0.406183201844123
"158","ASV_1401",10516,0.177403572507674,0.319287627371164
"159","ASV_1415",10934,0.421817386407993,0.494544521995578
"160","ASV_1456",10338,0.113856179150091,0.268827089659938
"161","ASV_1482",10434,0.145445530820298,0.308324569697553
"162","Desulfobulbus",10146,0.0670006649710303,0.199826544650441
"163","ASV_1504",10522,0.179932717457796,0.319287627371164
"164","Brevundimonas",10723,0.280747079716062,0.390442728260993
"165","Brevibacterium",10726,0.282496797506483,0.390442728260993
"166","ASV_1628",10277,0.0967727001287561,0.253097831105978
"167","Pseudoramibacter",10498,0.169975053700352,0.31905589345179
"168","ASV_1738",10256,0.0913898138753298,0.242754193106345
"169","Leuconostoc",10693,0.263654647569891,0.38548081834015
"170","Wolinella",10218,0.0822629247471099,0.225559632371108
